报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.27,0.1,0.01,0.72,0.54,0.2,0.04,0.49,0.47,0.13,0.03,0.8,0.54,0.22,0.04,0.62,0.49,0.15,0.04,0.47,0.37,0.15,0.04,0.36,0.27,0.06,-0.02,0.09,0.02,-0.08,-0.02,0.2,0.19,0.05,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.23,3.9,3.73,3.84,3.71,3.37,3.38,3.34,3.24,3.02,2.97,2.93,2.85,2.63,2.6,2.62,2.55,2.44,2.6,2.62,2.61,2.48,2.4,2.52,2.52,2.39,2.32,2.45,2.45,2.33,4.17,4.21,3.81,3.55,3.41,3.61,3.52,3.27,3.24,3.3,3.51,3.35,3.25,3.32,3.32,3.51,3.37,3.31,3.35,3.23,3.71,3.57,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.92,0.25,-0.11,1.19,0.87,0.25,-0.09,0.92,0.8,0.41,0.05,0.94,0.65,0.25,0.01,0.57,0.27,0.07,-0.03,0.58,0.47,0.09,-0.03,0.52,0,0,0,0.34,0,0,0,0.73,0,0,0,0.55,0,0,0,0.5,0,0.23,--,0.64,0.12,0.35,0.11,0.23,--,0.23,0.11,--,--,--,--,
主营业务收入(万元),83938,46817,21146,99366,77220,42265,18701,82596,62825,36615,17280,95111,74813,42838,17457,90765,70348,39286,15572,73573,56046,33039,13660,60390,44794,24796,10390,39432,28663,16894,8726,46593,35092,18535,6748,36969,28971,15055,5084,28602,21722,11046,3703,28322,22345,11272,3615,16014,10746,4357,2538,17244,13279,7089,2189,15131,5836,12629,5204,10506,4339,8715,3072,8534,7461,6365,5026,
主营业务利润(万元),33372,16379,4806,40641,31825,15660,5542,32053,26371,13163,5386,40070,30919,16798,5329,35872,30766,14947,4429,31042,23608,12402,3938,23949,17341,8087,2508,12672,8416,3937,2046,16432,13911,6272,--,15431,12231,5629,1409,11275,9234,4055,785,12007,9793,4567,1064,7320,4817,1185,569,7623,5852,2770,422,6737,2480,6529,3823,5172,2018,4216,1726,5408,5271,3931,3253,
营业利润(万元),17006,6416,309,22427,16776,6497,1137,13618,12875,3297,785,22587,15095,6066,1135,17325,13732,4627,752,13292,10232,4183,955,10296,7485,1609,-393,2680,740,-1866,-587,5713,5219,1486,-712,5141,4982,1291,-586,4736,4624,1135,-538,5675,5199,1601,-277,2770,1449,-947,-775,3079,2723,590,-801,3631,1050,3509,1006,2890,1693,3712,1546,5596,5029,4244,3369,
投资收益(万元),-1093,-27,-45,-35,104,42,2,137,45,7,-27,-45,-16,8,29,3,-18,-0,-0,-15,0,--,--,84,22,22,--,-298,--,--,0,347,200,150,26,184,-2,-1,-1,-6,-1,-1,0,-5,-3,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,130,0,268,263,0,2,0,0,
营业外收支净额(万元),-15,-27,0,-152,-143,-141,10,-210,88,121,25,-302,-100,-29,1,-218,-202,-1,274,-309,-101,-114,2,-387,13,14,9,-103,--,-11,--,--,--,--,--,-191,0,0,7,12,0,0,0,28,0,0,0,-32,0,0,7,29,20,3,0,-40,0,24,0,-8,0,--,0,0,--,--,--,
利润总额(万元),16991,6389,309,22274,16634,6356,1147,13407,12963,3418,810,22285,14994,6037,1137,17106,13530,4627,1026,12983,10131,4069,956,9910,7498,1623,-384,2577,670,-1877,-600,5613,5176,1453,-688,5135,4857,1167,-579,4769,4649,1159,-524,5697,5221,1608,-280,3284,1963,-404,-768,3108,2743,592,-800,3851,1027,3794,1005,3012,1693,4342,1955,6065,5012,4251,3363,
净利润(万元),14156,5485,260,18950,14130,5382,989,11420,11068,2949,694,18884,12761,5144,981,14510,11510,3476,926,11029,8619,3471,831,8386,6427,1389,-374,2233,567,-1853,-586,4635,4389,1216,-688,4113,4152,1006,-575,3826,3964,992,-523,4574,4439,1348,-276,3240,2145,-398,-767,2655,2333,503,-800,3278,871,3264,674,2580,1421,3652,1651,5115,4228,3581,2854,
净利润(扣除非经常性损益后)(万元),14164,5504,257,19029,14251,5502,980,11562,10994,2847,672,19150,--,5169,--,14719,--,3476,--,11287,--,3551,--,8673,--,1365,0,2574,0,-1844,0,4646,0,1244,--,4275,0,1111,0,3793,0,972,0,4541,0,1340,0,2517,0,-1141,0,2627,2313,501,--,2962,893,2980,674,2580,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),29225,10722,-474,31585,26245,6883,-1397,24392,15736,9451,-2178,24579,21545,5887,-2573,27905,20537,5801,-2189,21596,18732,9565,1255,22115,15255,5924,265,13304,6348,1707,-624,13583,11047,2187,-780,12329,9478,2487,-145,8061,6549,2668,-225,9550,8579,3558,-71,6566,5054,1101,-639,5906,0,2709,--,7565,1433,4201,1300,2698,--,2718,1298,--,--,--,--,
现金及现金等价物净增加额(万元),8872,-9539,-10009,-12062,-7818,-11975,-14972,41227,-2327,-6018,-8225,-3783,-1229,-8564,-8553,5410,2112,-9499,-14867,12116,8510,621,-698,-27,1442,-1570,-2256,-1535,-1539,-3479,-5943,4189,6827,657,220,2083,5304,1023,724,426,-91,333,-1183,-1557,-890,-888,-766,-536,112,796,-3026,-3385,0,-3048,--,-1025,91,-5697,-280,-366,--,-9270,-3047,--,--,--,--,
总资产(万元),236346,214282,214529,220512,212588,196947,187101,193139,134839,131433,125869,130163,127456,115581,116706,121547,118948,109084,103770,117981,116213,109939,109765,110734,111601,108939,109914,107377,110830,108824,106885,110350,114392,109326,105391,100659,92421,87652,84883,81005,80511,78151,75098,73263,63869,60907,60218,58078,54779,53817,50311,49788,50247,48070,49871,51493,47568,44993,45263,44934,43651,46247,46646,45277,12489,10422,9675,
流动资产(万元),80802,60713,60440,67018,65669,64039,57412,70869,26079,23295,21473,28727,31418,23530,25066,30633,28490,17503,11223,24855,21875,14037,12544,12197,14886,11763,11060,12531,15100,12309,9952,14709,18642,14424,11574,12446,17992,14557,13773,12499,15219,14815,13516,14248,6463,6512,6607,6656,7172,7826,--,--,--,0,8733,0,0,0,0,19125,20651,25755,27446,30022,3823,2605,1756,
总负债(万元),46588,33056,33691,39886,36720,29807,22211,32708,21975,26659,18968,23945,27381,23115,28406,30676,31061,29227,23643,38740,39260,38141,39542,41337,44171,46530,48258,45337,50536,50940,45372,48237,52486,50603,48574,40879,32633,31000,29800,23090,22452,23058,20208,17848,18303,18431,19366,14811,12801,14816,11855,10564,8606,8257,11301,12124,8212,3366,5268,5613,3214,7248,1937,2226,4140,3532,4157,
流动负债(万元),25968,32154,32800,38984,35779,28866,21270,31766,21265,25950,18258,18736,22172,17906,23197,26967,27352,25518,18834,34531,35051,33932,28733,24628,27462,29821,40049,37128,25299,25676,20080,22919,23112,21229,22145,23951,18650,17017,19362,17052,13857,14457,16554,14187,13588,13712,8575,4002,4517,7505,--,--,--,0,9853,0,0,0,0,3688,1180,5214,968,1269,2494,2624,3182,
股东权益不含少数股东权益(万元),185772,177101,176618,176358,171537,162789,160504,159515,112411,104291,106270,105576,99453,91837,87674,90220,87220,79186,79459,78557,76122,70975,69770,68939,66980,61942,61190,61564,59899,57478,61097,61683,61438,58265,56362,59322,59337,56191,54609,57536,57675,54703,54494,55017,45167,42075,40451,42863,41768,38787,38417,39185,41593,39763,38570,39370,39356,41628,39995,39321,39732,38311,44050,42399,7871,6425,5066,
净资产收益率加权(%),7.81,3.08,0.15,11.28,8.54,3.32,0.62,10.46,10.18,2.79,0.66,19.29,13.54,5.65,1.08,17.19,13.81,4.33,1.17,14.96,11.89,4.93,1.2,12.85,--,2.24,0,3.65,0,-3.07,0,7.71,0,1.73,--,7.09,0,1.73,0,6.85,0,1.8,0,10.35,0,3.2,0,7.85,0,-1.02,0,6.6,0,1.27,--,8.18,2.21,7.93,0,0,--,9.05,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
