报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),2.06,1.21,0.54,2.41,1.87,1.09,0.73,3.34,2.53,1.35,0.54,2.28,1.62,1.04,0.42,1.74,1.24,0.81,0.32,1.33,0.94,0.81,0.31,1.13,0.77,0.5,0.21,0.96,0.63,0.42,0.18,0.7,0.47,0.31,0.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,9.46,8.89,8.42,8,7.5,7.07,6.68,6.36,5.97,7.35,7.02,6.71,6.34,6.07,6.09,5.87,3.37,3.15,3.04,2.78,2.55,2.39,2.33,2.18,2.04,2.85,3.09,2.84,2.64,2.42,2.99,2.78,2.59,2.39,3.32,3.14,2.99,2.82,2.63,2.82,2.69,2.49,2.35,2.25,2.27,2.1,2.16,2.03,2.4,2.26,2.18,1.97,2.05,1.88,1.92,1.79,2.24,2.09,1.96,2.05,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.65,0.66,-0.2,-0.64,-0.53,-0.23,-0.59,0.62,-0.44,-0.23,-0.17,0.86,0.66,1.28,0.17,1.51,0.35,-0,-0.22,0.12,0.24,0.28,0.23,0.6,0,0,0,0.99,0,0,0,0.7,0,0,0,0.92,0,0,0,0.62,0,0.08,--,0.43,-0.26,0.57,0.17,0.23,-0.03,0.36,--,--,--,--,--,--,--,0,--,--,--,--,--,
主营业务收入(万元),1468777,954257,470893,1881437,1331752,862741,415881,1581479,1121204,731144,334897,1368682,954025,607538,280212,1131232,774165,507382,245734,1007544,666058,450215,213324,717178,531042,355237,152293,572320,410767,271998,112765,411572,274847,168976,82252,320034,230939,146879,72735,244840,178298,113308,51943,183231,132707,85161,37201,134483,95567,62250,28611,110094,78595,48879,22680,90030,39332,80640,40032,23200,8171,17044,9141,13181,6276,9339,4796,7897,3924,5947,3818,5836,4485,3726,3293,
主营业务利润(万元),453320,287226,135985,558302,397977,254745,124326,462006,340501,217543,94753,403932,283536,171019,78187,332941,236985,159808,63417,299230,196723,132548,57769,213971,151405,103208,34821,173449,108702,73665,29357,125174,72601,46802,--,90926,65477,42983,23210,67321,50294,32486,14892,54837,40282,26058,9945,41004,30147,19608,9109,38791,27976,17319,7797,30826,13575,23838,10893,12550,5340,10686,6085,3002,1589,2110,1419,1321,1087,1691,1087,1587,0,0,0,
营业利润(万元),245286,143861,65981,282983,223002,129794,58340,263893,199286,105321,42226,180378,129353,83840,34145,137272,98213,65555,26531,104310,74631,50804,20450,69184,48215,31007,13361,52888,36551,23609,10132,39332,27474,18129,8853,33702,25719,17020,8327,27650,21196,13889,6144,20087,14923,8749,3513,13377,11084,7576,3211,11857,8887,5646,2387,7855,4511,5588,3315,4317,2554,4301,2637,3079,0,2157,0,1362,0,1691,0,1586,1000,752,934,
投资收益(万元),11161,7323,1496,10554,5320,2980,834,68486,66260,1114,49,67,77,105,128,1683,964,972,984,800,421,243,277,405,442,494,-17,561,667,683,700,256,376,253,100,78,96,91,0,106,98,73,0,1090,520,520,493,-47,17,3,0,27,8,4,0,572,213,492,155,217,-46,85,424,210,197,658,334,728,372,1113,386,16,0,0,0,
营业外收支净额(万元),4955,2707,128,8032,3248,2750,831,6238,4116,3024,1620,2607,1738,1155,381,3425,2503,326,54,-336,-465,-506,-152,1381,267,187,233,2636,--,--,--,384,--,--,--,-109,0,0,4,-11,0,0,0,9,0,0,0,-101,-86,-78,0,0,0,-4,0,-255,-17,-40,0,-13,0,--,0,0,12,0,-2,0,0,-4,0,0,--,--,--,
利润总额(万元),250241,146568,66110,291015,226250,132545,59171,270131,203401,108345,43846,182985,131090,84996,34527,140697,100716,65880,26585,103974,74166,50298,20298,70565,48482,31194,13594,55525,36499,23645,10112,39716,27491,18157,8929,33704,25768,17140,8373,27745,21286,13946,6144,21235,15442,9285,4010,13234,11014,7502,3158,11821,8885,5645,2386,8172,4707,6040,3487,4521,2505,4267,2979,3192,1784,2811,1771,2066,1497,2801,1470,1606,994,757,934,
净利润(万元),214215,125531,56146,250608,194470,113024,50394,232145,175894,93656,37507,158252,112297,72453,29051,121091,85910,56409,22543,92617,65449,43126,16738,60372,41062,26629,11342,46542,30511,20092,8520,33679,22579,14920,7206,27640,21140,14119,6864,23037,17600,11477,5009,17135,12568,7556,3289,11375,9179,6052,2571,9369,7060,4521,1912,7514,4362,4922,2613,3350,1972,3040,2284,2570,1448,2390,1507,1758,1274,2380,1250,1324,637,399,719,
