报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.45,0.38,0.24,1.1,0.74,0.44,0.07,1.01,0.76,0.69,0.33,1.05,0.9,0.69,0.32,1.28,0.95,0.86,0.52,1.07,0.46,0.81,0.63,0.55,
每股净资产(元),6.81,6.69,13.37,13.11,12.87,12.77,9.53,9.44,9.18,9.1,9.41,9.08,8.92,8.7,9.05,8.73,8.49,12.39,12.04,2.93,2.34,1.87,1.46,1.1,
每股经营活动产生的现金流量净额(元),0.35,0.35,0.12,-0.6,0.55,0.32,-0.34,0.3,0.07,0.39,0.22,0.51,0.19,-0.05,-0.26,0.38,0.02,-0.05,-0.06,0.98,0.27,0.57,0.81,0.53,
主营业务收入(万元),78091,47352,20674,95678,62439,37529,9462,61568,44851,31386,14756,57492,44052,31127,14761,55133,43136,24908,12188,32205,15142,24609,20593,18108,
主营业务利润(万元),30912,19786,9662,41131,27091,16015,4034,26419,20587,16509,7659,25982,21666,15656,8023,25763,20306,11871,6034,15350,7325,12267,9855,7894,
营业利润(万元),14152,10057,4944,20790,14274,8282,1108,14945,12825,11625,5263,17286,15025,11433,5522,18232,14577,8583,4336,8962,4166,7213,5330,5040,
投资收益(万元),889,--,--,304,304,304,-18,-71,-43,-26,-8,-80,-54,-45,-16,-174,--,--,--,0,--,-41,0,0,
营业外收支净额(万元),1389,1097,493,1958,727,98,66,2565,252,198,224,744,163,170,27,763,546,381,243,639,-42,28,286,48,
利润总额(万元),15541,11154,5437,22748,15001,8380,1173,17510,13078,11823,5487,18030,15188,11602,5549,18994,15123,8963,4578,9600,4124,7241,5616,5088,
净利润(万元),11830,8656,4137,17534,11757,6610,986,14301,10792,9750,4624,14770,12616,9635,4536,15801,12500,7490,3934,8009,3464,6067,4761,4145,
净利润(扣除非经常性损益后)(万元),--,7843,--,15875,--,6522,--,12129,--,9591,--,14140,--,9491,--,15153,--,7166,--,7469,3502,6085,4519,3454,
经营活动产生的现金流量净额(万元),11933,12080,2047,-10278,9359,5407,-4790,4286,986,5535,3104,7120,2623,-755,-3597,5315,319,-502,-618,7372,2013,4249,6043,3967,
现金及现金等价物净增加额(万元),10770,-18880,-3155,-16959,-1488,-3432,-8968,-4310,2117,6452,2371,-10880,-10326,-12034,-6888,60601,77974,83248,99038,2302,3679,236,4843,-1363,
总资产(万元),378706,294250,288786,283952,268032,265983,154481,155750,151812,149766,150350,141467,141043,137931,149180,147062,139927,139269,149700,46717,40564,30940,23858,15941,
流动资产(万元),190572,149171,157896,155967,147317,145298,112538,118532,114729,116100,116634,107823,112087,110704,122934,120423,122079,122137,133115,31025,30569,23944,17164,11493,
总负债(万元),134354,35446,47053,47082,35641,35171,12727,16495,16205,17246,16866,12660,14446,14827,21063,23566,19904,14440,28509,23898,22235,16266,12367,7236,
流动负债(万元),79336,30736,42259,42313,32601,32148,9914,13703,13333,14805,14561,10380,12095,12656,18868,21474,17660,12128,10940,11908,11235,11174,12364,7236,
股东权益不含少数股东权益(万元),230957,228077,227778,223509,219288,218532,135829,134246,130623,129482,131676,127062,124815,121822,126693,122171,118917,123893,120351,21990,17556,14000,10942,8213,
净资产收益率加权(%),5.14,3.83,1.83,9.36,6.73,4.04,0.73,10.95,8.26,7.65,3.57,11.93,9.96,7.9,4,16.09,13.71,10.27,16.42,44.49,21.89,43.41,49.69,47.94,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
