报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),1.22,0.79,0.17,1.23,1.03,0.71,0.24,1.18,0.95,0.59,0.19,1.08,0.87,0.6,0.23,1.17,0.53,1.06,0.57,0.42,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.87,6.6,5.05,4.78,4.13,3.61,2.55,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.31,-1.46,-1.07,2.44,1.79,2.09,-0.48,0.39,
主营业务收入(万元),380724,262778,87224,446101,367366,248572,95643,425720,340725,218252,82114,345662,273968,182438,66398,319411,165446,282888,219489,209719,
主营业务利润(万元),95526,64766,20062,107688,86721,59368,21311,95347,74511,46373,17066,71358,56374,35888,12966,59588,28628,40611,27018,25534,
营业利润(万元),23776,14763,3291,23076,19280,13634,4548,22445,17870,11210,3495,17866,14614,9323,3365,16520,7306,14904,8019,5408,
投资收益(万元),3829,3504,2432,1264,1228,1163,958,3519,2406,184,161,375,254,320,472,2147,1155,2205,277,-627,
营业外收支净额(万元),83,111,133,741,578,123,39,523,652,464,229,688,485,407,34,695,388,648,527,285,
利润总额(万元),23859,14874,3424,23817,19858,13758,4588,22968,18523,11674,3724,18554,15100,9730,3399,17215,7694,15552,8546,5692,
净利润(万元),20175,13137,2870,20315,17045,11694,3888,19570,15711,9813,3160,16352,12813,8274,2884,14569,6523,13149,7054,5219,
净利润(扣除非经常性损益后)(万元),18668,9830,1362,18401,15399,12287,4796,15815,11817,8953,1969,15248,--,8124,--,14063,6523,8811,5935,5219,
经营活动产生的现金流量净额(万元),53725,14981,3733,46567,21247,12754,1716,19565,21114,2320,-9126,-15196,-5175,-24154,-13264,30248,22200,25975,-5986,4868,
现金及现金等价物净增加额(万元),30828,10450,2858,80,3626,-1329,-4228,5971,4219,-1325,-3616,-7783,2598,7231,-7994,13206,13175,5390,-776,5226,
总资产(万元),349649,379669,336432,321474,297540,289071,277642,286084,263067,265051,258835,232263,232601,242330,182562,191291,181232,136103,107621,92231,
流动资产(万元),238654,272411,236063,221805,219944,220255,209834,220101,198640,203688,199797,174217,177672,189320,133396,144682,141139,108335,94817,79874,
总负债(万元),182510,219568,181948,169859,149195,146076,138651,150981,131823,139705,138489,115077,118954,133225,119968,131988,129974,91369,76036,67700,
流动负债(万元),179860,216681,179430,167551,146716,143079,135515,147754,128342,136270,135070,112202,116220,130780,111290,122230,128680,90306,75491,67314,
股东权益不含少数股东权益(万元),167139,160100,154485,151615,148345,142994,138992,135103,131243,125346,120346,117186,113647,109105,62593,59303,51257,44734,31586,24531,
净资产收益率加权(%),12.48,8.3,1.68,14.17,11.97,8.3,2.84,15.51,12.62,8.04,2.66,17.18,14.08,10.71,4.75,28.01,13.59,34.46,25.14,32.72,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
