报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.03,0.02,0.02,0.29,0.15,0.09,0.04,0.32,0.14,0.06,0.04,0.43,0.2,0.13,0.12,0.78,0.33,0.24,0.14,0.71,0.09,0.54,0.37,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.02,3.95,7.5,7.37,6.83,6.74,2.96,3.01,0,2.42,1.98,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.5,-0.53,-0.9,-0.28,-1.1,-1.56,-0.84,0.71,-0.96,0.56,0.08,
主营业务收入(万元),124361,85291,32102,183272,111757,71006,32794,162054,95490,52726,22804,139925,83004,55934,20236,130077,74670,47639,22473,101745,19537,92114,68790,
主营业务利润(万元),12259,8415,3601,26850,15294,9971,4917,25234,13449,7302,3379,19765,10597,6951,2768,16905,8210,5569,2646,12261,1862,8644,7070,
营业利润(万元),2980,2242,1255,14427,7235,4389,2092,13724,6152,2729,1296,11771,5422,3440,1433,10046,4254,2860,1593,7999,1006,5465,4244,
投资收益(万元),893,64,39,158,118,79,39,629,500,371,--,--,--,0,--,--,--,--,0,-2,-10,185,115,
营业外收支净额(万元),816,203,-23,503,444,-30,-4,91,88,98,113,415,345,316,353,287,-25,-14,11,-1,-17,363,65,
利润总额(万元),3796,2445,1232,14930,7679,4360,2088,13815,6239,2827,1410,12187,5767,3756,1786,10333,4229,2846,1604,7999,989,5828,4309,
净利润(万元),1984,1523,735,10202,5129,2987,1450,9639,4120,1867,906,8686,3968,2554,1300,7479,3008,2025,1152,5674,750,4315,2954,
净利润(扣除非经常性损益后)(万元),1291,1291,729,9711,4740,2959,1438,8774,3977,1753,802,8275,--,2274,--,7169,--,2001,1128,5592,752,3832,2543,
经营活动产生的现金流量净额(万元),-7852,-11967,-13357,-1439,-15902,-19269,-20578,6345,-11500,-19803,-15291,3426,-10257,-10852,-9607,-3034,-11759,-16715,-6684,5669,-7649,4456,639,
现金及现金等价物净增加额(万元),-22579,-16883,-23213,26125,12827,16103,38645,5460,-4979,-4393,-3107,-8503,-19273,-13541,-3356,36037,37482,41544,1294,4603,5273,1003,1911,
总资产(万元),394567,389889,327661,341832,298397,299354,304068,260534,231032,214705,207741,208281,179222,172056,167792,174544,146899,152523,87083,83040,0,68776,66085,
流动资产(万元),209721,212225,163187,187243,165482,173279,185092,145224,125921,119892,116821,120169,103724,108504,116057,130962,118640,127344,65069,61749,--,53868,58025,
总负债(万元),234490,230089,165677,180413,142340,145958,146874,162012,138363,124837,116156,117098,93445,88543,84349,92550,70776,77920,60779,56406,--,47557,48497,
流动负债(万元),176278,186492,134228,148974,102160,105830,101882,117095,97942,86062,104880,107847,90406,82499,82300,92550,70776,77920,60779,56406,--,47557,48497,
股东权益不含少数股东权益(万元),154150,153977,156133,155636,150531,148217,152036,93431,87873,85208,87023,86711,81782,80248,80256,78839,73096,72110,23680,24057,0,19320,15838,
净资产收益率加权(%),1.28,0.98,0.47,7.11,3.71,2.26,1.28,10.72,4.68,2.16,1.04,10.49,4.91,3.19,1.63,13.6,6.59,6.28,0,26.49,0,24.93,19.53,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
