报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.33,0.23,0.07,0.55,0.33,0.22,0.06,0.45,0.24,0.15,0.05,0.35,0.18,0.11,0.04,0.27,0.13,0.08,0.03,0.19,0.09,0.06,0.02,0.13,0.06,0.05,0.02,-0.15,0.05,0.03,0.03,0.04,0.08,0.03,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,3.08,--,--,--,2.72,--,2.49,2.42,2.38,2.34,2.04,1.99,1.99,1.96,1.86,1.84,1.8,1.78,1.71,1.69,1.66,1.65,1.84,1.83,1.83,1.81,1.86,1.82,1.81,1.76,1.76,1.73,2.31,2.29,2.32,2.23,3.73,3.7,3.64,3.53,5.85,5.82,5.57,5.46,5.38,5.36,1.81,1.57,1.02,21.79,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-0.67,--,--,--,-0.48,--,-0.72,-0.64,-0.43,0.69,-0.37,-0.4,-0.35,0.28,-0.11,-0.26,-0.25,0.43,-0.08,-0.26,-0.26,-0.07,-0.43,-0.37,-0.08,0.04,0.03,-0.29,-0.1,0.06,0,--,0,-0.39,0,0,0,0.91,0,0,0,-0.9,0,0,0,0.94,0,0,0,0,
主营业务收入(万元),71920,39243,17597,110083,79321,38763,15879,92436,49707,30224,15317,71236,42921,23877,11608,67895,42844,26073,12533,63472,36362,24135,8007,59428,35750,23074,12052,56884,33693,22441,8835,42631,26814,14272,5030,39902,27109,16242,5177,36362,19004,11343,4155,36723,17412,9761,2815,24165,10755,5660,2319,19040,4818,15915,10924,8916,
主营业务利润(万元),36722,21718,10452,54715,36098,21311,9195,46078,27804,16883,8834,36115,24244,13901,6098,32431,20281,12456,5653,26787,16411,10692,4375,25480,12096,7602,3687,15642,11956,7816,3416,16725,9885,5686,--,14583,8336,5246,2381,14363,8219,4591,2242,11850,6894,3955,1469,8249,4837,2703,1109,7025,2630,6258,4907,3596,
营业利润(万元),5426,3352,576,8065,3942,2258,-801,6783,3395,1808,356,3477,1564,675,165,2299,1541,621,-396,3150,924,974,-92,1721,266,346,-193,-5912,-421,-229,-689,-916,928,144,208,625,264,65,270,1891,1598,326,11,2690,1760,672,108,2034,1065,377,89,3032,891,2782,1779,1395,
投资收益(万元),2568,3037,812,1752,453,214,155,10,-15,-30,-185,-189,-135,-137,1,73,277,375,4,136,142,142,-8,-921,-398,-394,-42,-878,-530,-484,-434,14,25,25,25,-1,119,131,-11,-518,-82,-212,-9,-499,-67,-184,-1,6,-3,-2,0,-4,-2,0,966,0,
营业外收支净额(万元),1796,1214,976,4551,3214,2369,2008,3358,1752,1115,765,3892,1620,1051,828,3243,1255,1125,943,2181,1266,560,337,1933,1298,644,436,--,--,--,--,--,--,--,--,-294,0,--,0,-336,0,0,0,-15,0,0,0,-12,0,0,0,-82,0,0,0,0,
利润总额(万元),7223,4565,1551,12616,7156,4627,1207,10140,5147,2924,1121,7369,3184,1726,993,5543,2796,1746,547,5331,2191,1534,245,3654,1564,990,242,-3125,1644,1171,696,123,1682,357,430,1352,1020,475,292,2071,2159,665,259,2928,2104,844,305,2998,1510,728,231,3934,1274,3671,2736,1390,
净利润(万元),6726,4614,1378,11091,6580,4386,1139,9203,4820,3066,1013,7018,3563,2207,747,5297,2468,1521,531,3599,1672,1179,441,2510,1126,887,333,-2932,913,604,511,828,1509,554,369,1035,1019,456,306,1512,1884,613,272,2296,1803,745,248,2547,1226,608,163,3201,954,2806,1931,884,
