报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.03,0.01,-0.03,-0.26,-0.15,-0.12,-0.06,0.02,-0.05,-0.07,-0.03,0.03,0.06,0.1,0.05,0.1,0.14,0.18,0.17,0.47,0.39,0.3,0.18,0.54,0.32,0.32,0.52,0.61,0.6,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.99,4.03,3.98,3.93,3.97,4.01,6.06,5.89,5.99,5.9,5.91,5.73,5.62,3.26,3.04,2.1,4.05,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.95,1.47,1.36,-0.4,-1.13,-0.32,0.07,-0.95,-1.42,-1.24,-1.79,-1.67,-1.38,-0.45,0.01,1.23,2.46,
主营业务收入(万元),226345,147628,64698,235964,167634,108475,49526,262718,194800,127930,55251,221681,151075,100344,43352,254931,209823,150884,68212,258324,179840,126203,55012,149925,96242,53417,185684,205432,148945,
主营业务利润(万元),7417,5489,1753,7200,4548,2704,1167,11379,8511,4680,2212,11400,8569,6739,2807,14614,13378,11851,6566,20365,15049,9831,4284,14942,9661,6571,14077,15527,13545,
营业利润(万元),915,479,-751,-7492,-4343,-3303,-1673,-2560,-1503,-1910,-602,-1570,-341,702,21,118,2605,4221,2874,9112,7500,5774,2588,7289,5736,4213,6036,6800,8035,
投资收益(万元),534,-29,-23,-152,-47,-34,-24,-103,-320,-283,-167,200,-0,0,--,--,--,--,--,--,--,0,--,--,0,0,--,10,777,
营业外收支净额(万元),111,81,45,57,115,78,53,2915,319,308,23,2318,1922,1898,972,1583,1163,613,409,889,777,685,647,1391,640,449,959,--,167,
利润总额(万元),1026,560,-706,-7435,-4228,-3226,-1620,355,-1185,-1602,-579,748,1581,2600,993,1702,3768,4834,3283,10001,8277,6459,3236,8680,6376,4662,6995,7402,8202,
净利润(万元),740,285,-686,-5600,-3159,-2455,-1221,358,-1125,-1460,-577,558,1302,2070,1004,2149,3058,3875,2414,6679,5562,4242,2549,6130,4583,3370,5462,5599,5507,
净利润(扣除非经常性损益后)(万元),654,222,-722,-5824,-3245,-2513,-1261,-2205,-1389,-1717,-595,-1450,--,457,--,804,--,3416,--,5991,--,3660,--,5018,0,3007,4691,4499,4113,
经营活动产生的现金流量净额(万元),9048,6882,-1291,6180,2279,8459,-1767,-18364,-9290,-18797,-11717,32250,41298,31174,28892,-8453,-23908,-6714,1004,-13471,-20074,-17499,-25321,-23623,-19547,-4737,57,11346,11319,
现金及现金等价物净增加额(万元),1210,3061,-637,-33,-6,2337,-146,1061,6748,2394,1542,-10646,-635,-8042,818,-23395,-19134,-3399,6913,-5504,-12937,-10862,-9037,32652,41204,-218,-6963,3714,9124,
总资产(万元),122972,128343,131365,130339,135893,131663,139825,139931,137140,145150,137596,122730,115942,118064,127978,152064,165510,165227,163095,147277,138780,132241,138829,118709,115660,72516,52874,69629,67640,
流动资产(万元),91200,93087,95081,93249,97989,93007,100776,100629,99287,106477,98193,82472,74401,79225,90068,114669,128369,132886,134597,122584,122869,116175,123583,104600,103001,59415,40036,57403,56383,
总负债(万元),17543,23350,53356,51799,54913,49921,56906,55791,54484,63513,54391,38948,31374,32771,43750,68840,81377,80277,77495,64084,50663,45616,52165,32778,31598,33668,16942,46875,48966,
流动负债(万元),17189,22972,52957,51342,54471,49459,56424,55375,54056,63073,53920,38536,30981,32320,43184,68252,81073,79903,76957,63920,50572,45476,51969,32609,30994,33102,16348,46595,48966,
股东权益不含少数股东权益(万元),105429,104993,78010,78540,80981,81742,82919,84140,82656,81637,83205,83782,84568,85293,84229,83224,84133,84950,85600,83193,84572,83252,83394,80845,79298,34309,31991,19379,14933,
净资产收益率加权(%),0.8,0.31,-0.88,-6.89,-3.83,-2.96,-1.46,0.43,-1.35,-1.76,-0.69,0.67,1.55,2.46,1.2,2.59,3.66,4.59,2.86,8.05,6.73,5.15,3.1,13.59,0,10.22,19.05,33.38,45.41,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
