报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),-0.01,0,-0.01,-0.13,-0.06,-0.05,-0.02,0.04,-0.04,-0.03,-0.01,-0.39,-0.11,-0.07,-0.01,-0.14,-0.08,-0.06,-0.03,0.06,-0.09,-0.07,0.03,-0.51,-0.3,-0.19,-0.08,-0.62,-0.21,-0.13,-0.05,0.01,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,0.09,--,0.38,0.43,0.48,0.49,0.55,0.57,0.61,0.63,0.48,0.5,0.59,0.57,0.81,0.92,1.03,1.11,1.52,1.6,1.65,1.7,1.69,1.69,1.69,1.68,1.79,1.81,2.52,2.5,2.49,2.48,4.4,4.34,4.44,4.4,4.29,4.13,4.06,4.01,3.91,2.16,2.19,1.97,1.59,1.51,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.01,--,-0.01,-0.04,-0.03,-0.06,-0.13,-0.09,-0.09,-0.05,-0.01,-0.02,0.02,-0.01,0.04,0.04,0.01,0.06,0.05,0,-0.05,0.15,0.11,0.23,-0.15,0.34,0,--,0,0.02,0,0,0,0.05,0,0,0,--,0,0,0,0.26,0.29,0.35,0.29,0.19,
主营业务收入(万元),35491,23933,11860,41541,31047,21520,9392,45242,34422,25559,13164,54298,42946,29567,15900,52870,39946,26413,12604,36330,25673,18375,8816,24021,17916,11703,4941,32794,27007,19501,7611,78965,65841,39570,10543,53919,44703,26016,8966,46200,37271,23893,8366,37338,32609,20861,6333,23116,17513,11566,3420,9901,5112,9406,8144,6418,
主营业务利润(万元),4946,3461,1481,4327,3325,2236,1022,6798,4714,3558,1744,7953,6366,4424,2475,7087,5343,3345,1449,4318,2652,1716,652,1866,1929,1239,738,3301,3436,2640,1288,17193,14945,9127,--,11868,10756,6535,2596,13142,10764,6755,2779,11473,10735,7087,2247,10096,7678,5199,1814,5842,3150,5671,4950,4058,
营业利润(万元),-335,182,-264,-5728,-2383,-1652,-739,-2288,-1026,-448,-33,-8506,-2069,-962,293,-3801,-1906,-1640,-663,-6271,-6877,-5058,-2231,-15075,-8442,-5455,-2306,-16255,-5649,-3315,-1457,2461,1889,1424,292,-1569,1326,1219,535,2422,2108,1630,744,2605,3218,2429,562,3239,2362,1701,584,2404,1496,2585,2395,1996,
投资收益(万元),598,512,48,262,90,--,--,--,--,--,--,-78,-36,-24,-12,-48,-35,-23,-11,2325,-36,-24,-12,2208,-36,-24,-12,718,380,333,109,1714,14,26,38,-47,-35,-23,-12,-38,-26,-14,-12,-99,-87,-75,-4,-4,-3,-0,3,-8,-1,--,4,--,
营业外收支净额(万元),206,208,1,-731,280,303,315,3650,135,3,-0,-1608,-85,-86,-11,535,69,67,-10,7994,4413,3103,2950,372,-217,67,51,-903,-4,-0,--,--,--,--,--,76,0,--,0,353,0,0,0,-146,0,0,0,32,42,0,0,13,2,-24,-15,-23,
利润总额(万元),-129,390,-263,-6459,-2103,-1349,-424,1363,-891,-445,-33,-10114,-2154,-1048,282,-3266,-1836,-1573,-673,1723,-2464,-1955,719,-14703,-8659,-5389,-2255,-17158,-5653,-3315,-1454,3146,2342,1461,325,-1096,1525,1325,606,2795,2360,1744,731,2359,3092,2328,561,3267,2400,1743,578,2408,1497,2562,2384,1973,
净利润(万元),-391,71,-354,-4920,-2067,-1411,-518,1069,-1241,-777,-222,-10957,-3126,-1854,-325,-3904,-2256,-1752,-728,1640,-2502,-1978,710,-14296,-8453,-5273,-2224,-17320,-5962,-3684,-1493,258,84,80,55,-3022,184,672,459,1774,1649,1298,616,1621,2605,2059,593,2809,2043,1507,436,2369,1448,2459,1561,1622,
净利润(扣除非经常性损益后)(万元),-497,-38,-355,-4228,-2184,-1536,-654,-2500,-1342,-781,--,-9282,--,-1788,--,-4189,--,-1831,--,-8610,--,-5081,--,-16924,0,-5340,0,-16416,--,-3685,0,-2006,0,43,--,-3096,0,628,0,1403,0,1127,0,1783,0,2078,0,2771,0,1460,0,1991,--,--,--,--,
经营活动产生的现金流量净额(万元),-2433,-2663,-608,-4105,-4235,-1039,-1117,-495,-766,-843,268,-2409,-393,-1118,-855,-1595,-3574,-2413,-2617,-1471,-269,-470,539,-220,1129,1043,321,1734,1471,100,-1373,4260,3031,6537,-4204,9345,4294,6616,483,294,987,1051,203,594,126,333,-1843,-43,-903,-1087,-793,1701,1885,2335,--,--,
现金及现金等价物净增加额(万元),-25304,-22197,-30250,28784,28627,35035,-218,908,-661,-2059,-1614,666,-244,-431,1466,-1615,-2849,-2211,-1598,-2018,-3137,-3122,-3243,5450,542,74,-194,-2480,-2705,-2644,-2380,-14482,-10156,-4054,-4296,-3391,-2498,-22,-37,10211,10644,12159,1934,-9910,5658,7614,-257,19726,24567,26815,26289,-505,514,881,--,--,
