报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),-0.06,-0.02,-0.02,0.14,-0.14,-0.09,-0.05,--,-0.23,-0.17,-0.11,-0.6,-0.42,-0.29,-0.13,0.06,-0.36,-0.29,-0.09,-0.58,-0.25,-0.18,-0.05,-0.35,-0.21,-0.12,-0.05,0.04,0.02,0.01,-0.03,0.04,0.01,0.02,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,-0.01,--,0.15,0.28,0.44,0.57,0.15,0.22,0.42,0.51,0.86,0.93,1.06,1.11,1.25,1.33,1.4,1.46,1.43,1.42,1.39,1.42,1.41,1.42,1.41,1.27,1.19,1.35,1.34,1.33,1.31,1.3,1.29,1.29,1.29,1.28,1.28,1.26,1.63,1.63,1.6,1.6,1.62,1.62,1.6,1.59,1.58,2.5,2.49,2.47,2.52,1.57,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.09,--,-0.2,-0.19,-0.01,0.5,0.38,0.41,0.37,0.89,0.6,0.11,0.12,0.21,0.15,0.06,-0.05,0.29,0.05,-0.09,0.03,0.07,0.01,-0.02,0.02,0.39,0,--,0,0.14,0,0,0,0.05,0,0,0,-0.01,0,0,0,-0.08,0,-0.18,--,0.05,-0.15,-0.05,-0.38,-0.12,--,0.33,--,--,--,
主营业务收入(万元),42746,30245,15264,72582,52740,33261,13785,71969,53415,37459,12954,76714,48924,31865,15721,97439,78673,55460,30429,92346,65482,40297,18938,68695,49695,33289,14018,107608,84470,53167,23744,105296,76489,50719,23200,80951,71889,48291,21954,79477,57000,34838,13954,53511,37607,23848,11168,41441,27396,19290,9027,30202,21902,14257,6267,33703,16638,23349,10771,24826,13412,34731,33972,38068,34662161,
主营业务利润(万元),5562,4175,1772,5963,4013,2513,872,5314,3907,2343,328,2072,1219,395,1172,3167,897,-249,967,4746,5593,3222,1531,2095,1369,2126,1574,11007,8108,5097,1256,10993,7057,5268,--,8654,6470,4914,2508,9542,6658,3879,1473,7901,5577,3279,1765,5200,3655,2863,1068,4037,2082,1434,475,5407,2465,2104,898,1517,1036,7105,7208,--,--,
营业利润(万元),-350,156,-126,-3672,-2820,-1890,-993,-16375,-3696,-2812,-2360,-10014,-7023,-5143,-1691,-9549,-6802,-5360,-1342,-5230,-1847,-2018,-296,-4476,-4186,-2343,-598,1359,1463,818,-583,3095,1356,1005,444,2212,1187,1314,753,2860,1740,1095,339,1176,1098,633,412,-8282,1065,1046,133,-210,673,590,-53,2525,1194,450,321,-64,354,3595,3571,--,--,
投资收益(万元),--,--,--,--,--,--,--,-109,-65,-23,-12,-80,-39,-26,-13,-54,-22,-26,--,-51,-18,2,18,-54,58,34,17,48,27,18,--,-180,10,10,-14,-133,-74,-58,-42,-54,-13,-21,-20,-6,145,24,23,-1161,224,199,11,501,345,304,76,184,101,1218,335,209,45,0,0,--,--,
营业外收支净额(万元),-820,-434,-363,7758,-179,146,-459,-4034,-2197,-1637,-932,-6203,-4342,-2889,-1415,12185,-337,-67,714,-5365,-4203,-2499,-691,-2197,-64,91,-9,1046,--,--,--,--,--,--,--,240,0,--,0,-56,0,0,0,-46,0,0,0,-166,-136,-108,-44,-53,-68,-13,0,-15,0,-122,0,881,0,0,0,--,--,
利润总额(万元),-1170,-278,-490,4086,-2999,-1744,-1452,-20408,-5893,-4449,-3293,-16217,-11366,-8032,-3106,2635,-7139,-5427,-628,-10596,-6051,-4516,-987,-6673,-4250,-2252,-607,2406,1236,666,-624,2856,1512,1223,381,2351,1058,1239,653,3140,1803,1130,421,1319,1095,570,390,-9478,1273,1256,166,485,1247,1106,145,2971,1375,1676,744,1127,1033,3595,3559,--,--,
净利润(万元),-1463,-578,-510,3499,-3291,-2135,-1265,-19464,-5507,-4088,-2742,-14468,-10122,-7045,-3051,1447,-8730,-7020,-2250,-14054,-5944,-4214,-1215,-8407,-4939,-2927,-1245,898,351,129,-779,860,227,536,73,1142,772,596,310,1072,655,454,165,713,855,548,384,-9613,962,945,111,107,768,693,97,2572,1132,1568,499,958,744,3056,3062,3725,3667186,
净利润(扣除非经常性损益后)(万元),-786,-229,-187,-3794,-2647,-1820,-933,--,-3608,-2632,--,-8614,--,-4277,--,-11205,--,-7204,--,-9254,--,-2717,0,-6222,--,-2981,0,131,0,239,--,987,0,385,--,840,0,471,0,871,0,446,0,468,0,538,0,-2321,0,937,0,228,637,555,--,2350,1078,1560,206,124,--,--,--,--,--,
经营活动产生的现金流量净额(万元),6576,3231,3732,625,-453,399,-295,3680,-3680,-3624,2250,99,-4911,-4700,-171,12120,9229,9879,8973,21574,14576,2533,2945,5135,3545,1425,-1077,6981,1225,-2098,615,1711,312,-511,443,9310,5786,3979,2303,4091,2264,688,1572,1346,2223,207,-1045,-325,-2062,-1128,953,-2219,0,-5059,--,1366,-4382,-895,-6851,-2112,--,3941,--,--,--,
