报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.42,0.24,0.1,0.52,0.43,0.25,0.09,0.82,0.53,0.34,--,0.64,0.61,0.29,0.12,0.47,--,--,--,0.44,--,--,0.08,0.44,--,0.35,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,0.11,--,--,--,--,--,0.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),64538,36827,15488,70569,51439,31523,13649,59606,43625,26799,11875,55412,42596,24231,10300,47091,33292,20011,8185,36452,24862,16278,7120,32884,23958,28495,24843,22658,20135,15815,
主营业务利润(万元),18916,10963,4393,20480,15044,9118,3928,19257,14467,9020,4060,18843,56979,8101,13479,13627,9011,5096,2223,10948,7393,4951,9064,9999,30935,8680,7367,5089,4128,2383,
营业利润(万元),6047,3732,1360,6497,5455,3074,1203,7439,5925,3686,1506,7292,6765,3377,1023,4698,2507,960,126,3987,2279,1674,683,3467,2743,2720,4412,2430,1977,719,
投资收益(万元),54,37,19,277,191,74,--,--,0,--,--,18,19,9,7,3,--,--,--,--,--,--,--,386,49,--,41,207,-160,4,
营业外收支净额(万元),-311,-326,42,794,627,630,136,2489,498,451,107,568,469,276,127,1032,190,186,1,878,186,155,81,719,218,789,-48,-17,-6,-7,
利润总额(万元),5737,3406,1403,7291,6081,3704,1339,9928,6423,4138,1613,7860,7233,3654,1150,5730,2696,1146,127,4865,2464,1829,764,4186,2961,3509,4364,2620,1893,715,
净利润(万元),5018,2933,1212,6153,5051,2939,1054,8133,5264,3397,1321,6306,5716,2897,847,4609,2063,793,36,3851,1735,1276,572,3551,2329,2766,3682,2089,1472,566,
净利润(扣除非经常性损益后)(万元),5237,3179,1160,5311,4422,2407,954,6055,4857,3025,--,5857,5351,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),4205,2933,858,6897,1963,922,1019,8245,3158,1049,-827,12604,10549,6122,2022,3172,613,-376,-931,722,-113,935,887,3783,2759,1996,3521,-56,5007,-3403,
现金及现金等价物净增加额(万元),-6163,-7697,-6350,7026,1534,9473,19448,1688,417,-2717,-2500,1797,4232,1771,1415,-309,-1370,-1988,-1423,910,4623,-2268,-1004,267,2361,2155,-654,212,807,-790,
总资产(万元),139092,129992,114995,102597,99895,100190,99893,79569,75864,69329,67135,68489,64038,59744,58521,56528,53349,53462,51768,48245,50967,42854,40945,36020,36655,29431,21911,22083,24465,16828,
流动资产(万元),61669,56012,61098,52337,52611,55345,56060,36212,36078,32466,32472,34912,35193,32075,31277,29614,27777,28664,27641,24525,30618,24662,24247,20174,23343,17141,14266,14741,14708,7985,
总负债(万元),50820,43805,29084,17897,16256,15804,15760,23045,22300,17739,16231,18949,15479,13787,14626,13280,12761,14162,13283,9996,15051,19391,16713,12326,14086,8342,5581,8263,12945,5128,
流动负债(万元),49437,42947,28393,17311,15473,15291,15157,22407,21161,16600,16193,18436,11488,13347,10671,9344,8855,10279,9387,5575,10905,15300,16340,11439,13623,7530,4854,7348,12479,5028,
股东权益不含少数股东权益(万元),88273,86187,85912,84699,83639,82445,82367,54833,51964,50097,49514,48182,47310,44773,42442,41876,39365,38087,37329,37233,35036,22639,23437,22948,21673,19908,16330,12899,10810,9338,
净资产收益率加权(%),5.81,3.42,1.42,7.61,5.47,3.75,1.9,15.87,--,6.88,--,14.01,--,--,--,11.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
