报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,
基本每股收益(元),0.14,0.11,0.06,0.34,0.31,0.29,0.09,0.36,0.34,0.15,0.08,0.26,0.18,0.13,0.11,0.45,0.32,0.24,0.13,0.38,0.25,0.18,0.21,0.63,0.4,0.33,0.13,0.5,0.32,0.24,0.16,0.36,0.26,0.14,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.68,--,1.55,1.5,1.88,1.81,1.69,1.61,1.77,1.67,1.54,1.47,2.53,2.48,2.25,2.19,1.98,1.85,1.67,1.59,1.5,1.35,1.21,1.03,0.82,0.56,0.61,0.88,0.87,0.86,1.78,1.9,2.09,2.08,2.11,2.1,2.04,2.02,2.2,2.19,2.18,2.16,2.21,2.19,2.61,2.58,2.52,2.55,2.62,2.51,2.87,2.72,2.62,2.67,2.14,2.54,2.69,2.45,2.55,2.62,2.4,2.19,1.25,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.06,--,0.15,0.17,0.25,0.55,0.3,0.22,0.5,0.67,0.46,0.4,0.59,0.7,0.35,0.08,0.07,1.69,0.45,0.48,0.07,0.92,1.24,0.77,0.17,0.11,0,--,0,0.28,0,0,0,-0.99,0,0,0,0.02,0,0,0,-0.01,0,-0,0,0.24,0.12,0.14,-0.02,0.27,0.11,-0.05,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),141547,101580,58341,206672,156174,113397,63825,221211,164691,111528,61984,214640,153892,108512,60572,204016,145508,103246,57895,171067,120928,83547,48075,172224,120769,81908,45476,142551,100689,68451,41442,135613,99513,70934,40856,106155,71778,50641,29565,114392,96320,69882,40523,125602,89690,61916,35094,142121,106189,72828,34400,143839,102836,70712,36815,141307,71979,143952,70666,138238,69847,117896,53834,97557,46758,83074,42119,73263,37634,68803,32800,75021,--,
主营业务利润(万元),30355,20879,11352,40359,32956,23257,12869,50319,42467,23306,12394,47414,34065,23682,12666,43655,31599,22204,11281,36641,26126,17747,9633,33997,23823,16342,8621,30130,21550,15020,8575,24294,17921,12292,--,12222,9714,6817,3858,12070,10765,7973,4753,13145,10068,7367,4031,15725,11142,7756,3841,14473,10028,7082,3902,15275,8018,15888,8357,15714,8013,14742,6742,2025,3152,4518,2468,4480,2364,4049,2118,2758,--,
营业利润(万元),9988,7689,4492,26249,23740,21232,6706,26935,26003,11619,6347,20072,14391,10682,6432,25684,17958,13868,6413,18019,13015,9548,5948,12576,8055,6201,3510,10920,8345,6523,4235,10925,7033,4374,1631,-7917,-6548,-442,-141,-19736,-8044,-4894,-898,-8698,-2335,-972,-215,-2408,-640,-156,158,580,86,293,0,-126,660,-729,407,975,1509,1005,1819,3214,0,4858,0,4718,0,0,0,2866,--,
投资收益(万元),834,827,3,11773,11767,11763,568,3700,3334,533,-45,699,640,150,617,7752,4974,3505,767,3755,3321,2732,1818,2290,1546,1342,647,2867,2289,1557,740,7425,4027,2615,755,2856,1712,1124,542,-5951,1241,630,633,3349,2319,1452,601,1469,1830,1159,569,1464,1950,1347,573,2542,1201,3181,1630,2651,1510,2780,1597,1548,401,65,20,85,61,121,93,2,--,
营业外收支净额(万元),416,398,385,-708,-939,-100,-14,1475,503,311,290,272,25,2,-47,213,141,21,-19,173,141,104,60,3073,3076,3014,59,623,--,--,--,1096,--,--,--,-461,0,--,1,247,0,0,0,7191,0,0,0,-831,-150,-107,0,0,-141,-117,-87,-159,-137,-97,0,-168,0,0,0,0,-147,0,-211,0,-176,-285,0,0,--,
利润总额(万元),10404,8087,4876,25541,22801,21132,6692,28410,26506,11930,6637,20343,14415,10683,6385,25897,18099,13889,6394,18192,13157,9653,6008,15649,11131,9215,3569,11543,8659,6525,4243,12021,7988,4529,1644,-5501,-4894,650,409,-25430,-6221,-3684,295,1842,585,496,458,-1520,1240,896,683,1833,1895,1523,906,2657,1724,2955,2287,4258,2973,5814,3790,5506,3780,4507,2413,4454,2342,4045,2101,2827,--,
净利润(万元),7857,6209,3642,19416,17653,16495,5149,20451,19201,8277,4803,15065,10415,7670,4679,19573,14024,10739,4764,13830,9215,6652,4298,12784,8125,6779,2608,10235,6412,4875,3209,7243,5252,2797,629,-5992,-4970,467,311,-24817,-4615,-3190,129,1054,445,313,246,-2120,792,570,440,1062,1197,931,551,2040,1407,2412,1855,3512,2502,4939,3263,4685,3213,3835,2051,3794,1991,3436,1786,2403,--,
