报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.89,0.59,0.48,1.59,1.15,0.76,0.39,1.27,0.91,0.6,0.46,1.46,1,0.58,0.35,1.12,0.79,0.54,0.47,1.57,1.12,0.78,0.77,2.34,1.21,1.03,1.38,0.86,0.48,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.52,5.1,6.22,5.87,5.54,5.29,8.67,8.21,7.76,7.42,15.06,14.29,13.58,4.12,3.09,1.72,1.47,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.85,0.54,0.32,0.75,0.48,0.27,0.07,0.82,0.42,0.17,0.02,1.18,0.81,0.8,0.92,0.62,0.17,
主营业务收入(万元),256766,165798,78303,288264,198305,130376,65092,232748,162435,106157,52791,182888,134555,84909,41495,147488,107715,71844,36255,129777,96595,65638,32371,84960,54487,35346,52717,34943,20314,
主营业务利润(万元),185957,120680,59337,207510,149121,97961,49536,172723,124860,81476,40237,133691,93409,56747,27222,89651,63589,41742,20612,74081,53989,36280,17151,47253,30725,19811,26739,16330,9588,
营业利润(万元),108879,72707,36961,120719,86948,57460,29789,96776,70290,46349,23728,72979,50510,29404,14607,46677,33190,22848,12321,41272,29942,20911,10198,24570,15853,10175,12353,7615,3733,
投资收益(万元),653,471,464,1993,1053,681,--,273,-18,-5,--,-0,--,0,--,101,101,95,17,37,--,--,--,0,--,--,7,--,--,
营业外收支净额(万元),825,411,165,1018,760,551,200,867,240,262,165,2049,1597,1184,159,779,160,94,55,277,-98,-126,105,365,300,137,--,44,-66,
利润总额(万元),109704,73118,37126,121736,87708,58011,29989,97643,70530,46612,23892,75029,52107,30588,14766,47456,33350,22942,12375,41549,29843,20785,10303,24935,16153,10312,12663,7659,3667,
净利润(万元),92591,61908,31357,104230,75140,49526,25416,83042,59265,39284,20192,63517,43502,25208,12602,40525,28620,19574,10567,35531,25423,17737,8769,21575,13721,8765,11694,7314,3424,
净利润(扣除非经常性损益后)(万元),91886,61548,31217,103317,74437,49021,25241,82289,59053,39073,20061,61789,--,24205,--,39828,--,19417,--,35296,--,17844,--,21278,--,8649,11387,7134,3459,
经营活动产生的现金流量净额(万元),66862,39128,19330,98225,67839,45281,19757,66852,47035,21272,10464,52121,37228,23522,11473,27232,17292,9703,1565,18665,9639,3857,273,13428,9187,6832,7789,5275,1200,
现金及现金等价物净增加额(万元),-40929,-32179,-24322,15715,-17158,9607,9314,-26453,-31898,-37895,-11885,6929,8739,691,8087,-11167,-5673,-14066,-11919,-15413,-13607,-6377,-1311,110270,114379,7094,2645,1918,-55,
总资产(万元),518921,454212,471313,461604,390456,394638,385520,364325,332422,300988,316587,298072,280110,261909,260843,244514,237993,230850,227313,217488,213159,198299,189391,177195,170057,53779,40860,25594,15866,
流动资产(万元),278069,241006,261999,253003,247630,251629,244548,226194,235428,212186,231770,216036,207761,190764,191195,177971,183855,180966,182112,175135,180539,173626,165666,159547,152385,39681,29993,19980,11408,
总负债(万元),86686,59056,60974,82795,40992,70507,46443,50836,42849,31477,35701,37402,39471,39578,34775,31052,36435,38346,30200,30950,36741,29573,18295,14859,15783,18625,14570,10998,5219,
流动负债(万元),77161,55785,57607,79304,37442,66924,43309,47581,39381,27528,31573,33285,35734,35752,31155,28391,33848,35733,28562,29286,35294,29273,17995,14559,15483,18325,14570,10498,5219,
股东权益不含少数股东权益(万元),424995,394168,409416,377954,348843,323232,338348,312933,289154,269172,280595,260398,240386,222091,225832,213230,201324,192279,196892,186325,176216,168530,170912,162144,154078,35055,26290,14596,10648,
净资产收益率加权(%),23.22,15.73,7.97,30.75,22.86,15.26,7.8,29.49,21.7,14.56,7.46,27.13,19.26,11.44,5.74,20.52,14.82,10.22,5.51,20.62,15.08,10.61,5.27,32.86,--,28.58,57.2,61.96,37.6,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
