报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),-0.2,-0.12,-0.09,0.25,-0.08,-0.07,-0.03,0.23,0.01,-0.13,-0.05,0.31,0.07,0.05,-0.07,0.3,0.06,0.06,-0.03,0.44,0.15,0.07,-0.08,1.05,0.34,0.18,0.82,0.32,0.89,0.38,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.01,3.99,3.83,3.89,3.65,3.65,5.36,5.39,5.1,5.01,10.11,10.18,3.88,3.72,3.54,0,2.72,1.61,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.76,-0.76,-0.7,-0.2,-1.08,-0.85,-0.96,0.01,-1.13,-0.93,-1.41,0.29,-2.66,-1.93,0.2,0,0.66,0.67,
主营业务收入(万元),65890,41959,19335,125637,58966,38158,21011,89836,44729,25379,14831,65742,36806,24097,8698,43865,23601,16739,6105,37319,20096,13457,4369,28805,15412,10222,24379,14012,18472,9330,
主营业务利润(万元),16925,10643,4579,33859,14658,7910,3641,27480,11744,5241,3779,20716,12212,7802,2513,15357,9108,6146,2178,12827,6986,4888,1402,11371,5413,3753,9746,5574,7259,3613,
营业利润(万元),-20438,-12510,-4267,5051,-5179,-4785,-2465,7546,-1496,-4246,-1154,4475,-440,-186,-1417,3904,556,435,-794,2542,129,25,-1208,3260,272,348,3148,626,3308,792,
投资收益(万元),-259,-102,-32,1328,101,-28,-19,31,-126,-59,-50,-54,-61,-40,-25,-20,-11,-2,--,--,--,--,--,0,0,0,--,0,11,0,
营业外收支净额(万元),2535,1958,97,4478,2653,2296,1401,2505,1939,1910,131,2521,1769,1102,248,1994,642,577,462,3103,1798,899,744,2026,1357,584,932,--,--,556,
利润总额(万元),-17902,-10553,-4170,9529,-2526,-2489,-1064,10051,443,-2336,-1023,6996,1329,916,-1169,5898,1197,1012,-332,5645,1927,924,-464,5286,1629,932,4080,1470,3966,1348,
净利润(万元),-15405,-9201,-4170,9405,-2830,-2760,-1183,8657,330,-2350,-988,5666,1271,862,-1155,5365,1055,981,-332,5252,1819,849,-464,4748,1503,806,3611,1409,3372,1228,
净利润(扣除非经常性损益后)(万元),-16250,-9483,-4267,7210,-3991,-3564,-1498,8900,100,-2555,-1119,5171,--,469,--,5015,--,875,--,4316,--,648,--,4611,1445,780,3530,0,3199,1211,
经营活动产生的现金流量净额(万元),-17708,-14391,-14524,-11895,-29477,-31751,-27142,-2693,-25568,-26910,-10200,-2038,-14123,-14076,-12400,-3604,-19117,-15015,-11310,86,-13362,-11031,-8323,1734,-11749,-8538,864,-8432,2929,2157,
现金及现金等价物净增加额(万元),-20875,-38121,-30587,19839,-19452,-18093,-7416,2331,-21289,-26379,-7494,11112,-10750,-8338,-11942,-2566,-17349,-16036,-12474,-29285,-15241,-9999,-11840,44989,-3542,-3497,174,-7697,6736,2073,
总资产(万元),393830,287878,257737,285893,186535,179179,180922,176156,131063,127764,137517,127051,111042,108940,98846,104263,86854,84853,83276,89124,77257,77715,71367,80154,35012,34840,30138,0,24301,10639,
流动资产(万元),191677,171932,165438,206248,125011,126573,133803,132596,92658,94027,106755,98365,89106,89190,83189,88730,78437,76848,75593,81736,70849,71945,66003,74714,30009,30235,23585,--,21495,7921,
总负债(万元),248802,136646,97265,121240,104831,97389,94648,88660,54525,52022,59205,47595,36043,34433,30504,34752,22085,20159,19894,25410,16977,18404,11595,19918,17896,18421,14499,--,12271,5477,
流动负债(万元),224089,128466,94884,115336,95313,87524,79069,76983,47617,45802,52995,41375,29543,28433,24204,33452,16485,15159,14894,20410,11977,13404,6595,14918,12896,13421,14499,--,12271,5369,
股东权益不含少数股东权益(万元),145028,151231,160472,164653,80420,80526,85061,86291,76271,75460,77996,79106,74642,74106,67923,69078,64769,64694,63382,63714,60280,59311,59772,60236,17116,16419,15615,0,12004,5137,
净资产收益率加权(%),-9.94,-5.78,-2.57,9.33,-3.33,-3.25,-1.38,10.36,0.42,-3.04,-1,7.58,1.77,1.2,-1.73,8.08,1.64,1.53,-0.52,8.49,3.02,1.41,-0.78,22.28,0,5.03,26.15,0,39.35,27.14,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
