报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.11,0.04,0,0.1,0.06,0.03,0,0.1,0.06,0.03,0.01,0.1,0.07,0.04,0,0.03,0.06,0.06,0.03,0.26,0.19,0.12,0.05,0.08,0.01,-0.03,-0.04,0.23,0.22,0.15,0.04,0.54,0.45,0.33,0.17,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.05,2.02,2.19,2.28,2.32,2.32,2.74,2.79,2.72,2.65,3.23,3.18,3.12,3.08,3.38,3.43,3.42,3.35,3.88,3.84,3.5,3.44,3.67,3.5,1.94,1.88,1.65,1.55,1.61,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.04,0.18,0.05,0.31,0.05,0.13,0.02,0.35,0.31,0.26,0.07,0.76,0.5,0.31,0.07,0.53,0.42,0.14,-0.22,0.63,0.24,0.2,0.17,0.26,0,0.43,0.28,0.51,0.22,
主营业务收入(万元),127128,82795,40553,164997,119580,77317,36499,167567,123644,81577,37145,165143,124547,80306,27780,148799,109621,73459,32370,166608,125247,81954,36769,119954,82084,49914,23533,169879,136786,91287,38815,178116,135052,89698,42980,154542,112384,65130,88572,61418,33363,
主营业务利润(万元),25962,16918,7735,40592,27181,17769,7648,37395,26509,17103,7383,35972,26305,17056,-131,31911,24215,15765,7122,36902,27863,18218,6793,25626,13388,7620,2333,26878,19752,12759,4858,29620,23366,16324,--,31171,22491,13881,17845,15055,10576,
营业利润(万元),4716,1972,319,4402,3017,1586,135,4686,3098,1775,605,2598,2023,992,280,54,1751,1872,737,7899,6566,3921,1538,2392,867,-395,-792,6487,6643,4254,1060,11672,9784,7233,3674,15462,13056,7779,7303,7988,5940,
投资收益(万元),-1213,-655,-200,-387,-283,-176,-183,206,184,230,35,29,56,-248,5,-468,-473,-217,-12,133,64,47,37,-5,-80,-72,-13,-8,49,37,17,35,50,7,-2,97,91,43,-69,-69,0,
营业外收支净额(万元),351,47,42,285,46,44,14,490,139,98,25,1287,772,659,53,575,395,339,122,642,503,438,125,427,126,-6,9,-66,--,-82,--,--,--,--,--,70,0,--,0,--,0,
利润总额(万元),5067,2019,360,4687,3063,1630,149,5176,3237,1873,630,3885,2795,1651,333,630,2146,2211,859,8542,7070,4359,1663,2818,993,-402,-783,6420,6568,4171,1075,11881,9985,7248,3686,15659,13310,8000,7405,7896,6040,
净利润(万元),4502,1605,156,4115,2599,1327,42,4035,2513,1274,271,3536,2460,1406,142,857,2088,2058,947,7409,5432,3367,1257,1762,327,-653,-889,4798,4715,3118,790,9486,8021,5883,3028,11609,9863,5775,5261,6328,5328,
净利润(扣除非经常性损益后)(万元),4190,1078,-90,4923,3537,2798,1084,3259,2216,995,162,2161,--,758,--,468,--,1776,--,6922,--,3015,--,1470,--,-570,0,4860,0,3142,0,9291,0,5870,--,11552,9701,5617,5180,6261,5241,
经营活动产生的现金流量净额(万元),20763,13989,6004,15415,10157,3642,5511,10988,9926,3647,4314,7785,1558,6794,1739,10479,1610,4461,675,9678,8588,7332,1655,17798,11604,7136,1555,11278,8977,3011,-3812,11048,4309,3616,2913,4542,6064,5615,3713,6691,1922,
现金及现金等价物净增加额(万元),5435,10732,5403,7104,2547,-1232,4482,-6150,-609,1974,1777,-6257,-8584,-7968,-2891,1506,-2899,542,-556,-674,3225,4979,1322,5664,4952,5594,1886,-8354,-6524,-10151,-8714,-7193,-12074,-6595,-624,27949,899,1894,-1426,2555,-607,
总资产(万元),166178,168615,165599,168563,167483,166204,163721,165103,165515,169398,166523,167040,164936,159706,158297,160522,161726,167970,162136,161128,161322,162802,153548,151018,144575,144987,143809,150563,152503,146358,144572,138524,137985,129442,122860,118883,86401,78428,65335,52217,29286,
流动资产(万元),103871,105339,101858,103389,103398,103065,99106,99702,100488,104056,100378,99486,96877,93678,92838,94029,94462,98470,92275,91091,91637,92883,83160,79790,74174,73687,71625,76916,90174,86316,85726,87749,94454,91722,91500,90487,60524,52855,39130,30112,18688,
总负债(万元),80030,85492,82642,85944,86920,86995,83824,85309,87425,92450,87277,88093,87097,82913,82903,81927,81375,87452,82648,77433,79506,83202,70274,69028,64283,65894,64273,70031,71844,67754,68677,63507,70045,59600,51343,50729,54527,48455,39779,27509,14971,
流动负债(万元),56030,73421,82642,78944,79920,79993,68813,77125,79274,84296,81819,82636,75719,71549,71509,70538,75759,81738,66571,65288,61506,65202,56274,55028,56283,57894,56273,70031,71844,67754,68677,63507,70045,59600,51343,50729,54527,48455,39779,27509,14971,
股东权益不含少数股东权益(万元),83065,80113,79858,79744,78226,76951,77697,77665,76119,74860,77125,76836,75721,74681,73445,76625,77826,77716,76546,78092,76200,74155,75294,74141,72709,71730,71685,72574,72492,70885,68571,67818,61819,60776,64833,61725,25614,24886,21748,20459,14131,
净资产收益率加权(%),5.15,2,0.2,5.2,3.32,1.69,0.05,5.27,3.22,1.64,0.35,4.64,3.16,1.82,0.19,1.09,2.64,2.6,1.2,9.73,7.07,4.44,1.68,2.4,--,-0.9,0,6.83,0,4.49,0,14.69,0,9.08,--,38.18,0,23.44,26.59,36.59,46.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
