报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,
基本每股收益(元),1.29,0.89,0.39,1.47,1.61,1.04,0.43,1.46,1.6,1.03,0.36,1.3,1.25,0.75,0.33,1.29,1.23,0.73,0.29,1.13,1.13,0.61,0.21,0.95,0.96,0.49,0.15,0.53,0.53,0.29,0.1,0.43,0.53,0.28,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,9.59,--,9.19,8.71,8.56,8.22,8.17,7.66,7.4,7.11,6.99,6.47,6.3,6.08,5.38,4.91,4.85,4.65,4.65,4.43,4.24,4.21,4.31,4.06,4.07,3.99,3.96,3.77,3.82,3.78,3.79,3.67,3.45,3.38,3.41,3.28,3.38,3.32,3.32,3.09,3.04,2.98,3.2,3.09,3.02,2.96,3.04,2.48,2.57,2.5,2.56,2.5,2.43,2.44,2.4,2.33,2.34,2.25,2.25,2.17,2.45,2.08,1.18,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,1.18,--,3.26,2.65,0.88,1.39,2.03,1.57,0.83,2.43,2.68,1.97,1,2.56,2.94,1.98,0.71,1.15,1.25,0.61,0.46,0.84,1.16,1.05,0.61,0.86,0,0,0,0.9,0,0,0,1.22,0,--,--,1.07,0,0,0,1.11,0,0.71,0,0.53,0.41,0.37,0.12,0.34,--,0.19,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),2431498,1606659,717829,2904932,2573650,1695807,740795,2829098,2419266,1497134,631191,2578154,2179535,1340550,559977,2315805,1917335,1204998,524489,1989783,1634792,992782,414066,1802611,1473455,910499,381318,1602344,1307389,790431,358289,1370922,1111331,683352,285646,1167716,943555,576765,239063,1001986,826368,497718,202897,862069,708488,433769,179847,750796,623650,383546,162353,693673,571917,351673,144945,527672,269313,376626,186354,244544,122995,172271,84962,153143,85380,151586,88482,147207,77316,111338,60950,104892,58311,80939,
主营业务利润(万元),762078,506116,231413,896741,829179,554080,244500,905531,803218,500799,209342,814659,707017,426043,174366,771698,656320,415375,187520,700020,585283,356817,147150,619367,513029,305996,120183,509028,423587,253008,117929,438556,361686,214501,--,370031,301095,180773,75759,304114,255589,151296,61009,267553,224349,136059,54992,238771,195011,114550,47956,216327,182236,108125,43006,156105,77309,118715,56806,77479,37476,52719,24259,13592,7395,8938,9110,17084,8870,19755,13542,23477,8709,21203,
营业利润(万元),209384,144524,67508,228425,268738,167924,65464,235094,259836,164540,64846,213840,219679,132035,56710,214157,218440,128151,52163,193572,189340,100746,36572,158873,156060,78174,26197,98887,96850,54321,22692,88595,91136,50354,15838,81206,63175,37005,14737,63287,55015,31070,10336,53548,52100,31447,8627,40952,40045,18380,7687,32517,38383,20936,6919,7132,9266,9169,7516,8672,8406,11849,5924,13236,0,8064,0,17238,0,0,12983,23888,7906,12608,
投资收益(万元),4706,2559,-1692,2396,6507,3479,-931,22923,25057,23247,321,1496,1362,589,198,426,541,198,362,965,813,580,261,1007,993,653,6,-2710,-2399,-306,-418,-116,-189,159,-26,-10161,1209,1325,398,-3903,-143,-108,-98,-4203,931,449,245,1390,1312,942,320,2179,1417,1059,449,3144,1642,1609,518,1006,57,917,0,79,11,194,34,96,0,247,213,9,0,0,
营业外收支净额(万元),28525,20260,5862,39875,24607,20099,13376,31559,18800,11701,5002,34575,15998,9857,5797,31334,16995,10989,4566,18748,12452,10438,5258,15061,9806,5389,1811,11922,--,5288,2588,11817,--,4219,--,-16168,0,0,0,-14037,0,0,0,-9648,0,-10314,-480,-6010,-4191,-3174,35,-6632,-4412,-2828,0,-606,0,15,0,-437,0,0,0,0,-17,0,-83,0,-19,-52,0,0,0,--,
利润总额(万元),237909,164783,73370,268300,293344,188023,78840,266653,278635,176241,69847,248416,235677,141893,62507,245491,235435,139139,56729,212320,201792,111184,41829,173933,165866,83563,28009,110809,104767,59608,25279,100412,99445,54573,17513,61481,65521,34558,12782,52833,54473,29120,10835,47255,45902,24530,9209,42621,40638,18477,8455,37745,39282,21290,8168,18256,12834,16120,9289,13094,8365,12761,5895,13115,7052,7802,8805,17071,8164,19509,13170,26173,7956,11728,
净利润(万元),174532,119872,52097,199010,217949,140466,58567,197337,216490,139488,48798,175886,168261,100741,45056,173793,166414,98990,39339,152048,152480,83004,28463,125329,125496,63978,19942,69955,69982,38113,12964,55814,69544,36681,8822,43490,41422,20200,7491,30396,33030,16315,6892,27972,28653,14825,6381,25387,25999,11640,5972,23066,23428,12282,5558,10289,7084,9520,6288,8947,5906,9900,4421,10223,6168,7023,7699,14017,6939,16576,11206,22563,6892,10461,
