报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,
基本每股收益(元),-0,0.07,0,0.3,0.07,0.12,0.14,--,-0.05,-0.03,-0.01,0.14,-0.09,-0.05,-0.01,0.27,0.08,0.02,-0.05,0.35,0.24,0.32,0.34,0.4,0.34,0.16,-0.02,0.22,-0.22,-0.13,-0.09,0.01,-0.07,-0.02,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.67,2.71,2.77,2.78,2.59,2.53,2.49,2.54,2.51,2.6,2.64,2.3,2.25,2.06,1.92,1.94,1.46,1.56,2.47,2.56,2.46,2.53,2.53,2.54,2.65,3.95,3.73,3.5,3.46,3.42,3.27,3.18,3.01,2.94,2.93,2.9,2.72,2.65,2.58,2.57,2.21,2.24,2.18,2.14,2.3,2.28,0,-0.32,-0.13,0.31,1.33,1.89,2.12,2.11,2.1,2.73,2.68,3.55,3.09,3.2,4.28,--,2.25,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.43,-0.28,-0.24,-1.3,-0.65,-0.35,-0.27,0.33,0.04,-0.11,-0.27,2.12,1.63,0.42,-0.09,-0.47,-0.99,-0.8,-0.63,-0.68,-1.08,-0.52,-0.34,-1.67,--,0,0,1.41,0,0,0,0.95,0,0,0,-1.18,0,--,0,0.38,0,0.51,0,0.78,--,-0.55,0.12,0.03,-0.04,-0.14,0.04,0.3,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),22456,18404,3632,51182,26255,19219,8688,56395,36471,24989,14388,42131,11720,8135,4462,39984,22880,17728,4855,73520,42956,40506,32426,69390,47099,32361,5339,31213,2696,2097,803,18592,7173,4961,2068,33483,31275,26521,14381,43885,33722,25777,9732,49531,23667,16253,6474,29564,18535,10305,5466,47579,34417,26947,9977,46564,15098,9287,7818,5412,16779,4642,15135,6855,24120,16638,31344,18734,53590,26472,43868,31396,48133,10967,16603,9053,
主营业务利润(万元),4716,3633,1132,20684,9924,8913,5340,15698,9645,6486,3216,15325,5632,4000,2363,16845,9420,6282,1959,20679,14562,13927,11509,22285,17400,9989,2309,15100,1042,839,369,6884,3420,2548,--,10099,9253,7821,3753,11464,7568,5815,2126,9705,6071,3834,1534,8507,5617,3312,1327,7968,4639,3529,1738,8421,5102,3148,1170,761,1223,667,1774,607,-1908,2647,-5234,2918,413,2125,1730,2608,4755,0,1734,332,
营业利润(万元),-1683,-522,-783,8458,2513,4081,2950,4765,1065,832,502,4168,-1480,-763,14,7481,2993,1855,-280,9840,7143,9030,9044,10526,9028,4167,-326,6103,-4543,-2600,-1273,227,-1239,-445,-415,3771,5495,5143,2417,4119,3416,2891,999,3431,1451,831,241,3386,1626,718,113,3618,597,940,0,3243,0,842,-3155,-1402,-5771,-7827,-6855,-2085,-1908,0,-5213,0,789,0,1817,0,4758,0,1754,332,
投资收益(万元),90,--,--,--,--,--,--,--,--,--,--,170,170,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,67,67,67,-16,-78,-78,-53,-26,-263,-170,-83,-36,-42,-10,-6,0,3,2,2,0,-7,-2,-2,307,-58,-58,-58,103,-152,-933,-1235,-276,-1,2233,125,-796,276,218,19,215,2,-120,0,0,0,
营业外收支净额(万元),1730,1322,913,-7,-20,-23,0,187,-20,5,5,73,62,65,2,-12,4,-7,1,-262,-20,-4,1,-94,-32,-31,-0,-755,--,--,--,0,--,--,--,-38,-24,0,0,-26,0,0,0,-31,0,0,0,-12,0,-49,-1,-19,0,-19,0,-9,-14,-11,-86,0,-386,0,--,0,0,455,0,338,0,0,0,0,10,--,--,--,
利润总额(万元),47,800,131,8450,2492,4059,2951,4952,1045,837,506,4241,-1418,-698,17,7469,2997,1849,-279,9578,7123,9025,9045,10432,8996,4137,-326,5348,-4547,-2677,-1270,314,-1235,-441,-407,3655,5394,5075,2402,3830,3225,2808,963,3358,1412,795,232,3378,1579,671,113,3591,575,919,308,3176,0,773,-3139,-1556,-7478,-9317,-7119,-2059,123,112,-5417,208,2189,2511,2954,3008,4648,2085,1736,330,
净利润(万元),-99,1460,34,6078,1332,2501,2884,2875,-1061,-701,-166,2796,-1751,-1075,-252,5430,1563,387,-1060,7060,4844,6537,6846,8023,6948,3160,-352,4357,-4519,-2665,-1233,187,-972,-325,-340,3102,4584,4308,2044,3154,2695,2364,824,2773,1200,638,197,2985,1342,671,96,3591,575,919,308,3176,718,556,-3343,-1653,-7528,-9100,-7056,-2027,147,89,-5129,368,1401,1341,2802,2717,4027,2085,1589,542,
净利润(扣除非经常性损益后)(万元),-1338,404,-683,5758,1197,2384,2894,--,--,-700,-176,2610,--,-1115,--,5468,--,402,--,7252,--,6580,--,8039,--,3190,0,4999,0,-2606,--,243,0,-395,--,3134,--,4304,0,3127,0,2368,0,2802,0,665,0,3000,0,--,0,3610,595,940,0,3185,--,566,-3256,-1653,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
