报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.24,0.16,0.08,0.48,0.37,0.24,0.12,--,0.41,0.34,0.13,0.69,0.46,0.3,0.25,1.17,0.77,0.41,0.17,0.88,0.83,0.54,0.12,0.5,0.4,0.21,0.07,0.42,0.36,0.23,0.08,0.42,0.34,0.25,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,4.79,--,--,--,5.24,--,4.88,4.72,9.26,9.01,8.59,7.67,7.58,7.41,7.18,6.89,5.76,5.63,5.52,5.34,5.33,5.25,5.2,5.07,5.07,5,4.92,4.83,4.82,4.67,4.6,4.52,4.54,4.48,4.45,4.34,4.39,4.34,4.28,4.2,4.24,4.17,4.12,4.05,3.97,3.92,3.97,4.68,4.6,4.53,4.03,3.85,3.69,3.56,3.52,3.28,3.14,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-2.85,--,--,--,-1.8,--,-0.47,-1.47,-3.35,-2.15,-3.85,-2.96,-1.96,0.5,-1.93,-2.29,-1.44,5.81,2.7,1.23,-0.54,2.38,-0.04,-0.42,-1.25,1.72,0.41,0.33,-0.2,2.7,0,--,0,2.25,0,0,0,0.81,0,0,0,1.15,0,0,0,0.73,0,0.2,--,1.51,0.3,-0.54,-0.28,-0.1,-0.63,0.82,--,--,--,--,
主营业务收入(万元),8844408,5995302,2985822,11366169,8114956,5507705,2445405,10203605,6826904,4620396,2000769,9315363,6529609,4424383,2031247,8285690,5887850,3721955,2044044,7106177,5096997,3461920,1410087,4018787,2998161,1856189,909965,3057350,2078282,1396830,582767,2501029,1682630,1146003,473850,2100245,1426174,956146,419410,1828555,1212794,760219,338366,1416546,940452,585196,275902,1092259,725430,425274,199664,904313,648972,377192,179698,800375,331803,776729,311808,746131,361211,845476,430833,851321,689970,677250,
主营业务利润(万元),603047,392396,171492,704666,518201,324333,137751,554553,335073,226390,107707,416162,291218,202264,100462,382032,260741,148111,73237,268730,187912,132989,30983,92553,67111,48283,20713,76185,53322,36636,16372,61950,45013,29398,14755,59909,45811,29291,14597,62968,44893,27408,13185,58189,40030,25628,12233,46370,29897,19519,9367,43495,29634,18847,8994,43072,20544,44402,18079,42510,17646,42362,22132,37312,17927,17145,
营业利润(万元),166890,129979,49449,198206,152535,112969,43773,163881,110990,87649,34067,154101,111546,79984,38896,142516,96575,55367,23281,96217,68610,54271,9673,32513,23080,17958,5561,26888,22015,18156,5715,26024,26012,21314,5879,23285,17941,11819,5083,22269,17639,9243,4273,20088,15781,10064,4055,16030,10172,6430,2913,17852,12751,8086,3289,16625,8451,20523,8631,23656,9154,25830,11765,23040,19056,17836,
投资收益(万元),7783,6969,1887,3258,1072,-1190,165,7208,8595,7340,-22,30991,19318,15621,3606,15766,2588,338,-29,3698,3087,2506,0,4224,1546,192,18,7204,6968,6703,2962,10105,9741,9670,0,6840,6426,6423,0,6058,6147,6129,0,5148,3607,2251,1026,5502,4080,2752,1463,5094,3959,2653,1315,5563,2909,6199,-100,510,0,41,7,682,413,304,
营业外收支净额(万元),32031,4179,3351,40739,30039,6899,747,52630,35086,12727,5348,52848,31101,10903,1763,43006,24973,4953,1044,33995,28990,4536,1280,13580,12822,1340,823,9564,--,1939,--,7832,3350,247,12,-26,0,--,0,16,0,0,0,-262,0,0,0,-343,0,0,0,-77,-83,-66,0,-56,0,-121,0,-157,0,0,0,--,0,0,
利润总额(万元),198921,134158,52800,238945,182574,119868,44519,216512,146077,100377,39415,206949,142647,90887,40660,185522,121547,60320,24326,130213,97600,58807,10953,46093,35902,19299,6384,36452,31845,20095,6637,33856,29362,21561,5891,31815,25969,18292,5078,28632,24019,15497,4278,24973,19266,12327,5100,21189,16326,10517,4370,22869,16627,10672,4592,22133,11361,26600,8487,24009,9055,25532,11466,23648,19486,17808,
净利润(万元),142509,94954,37466,177180,133752,85510,32663,161809,113069,78257,29521,159987,107248,69556,29295,135719,88530,42742,17370,91614,71517,41794,8668,35941,28466,15156,5145,30222,26100,16699,5715,30075,24757,18218,4998,25350,20959,14967,4189,23110,20285,13015,3665,20842,16867,10932,4434,18381,14435,9181,4039,19296,14376,9104,4015,18520,9673,22628,7172,20374,7725,21699,9746,18172,14928,13844,
净利润(扣除非经常性损益后)(万元),117884,93374,36044,140773,108707,78894,32233,--,85520,68182,--,114151,--,61390,--,93286,--,39465,--,45801,--,38316,0,25235,--,13909,0,22020,0,15649,--,24584,0,18008,--,25384,0,14924,0,23096,0,12909,0,21065,0,10923,0,18672,0,8047,0,19116,14323,9038,--,18322,9549,22460,7172,20374,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-365472,-687281,-760037,-93931,-374633,-494952,-791177,219588,-237561,-366389,-415144,469030,-109410,-339931,-387871,-248152,-444934,-308620,-204279,51999,-201065,-238518,-103743,417930,194112,88657,-39182,171119,-3043,-30271,-90271,123576,29650,23612,-14606,194256,98846,50802,-10315,162122,71965,36558,-16208,58252,36522,7881,-17695,82863,14629,197,-10125,52644,0,12101,--,90524,15921,-29049,-14991,-5586,-34040,43919,--,--,--,--,
现金及现金等价物净增加额(万元),-109595,-600997,-618344,406822,-286681,-731602,-736638,216600,-378087,-430251,-399680,597316,117750,-196870,-254460,87676,-403060,-252997,-239639,-25490,-313207,-278246,-149472,302684,124063,61807,-69361,112431,-34920,-27794,-96763,118156,22794,13206,-11528,189827,81226,52535,-18216,97227,31133,8172,-38343,-17568,-3984,-2641,-16927,-12054,-29246,-11228,-19609,40883,0,3592,--,144480,688,-51498,-16873,-34065,-47742,103941,--,--,--,--,
总资产(万元),12951117,12108235,11502098,11706580,10467154,9660348,9284123,9558973,8662065,8410987,8056402,8274823,7603822,7018543,6639203,6826047,6061816,5125563,4766610,4918258,4482865,4135148,2114232,2326045,2071491,1976816,1780992,1902959,1663015,1580846,1455908,1557047,1438192,1411109,1320631,1368698,1258050,1205507,1131825,1140341,1060010,994327,929986,966242,964218,943750,923857,934060,928570,923537,910712,913092,675720,665343,667290,656227,530969,512624,518236,505650,529470,440862,435577,145528,143717,135598,
流动资产(万元),10101937,9336278,8822306,9349440,8021984,7086509,7165921,7571895,6763225,6604465,6311618,6679831,6014831,5617239,5226583,5428862,4687906,3870609,3572278,3875989,3434926,3262939,1622813,1867358,1642838,1608698,1419869,1550210,1318157,1247950,1122618,1225467,1040224,1011144,922240,967802,853871,800795,724577,737570,649545,594369,522180,559329,579764,571670,543966,550915,584379,585439,--,--,--,0,546567,0,0,--,0,0,435633,347551,369215,115696,113344,106319,
总负债(万元),10885341,10028922,9442993,9789564,8999091,8217755,7833444,8141412,7314264,7101374,6743758,6992448,6361652,5848352,5468724,5685893,4975571,4246941,3896514,4067280,3660021,3344938,1658026,1878625,1632616,1551108,1356355,1483297,1246546,1173984,1049001,1154536,1040897,1020588,931224,989860,884611,838645,763692,776525,699378,641059,573603,613333,615500,600817,578317,592637,590262,590295,582648,603713,384286,379240,386060,379000,308658,300195,314798,309420,340323,264810,266836,98563,98098,97708,
流动负债(万元),8430569,8000988,7527198,8044927,7194527,6560107,6070275,6715336,5983204,5984783,5646335,5923416,5378212,4912747,4616251,5092895,4320775,3724797,3422737,3709974,3326642,3082648,1551017,1770946,1525692,1443956,1253250,1381731,1136710,1064252,948383,1053535,943471,923196,833922,892563,775276,729310,654356,667191,577892,519592,452136,491870,480712,466035,443524,457990,445635,448016,--,--,--,0,385549,0,0,--,0,0,338617,261811,263549,96030,94233,94403,
股东权益不含少数股东权益(万元),1907587,1923206,1931142,1795833,1353169,1322787,1329250,1297354,1245827,1209601,1212285,1182436,1129203,1091498,1070820,1041437,992799,799122,789465,771993,747722,717915,413998,405289,397367,384384,383202,377970,374029,364786,364795,359453,354193,347471,346441,335777,330961,324969,326779,322590,319765,312495,315733,312068,308092,302157,304650,300216,296271,291017,285875,281836,285907,280635,275547,271531,216644,206971,198228,191056,189147,176052,168742,46965,45619,37890,
净资产收益率加权(%),7.65,5.1,2.01,12.76,9.89,6.32,2.46,--,9.29,6.46,2.47,14.41,9.78,6.49,2.77,13.81,9.15,5.39,2.23,13,9.94,5.93,2.12,9.18,--,3.93,0,8.16,0,4.54,--,8.54,0,5.21,--,7.56,0,4.53,0,7.15,0,4.09,0,6.71,0,3.58,0,6.13,0,3.21,0,6.86,0,3.3,--,8.08,4.57,11.18,0,0,--,13.52,--,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
