报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.43,0.11,-0.04,0.4,0.4,0.1,-0.04,--,0.41,0.06,-0.08,0.14,0.21,0.03,-0.1,0.12,0.17,0.02,-0.09,0.23,0.32,0.03,-0.05,0.21,0.29,0.12,-0.01,0.15,0.25,0.11,0.01,0.19,0.2,0.08,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.07,--,2.22,2.05,1.97,2.07,2.12,1.97,1.87,1.98,2.07,1.78,1.7,1.78,1.84,1.68,1.54,1.55,1.65,1.51,1.41,1.4,1.42,1.3,2.5,2.45,2.41,2.14,4.11,4.09,3.98,3.56,3.74,3.72,3.64,3.38,3.97,2.4,2.31,0,2.02,1.54,1.08,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.49,--,0.38,0.67,0.45,0.44,0.32,0.51,0.21,0.29,0.58,0.17,0.04,0.38,0.53,0.61,0.42,0.74,0.81,0.67,0.4,0.43,0.61,0.09,0.08,0.13,0,--,0,0.98,0,0,0,1.43,0,0,0,-0.46,0.62,0,1,0,0,
主营业务收入(万元),1109324,639953,199518,1540893,1206282,637240,197047,1518986,1189354,582565,193515,1349079,1081290,548079,170520,1160108,891639,418169,129549,962158,755191,377780,126897,1037818,813776,430491,141649,1030255,803284,427086,140056,674944,513690,229092,75770,482654,365504,171410,56541,367135,300973,135001,39001,262861,212862,100206,33138,169857,131120,21323,137379,50748,35337,
主营业务利润(万元),148036,73039,21098,174244,139006,69185,18764,148218,117778,54641,15366,114026,91545,45535,9089,84697,67095,31853,5913,84900,70957,32588,6980,94914,77551,40651,12759,89346,69968,38009,12386,56232,47622,22994,--,51182,34657,17271,6139,39060,29150,13618,4447,25188,19466,9089,2591,18835,15134,1418,18443,9427,4816,
营业利润(万元),39135,10795,-5494,37497,38745,9155,-6033,33754,32772,3313,-7581,8527,15308,1282,-9374,6519,10958,-570,-7847,19982,26073,1211,-5516,19844,24935,8750,-1075,21322,24542,10763,987,16637,18935,6745,498,21454,15210,5225,769,16896,13078,4513,514,9394,7186,1716,-930,5802,4550,-1438,6991,5667,3567,
投资收益(万元),657,403,269,5777,5150,4221,4239,2837,201,75,35,131,172,171,50,145,145,121,29,7171,7140,1670,1782,175,29,14,-3,-149,-127,-15,-18,206,163,56,-2,-358,789,-18,-192,-624,487,-23,-23,0,-23,-23,0,1,-1,0,50,-50,11,
营业外收支净额(万元),2716,517,785,4512,3469,2425,1306,3634,2568,1703,750,3309,1709,911,547,2960,1668,1221,558,495,678,569,331,790,803,735,315,-793,--,950,--,1133,--,--,--,10,0,--,0,-143,0,0,0,-142,0,0,0,-61,0,0,0,0,0,
利润总额(万元),41851,11312,-4710,42009,42214,11580,-4727,37388,35340,5016,-6832,11836,17017,2193,-8826,9479,12627,651,-7289,20478,26751,1779,-5185,20634,25738,9484,-760,20529,25501,11712,1208,17770,19347,7096,556,21428,16106,5265,618,16145,13522,4467,481,9252,7258,1707,-933,5742,4531,-1451,7006,5608,3528,
净利润(万元),34939,9297,-3192,32929,32870,8438,-3222,30587,29062,4326,-5660,9597,14637,2191,-6928,8371,11664,1233,-5875,16079,22263,2308,-3517,14661,20216,8334,-583,10558,17147,7412,508,13024,13905,5490,424,15030,13464,4209,407,12269,10436,3286,312,6975,5584,1073,-991,4324,3307,-1313,5332,5133,2532,
净利润(扣除非经常性损益后)(万元),33863,9268,-4155,30940,30939,7154,-3860,--,27937,3525,--,7880,--,1960,--,6524,--,458,0,9434,--,331,--,14028,--,7849,0,10743,0,6924,0,12184,0,5155,--,14816,0,4151,0,12382,0,3348,0,7059,0,1082,0,4364,0,0,0,0,0,
经营活动产生的现金流量净额(万元),78682,76592,19571,57970,31878,31831,-14033,82651,78818,68967,33789,38010,25898,46297,31130,30586,21983,34938,14534,20260,39796,11801,2881,26456,36391,42006,29096,50607,55740,46272,27156,29248,41753,6173,2916,4489,23176,10022,-2412,16802,23391,7219,3530,24616,28106,5388,-6897,-5086,6943,0,11178,0,0,
现金及现金等价物净增加额(万元),-11679,18950,54095,38570,7225,-3700,27679,24971,7609,-21675,14198,33589,-4311,23104,14454,10387,5760,27668,22371,-7531,23431,17834,8717,-5687,23015,14478,41965,4399,26823,9166,1636,6680,31181,9136,6544,-4932,5286,-6063,-3619,-22586,-10201,-8824,904,25471,34420,38677,43644,7592,7088,0,959,0,0,
总资产(万元),638691,682888,703676,617929,582601,628620,612878,533640,505320,474904,522854,454117,454603,467977,431429,396153,426869,435483,404686,368283,418785,444883,433476,561122,588584,571270,583077,515564,560925,521389,457598,310264,310611,284196,256612,233874,196457,181036,168435,142780,144403,144809,135210,114531,120438,138964,147627,90278,77571,0,60372,45615,22777,
流动资产(万元),303920,363732,390142,312954,294856,343718,353140,276456,252199,231838,285050,219517,226340,244966,213939,185891,217733,227282,197932,160902,223996,243664,233899,214812,246093,229406,226550,174822,246119,225739,204111,131329,154540,147285,129234,107235,87178,80088,80525,60526,66495,77718,88712,74598,81848,100409,110756,52856,40292,0,28585,29155,17450,
总负债(万元),379088,449906,466666,377870,343406,414460,386188,304700,276997,330126,380510,304879,299763,326442,294799,251689,278695,297354,273045,228557,272951,309175,303251,399189,422076,416171,435454,366386,406699,378160,320908,194005,193199,175944,152940,132042,110612,104728,93911,68441,72011,79933,69014,48561,55787,79026,77583,61488,49887,0,36222,27256,10410,
流动负债(万元),290263,360621,391269,302281,279416,350822,322625,239946,198586,247230,296969,220368,279599,304780,253886,199412,211671,226953,216554,193958,219876,275369,248208,291416,306736,303075,354939,295156,354679,333563,300359,187982,177482,162889,139900,132004,110593,104710,85411,52941,65990,73933,63014,23561,44787,58026,39583,23488,24387,0,20122,27256,10410,
股东权益不含少数股东权益(万元),251597,225481,230131,232935,234428,209805,222947,226473,226993,144874,142186,147960,152924,140612,135408,142409,145983,135748,128734,136074,142512,122506,116843,122583,126587,115200,106153,106729,113600,103893,96707,96420,97580,89316,85783,84227,82745,73468,70628,70221,68372,61217,64259,63947,62555,58045,68287,26895,25878,0,22571,17239,12096,
净资产收益率加权(%),14.37,3.96,-1.38,14.29,14,3.66,-1.43,--,16.88,3.02,-3.9,6.61,9.96,1.53,-4.99,5.97,8.22,0.9,-4.43,11.99,16.65,1.87,-2.91,12.85,--,7.52,0,10.41,0,7.28,0,14.39,0,6.25,--,19.48,0,5.82,0,17.51,0,5.01,0,10.62,0,1.93,0,17.48,13.65,0,26.79,35.01,21.38,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
