报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.14,0.11,0.06,0.19,0.15,0.09,0.05,0.17,0,0.11,0.06,0.22,0.25,0.22,0.12,0.48,0.49,0.28,0.15,0.55,0.36,0.07,0.23,0.36,0.49,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.61,5.57,5.62,5.5,5.5,5.38,2.86,2.73,0,0,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.85,-0.35,-0.38,-0.92,-0.7,-0.59,-0.3,0.58,0,-0.14,0.29,-0.4,0,
主营业务收入(万元),95250,65683,29624,134193,97111,64217,28878,122959,94130,61994,26233,109139,85905,61597,29030,129095,105598,66613,28345,107031,74643,17474,60947,80638,63684,
主营业务利润(万元),15906,11755,5464,22638,16142,10567,4825,19674,14308,9804,4022,13883,12820,9447,5134,22441,18779,12893,5289,19495,13364,3115,9863,10867,9356,
营业利润(万元),3291,2776,1523,4275,3380,2232,1384,3373,2763,2309,1554,1957,3852,3405,2221,9614,9438,7050,2711,9494,6200,1443,4479,4813,3855,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业外收支净额(万元),259,29,-24,814,568,288,6,1445,776,641,-2,3749,2780,2340,686,856,789,8,2,711,513,265,148,41,19,
利润总额(万元),3550,2806,1498,5089,3948,2520,1390,4818,3539,2950,1552,5706,6632,5746,2907,10470,10227,7058,2713,10205,6713,1707,4627,4854,3874,
净利润(万元),3035,2368,1183,3952,3178,2007,1132,3551,2778,2390,1303,4634,5336,4616,2528,8874,8721,5999,2321,8355,5392,1276,3067,3070,2707,
净利润(扣除非经常性损益后)(万元),2816,2344,1209,3264,2697,1763,1126,2406,2150,1879,1296,1505,--,2836,--,8145,--,5993,2320,7776,4981,1078,2969,2630,2707,
经营活动产生的现金流量净额(万元),5684,816,-720,1225,937,1228,998,-11841,-4811,-2134,2836,-20597,-18100,-7519,-7976,-19427,-14759,-12402,-4772,9205,-4212,-1812,3446,-4859,1232,
现金及现金等价物净增加额(万元),35312,37970,-2240,-871,-480,4293,6039,-9092,-1797,-4696,-1210,-3514,-4387,2172,1140,7076,45415,64492,-1090,8916,-959,-1641,-970,2245,1534,
总资产(万元),301296,326597,283237,282701,287713,290312,285188,256688,261180,251756,235571,222362,221310,235617,235232,220817,219189,217714,137380,126818,108505,0,78303,75056,80279,
流动资产(万元),207007,231941,188741,190214,185164,189613,185570,157837,177935,173600,161482,151445,163751,181072,188918,176942,178306,182225,105680,96823,81136,--,57913,57713,64821,
总负债(万元),126735,152826,161561,160999,166786,170494,164937,137646,142939,133898,116165,104252,102450,117454,116056,104164,102550,103734,91883,83353,67894,--,41687,42254,56732,
流动负债(万元),116474,142299,152722,147256,152324,133581,125743,100801,109389,122842,106806,99014,99305,114275,111357,99503,96550,97734,86633,78768,64581,--,41687,42254,56730,
股东权益不含少数股东权益(万元),174560,173771,121676,121702,120927,119818,120251,119042,118241,117857,119405,118110,118860,118163,119177,116653,116639,113979,45497,43465,40612,0,26071,23817,18146,
净资产收益率加权(%),2.11,1.93,0.97,3.29,2.64,1.67,0.95,3,2.34,2,1.1,3.95,4.51,3.88,2.14,11.05,12.63,12.91,0,22.8,15.75,0,12.4,16.98,18.3,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
