报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.28,0.24,0.06,0.29,0.2,0.18,0.06,0.26,0.19,0.15,0.13,0.52,0.4,0.24,0.09,0.43,0.31,0.23,0.16,0.23,0.12,0.08,0.04,0.12,0.11,0.05,0.03,0.19,0.13,0.11,0.05,0.2,0.11,0.08,0.01,--,--,0.01,--,-0.05,0.01,0.01,0,--,--,--,--,-0.09,--,-0.02,0.01,--,--,0.06,--,0.12,0.09,--,--,--,0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.51,5.39,2.47,2.37,2.25,2.21,2.16,0,2.01,1.6,1.68,0,1.55,1.5,1.45,1.37,1.25,1.28,1.36,1.5,1.33,1.27,1.16,0.87,0.85,0.97,0.96,0.96,1.01,1.01,1.01,1,1.03,1.05,1.18,1.2,1.32,1.27,1.29,1.29,1.7,1.69,--,1.63,1.72,1.65,1.65,1.58,1.62,2.74,2.67,1.76,1.86,--,1.83,1.69,1.86,1.63,1.65,1.64,1.65,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.5,-1.1,0.23,-0.05,-0.15,-0.2,-0.22,0.45,-0.15,-0.04,-0.07,0.01,-0.05,-0.2,-0.07,0.23,0.05,0.14,0.1,0.58,0.2,0.02,-0.02,-0.22,--,--,--,-2.08,--,-0.91,--,-0.55,--,-0.14,--,0.02,--,0.48,--,0.23,0,0.86,--,0.34,2.21,2.99,1.83,0.77,--,0.83,--,--,-0.37,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),91983,71934,16979,83548,63072,42725,17486,83278,60622,35851,17005,57631,36877,20545,8174,30442,21942,15798,10370,22017,12956,8988,3399,23791,31685,19535,8251,22220,15840,12116,--,28272,0,--,--,14329,6294,2127,823,4665,3891,2944,760,15374,8502,7285,738,8376,5684,3676,2090,16620,11981,9612,4817,24887,12802,29940,15262,36116,16974,38613,20201,37435,19253,30205,10548,26208,15821,26072,8882,8671,2460,2460,1252,1623,
主营业务利润(万元),45749,38568,10074,46723,32601,29326,9976,40651,29719,24093,9855,34707,25714,13853,4481,19500,14363,10859,7610,10622,6477,3735,1497,5369,5033,2059,1585,2851,3550,2836,1646,15491,13250,10121,560,-747,2152,1183,647,-878,-234,1767,521,4715,-2271,-1617,-855,-1432,-2016,-819,-642,1877,6637,6289,1113,2222,5191,10207,4965,11595,2541,13502,7203,577,2182,2619,2232,1475,2170,6161,0,--,1795,1795,-4,21,
营业利润(万元),45749,38568,10074,46723,32601,29326,9976,40651,29719,24093,9855,34707,25714,13853,4481,19500,14363,10859,7610,10622,6477,3735,1497,5369,5033,2059,1585,2851,3550,2836,1646,15491,13250,10121,560,-747,-491,-540,-137,-878,-234,-120,-302,-1447,-2271,-1617,-855,-5189,-2016,-819,-642,1877,1046,1547,1113,2222,1844,2057,1127,3170,2541,5638,4305,577,0,2619,0,1475,0,6161,2678,--,1795,1795,-4,21,
投资收益(万元),46760,40160,1306,11217,10841,7094,1685,14651,13564,4328,2552,4090,2297,588,-785,9632,8249,7195,6641,6670,2252,1832,1302,3538,3319,1821,388,2941,2492,2387,792,13143,10527,9718,353,2465,1057,919,161,-360,428,293,378,3658,-2301,-2263,498,2577,3637,414,796,-912,1503,1010,73,2817,1538,4113,1287,2085,1304,758,363,174,100,181,32,977,971,1870,1536,--,0,--,15,34,
营业外收支净额(万元),1,1,-2,35,45,29,7,1195,1165,764,-1,98,40,-1,-1,788,-1,-1,-1,-86,-58,-8,-8,275,67,67,-31,4133,718,716,740,-6018,-6016,-6008,11,-323,-34,-37,-47,-10,-25,-16,-16,-1087,-721,-712,-0,-92,-11,-0,-0,154,-22,-24,1,-155,0,67,0,-63,-76,13,0,-147,59,60,-18,-3,0,0,--,--,--,8,-0,0,
利润总额(万元),45750,38569,10072,46758,32646,29356,9983,41846,30884,24857,9854,34805,25754,13852,4481,20288,14362,10859,7610,10536,6420,3727,1489,5644,5100,2126,1554,6984,4268,3552,2386,9472,7234,4113,571,1394,532,342,-23,-1247,169,157,60,1124,-5293,-4591,-357,-2705,1610,-405,155,1119,2527,2533,1187,4884,3203,6237,2418,5374,3952,6623,4737,3590,2341,2860,2246,2449,3144,8014,4201,4656,1803,1803,10,56,
净利润(万元),34261,28891,7523,35063,24419,21950,7477,31308,23049,18576,7379,26063,19200,10300,3361,15435,11000,8328,5693,8152,4433,2888,1487,4365,3972,1644,1168,6842,4509,3979,1876,7286,3955,2968,452,1014,492,343,-22,-1472,185,168,63,1094,-5331,-4629,-356,-2849,1146,-529,152,369,2113,1939,811,3720,2693,4896,2134,4268,3177,5253,4046,2869,1910,2423,1914,2340,2818,7194,3808,4656,1803,1803,10,56,
净利润(扣除非经常性损益后)(万元),2495,1442,7506,30072,19406,18708,7472,24875,16583,18004,7380,25797,--,10300,--,10286,--,4150,--,4336,0,2088,0,2628,0,647,--,4788,3970,3442,--,5081,0,2785,--,277,--,-216,--,-3068,--,-33,--,-8558,--,-3918,--,-5595,--,-529,--,122,2108,1936,--,3663,2683,4468,2130,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
经营活动产生的现金流量净额(万元),9314,48208,309,-30085,-76703,-59810,-67352,-8603,-15057,-37886,-2107,-58096,-86925,-63734,8151,-1869,-5307,-7126,-7759,15980,-5252,-1383,-2654,455,-1780,-7271,-2443,8407,1794,4909,3734,20929,7198,729,-839,-7830,-7349,1907,-2827,-65294,-47360,-28486,-19364,-17335,-20273,-4372,966,521,-1675,15215,12739,7302,0,26863,--,10639,69529,93908,57432,24271,--,14561,--,--,-5147,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),43759,48726,7220,-48562,-76092,-70866,-55839,13466,32202,-15269,70449,42019,98253,112268,5364,12505,-6039,-11813,-18672,-3056,-8024,-8338,4170,3006,-1193,-4394,2057,588,853,4609,1464,5980,2167,1117,4018,1764,8002,9481,--,-32991,-32442,-23679,-20005,4554,-24333,-3589,1464,8044,-1004,14732,--,-136342,0,2073,--,11875,61323,89768,49026,20301,--,6187,--,--,49026,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),548408,577893,456500,425725,415163,402665,399227,392919,376524,372175,358980,356089,337234,329834,121023,121209,98438,96783,94537,120403,119009,104903,111612,109709,104029,151904,151394,154654,129616,129618,133311,138961,133928,124580,119806,93412,96603,90313,116242,119277,145239,158171,164089,173710,191539,196446,219821,217872,224836,258625,255726,260730,260017,414137,398382,391521,401483,361832,356955,271599,242262,235206,232000,227356,208667,204376,209779,188984,166272,161454,131714,90162,75605,53498,26946,29570,
流动资产(万元),135545,110020,62901,96034,48564,44954,50395,99970,116364,69753,154593,83925,140987,154437,48398,42445,25056,20960,22049,55069,48252,51291,--,--,--,108336,117276,118958,99852,102124,107705,104184,95899,88372,88629,82930,85613,78787,--,81803,107216,120054,126669,136266,135528,137778,162552,160295,162923,193196,188874,198923,--,--,351470,343918,0,0,0,245528,217317,207545,203676,201405,137433,133797,139634,126996,133805,114979,87694,--,38872,29351,10112,9684,
总负债(万元),139080,141123,48328,44337,39047,34286,38269,41976,33609,29448,24593,29806,18249,18042,32544,36253,17937,17638,17076,46118,47122,47414,51278,50101,48352,98191,99433,105408,84831,83882,84601,85297,86255,79155,78014,62315,66007,59866,--,89091,113352,126296,132311,141993,159088,163294,182543,180238,183249,218713,215133,220290,206689,360983,346358,340308,347440,310027,305159,221988,191309,187429,185429,203168,183100,180746,184570,165688,160711,139089,82434,--,0,36267,20475,23054,
