报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
基本每股收益(元),0.44,0.27,0.16,1.71,1.09,0.73,0.2,1.55,0.93,0.6,0.16,1.15,0.7,0.45,0.12,0.82,0.51,0.33,0.12,0.71,0.42,0.28,0.15,0.73,0.47,0.31,0.11,0.46,0.35,0.28,0.27,0.8,0.18,0.15,0.52,0.16,0.12,0.4,0.37,
每股净资产(元),--,--,--,--,--,--,--,5.79,--,--,--,4.37,3.91,3.66,3.42,3.29,2.97,2.77,3.45,3.32,3.01,2.86,4.37,4.22,3.97,2.82,2.72,2.61,2.49,2.42,4.66,4.39,3.84,1.95,1.8,--,--,2.64,1.92,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.62,-0.24,-0.61,-0.27,-0.78,-0.94,-0.75,-1.35,-0.94,-1.06,-1.33,0.29,0.48,0.62,-0.06,-0.28,-0.37,-0.3,-1.06,-2.53,-1.05,-0.37,-0.78,--,0.09,-0.22,0.11,
主营业务收入(万元),1491921,915222,302657,2311897,1505422,1017090,320595,1917078,1224401,762411,237180,1341537,839453,554181,181383,950170,610108,398781,154205,652718,457907,285364,102589,328901,217798,141198,56878,202880,137275,104556,45029,174428,53346,43063,136642,50666,41397,119494,73505,
主营业务利润(万元),339490,203206,73797,591743,377879,255068,84624,523181,336187,211619,67613,368193,232235,147472,48798,277686,182138,117567,39106,176001,108256,68376,22483,94130,59085,38365,14931,65450,44895,33173,15662,48518,13071,9776,29799,9866,7575,23915,19997,
营业利润(万元),229068,133799,41436,449059,281433,185062,52798,407879,258692,160145,40870,276634,169694,108844,29832,197261,126003,82094,23002,136380,85616,56293,17605,79574,50499,33280,12270,49770,38045,29738,14460,43439,9822,7831,26353,8114,6123,19727,17718,
投资收益(万元),-51,1302,450,1619,260,200,25,1641,3525,57,-13,-3,-109,-92,-65,-165,-133,-9,7,-171,-67,0,--,1,--,--,--,--,--,--,--,0,--,--,--,--,--,--,-0,
营业外收支净额(万元),1094,1024,224,1475,696,1450,418,2475,-1017,506,233,2307,-103,244,81,-2359,-634,421,139,-2035,-3675,-2968,44,1503,629,98,42,-209,--,-241,--,--,--,-62,37,15,21,-62,15,
利润总额(万元),230162,134823,41660,450534,282129,186512,53216,410354,257675,160651,41103,278941,169591,109088,29913,194902,125369,82514,23142,134346,81941,53325,17649,81076,51128,33378,12311,49561,37826,29497,14458,43260,9700,7770,26390,8129,6143,19665,17734,
净利润(万元),167528,103799,29776,323198,205890,138099,37496,290636,175334,111897,29848,214014,129824,83783,22366,153223,95606,61337,16919,102138,60745,40064,13364,60954,38323,24897,9091,37070,27897,22064,10731,28442,6153,4922,17324,5241,4001,13069,12246,
净利润(扣除非经常性损益后)(万元),166773,103026,29627,322555,205633,137100,37199,288648,176440,111542,29682,212339,--,83606,--,155004,--,61021,--,103751,--,42290,--,59464,--,24824,0,37228,0,22245,--,28564,0,4962,17294,--,3986,--,--,
经营活动产生的现金流量净额(万元),-290617,-156362,-311354,-166082,-299655,-160598,-83821,-473619,-565790,-396703,-222014,-120273,-115920,-44879,-114281,-49831,-144810,-175775,-107464,-193385,-135160,-152600,-119553,25799,42828,49680,-5051,-22079,-29657,-24159,-42446,-101279,-41935,-12123,-25786,-5057,3017,-3548,1838,
现金及现金等价物净增加额(万元),206131,30461,-34645,-29852,-61803,36538,-44374,61344,-85030,-21131,-101410,128262,-60259,-88741,-110505,55533,-28841,-45051,-34977,10780,-7805,-41309,-66352,123161,144435,41697,7361,17790,7947,-26400,-30964,35256,68489,25525,-2410,11275,--,13251,550,
总资产(万元),9130817,8391087,8245458,7579217,7105348,6782302,6391054,5940545,5349461,4755067,4332782,4048289,3519111,3027058,2909325,2817119,2732330,2496709,2319469,2125434,1773915,1643493,1503445,1365170,1198567,765066,691846,653030,612073,527891,491427,484031,447681,311766,232415,--,--,146651,99147,
流动资产(万元),8670734,7958558,7905735,7250673,6896163,6592693,6207083,5736802,5172105,4584112,4171204,3889543,3379569,2891807,2776210,2686588,2609644,2374181,2197584,2001184,1661267,1546077,1423780,1294899,1138094,725265,656033,621102,588701,513834,478671,472966,436892,301105,222701,--,--,138445,97038,
总负债(万元),7536908,6855396,6749261,6031656,5698128,5437354,5104051,4692148,4221451,3704629,3329107,3099440,2630836,2204988,2149832,2109067,2102514,1931477,1764039,1593722,1331323,1223966,1096729,978669,808946,539067,473646,443916,412058,333712,304575,308158,293868,247421,172990,--,--,103060,67447,
流动负债(万元),5676283,5526837,5559062,4958333,4421674,4227905,3921366,3760004,3357605,2894578,2636423,2402401,2195134,1972956,1829481,1779783,1661249,1451331,1353242,1180798,886743,787485,725665,677561,559652,403484,351742,311910,300658,243942,190578,221282,223868,169921,123490,--,--,68560,55947,
股东权益不含少数股东权益(万元),1494008,1434595,1396860,1388770,1268409,1199062,1134777,1095877,978382,910034,850342,817164,731947,684631,637449,613655,554258,516111,494706,475950,431813,410121,391794,378431,355800,225639,217833,208742,199569,193736,186409,175679,153420,64352,59429,--,--,43426,31677,
净资产收益率加权(%),11.61,7.28,2.15,26.08,17.34,11.85,3.36,30.51,19.56,12.86,3.57,29.89,19.22,12.76,3.58,28.26,18.57,12.19,3.49,24.06,14.07,10.13,3.41,22.29,--,11.26,0,19.35,0,11.9,--,27.64,0,--,33.26,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
