报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,
基本每股收益(元),-0.35,-0.25,0.01,0.04,0.04,0.04,0.01,0.04,0.03,0.03,0.01,0.04,0.01,0.01,0.01,0.02,-0.14,-0.16,-0.06,0.07,0.05,0.04,0.03,0.13,0.09,0.07,0.03,0.21,0.16,0.07,0.08,0.35,0.09,0.07,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.33,3.32,3.33,3.33,3.17,3.14,3.25,3.32,3.26,3.25,3.25,3.22,3.18,3.15,3.17,3.14,3.08,2.99,5.93,5.89,5.58,5.56,5.64,5.49,5.4,5.39,5.37,5.33,5.34,5.34,5.34,5.31,5.17,5.14,5.11,5.07,5,4.96,4.94,4.91,4.88,4.87,4.84,4.81,5.69,6,6.57,6.35,5.67,5.52,4.83,4.35,4.42,3.97,3.3,2.75,3.26,2.72,2.4,2.98,--,2.23,2.11,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.71,0.93,0.38,-1.14,-0.66,0,0.12,-0.36,-0.24,-0,0.05,0.24,-0.05,0.08,0.67,0.3,-0.07,-0.04,-0.64,0.5,0.36,0.26,1.25,0.3,0,--,0,-0.17,0,0,0,-0.62,0,0,0,0.58,0,0,0,1.09,0,0.64,--,1.2,0.05,-0.01,-1.43,0.7,0.16,3.12,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),1384471,894456,456915,1942349,1346789,839830,404974,2000674,1454729,942140,480631,1833786,1229733,703892,347555,1621762,1141141,686510,333954,1711145,1248163,794018,426679,1325903,902598,517200,261132,1220529,902673,562053,307717,1216908,849237,561411,340094,1265615,855993,553813,318705,1145589,800924,546466,317402,1336252,984225,690826,391469,1280647,899836,600155,308117,804165,565277,380549,223172,674812,320980,901655,367376,1012710,358184,857389,305940,634337,237301,500632,203148,361022,167782,238677,106424,220288,102748,121279,108649,
主营业务利润(万元),165286,112463,69333,262921,194921,136032,72196,327927,238321,155259,80494,322548,211346,129194,66118,261251,167261,101101,51577,266139,192712,123845,63393,248446,167073,97878,45469,231802,169010,103879,54412,236173,159282,100588,54502,213145,147884,97354,51200,188347,123994,80641,46809,196940,145204,103721,58673,188190,127252,78938,45415,121786,84853,59451,30371,56641,51561,148509,63534,187491,71607,162109,55313,37174,16334,37142,13969,23273,11400,26607,14079,21859,0,7392,7940,
营业利润(万元),-102829,-42192,-630,-14961,-3209,2898,-1155,-6950,-1328,1887,-1160,-12022,-5462,-3180,-3361,-22538,-23992,-25402,-8998,-2807,6493,3245,3682,12467,12174,8318,3766,26587,23731,10181,6594,24695,6169,4548,2858,11791,6066,4209,2847,3265,3045,1793,1979,13363,7605,5449,3095,13064,7894,4789,3643,4842,1454,2301,3138,-72746,-18805,25369,13094,60245,24890,50010,19991,37319,0,37200,0,25020,0,26684,14079,21860,0,7392,7941,
投资收益(万元),1216,719,288,59687,42251,26644,217,5499,-1065,-818,-411,742,909,907,209,3459,3690,-8,--,9716,242,331,1,322,133,-58,--,-371,500,760,156,864,365,2,0,134,-76,-76,0,724,-40,-31,0,3669,-29,-29,60,-619,-24,-24,0,-5027,355,292,0,-27,216,-197,-77,-268,-136,225,106,1143,422,462,0,40,21,162,136,56,0,0,0,
营业外收支净额(万元),1212,6620,3806,24199,13459,5418,3461,25156,16568,4083,2051,21204,10288,7497,5708,23494,11119,7812,2108,11578,5336,4785,1330,2123,918,442,299,1497,-214,-97,-175,95,--,--,22,-336,0,--,0,-269,0,0,0,-4,0,0,0,178,-1267,0,0,5401,1806,1051,0,3970,0,4691,0,2473,0,0,0,0,0,0,554,0,0,0,0,1773,--,--,0,
利润总额(万元),-101617,-35572,3176,9238,10250,8316,2306,18206,15240,5970,890,9183,4826,4316,2347,957,-12874,-17590,-6890,8771,11829,8030,5012,14590,13092,8760,4064,28085,23517,10084,6419,24790,6261,4718,2880,11610,5891,4029,2809,4000,2939,1703,1948,17074,8004,5802,3200,12738,6604,3514,2456,5443,3810,3839,2582,-68725,-18733,29879,15146,62466,25189,53039,21091,41234,19172,38545,15195,28856,15197,26874,13453,23727,9629,10078,7828,
净利润(万元),-85221,-29695,775,5262,4758,4536,952,4516,4157,4055,1424,4583,1686,1147,1037,2497,-16422,-19500,-7686,8395,6118,5089,3563,15108,10665,8030,4023,25082,18794,8056,4707,20920,5567,4247,2626,10264,4837,3337,2529,7190,3485,2335,2054,14073,5685,4248,2485,10107,5497,3026,2089,3559,2982,2420,1600,-69979,-19096,22488,12253,49753,20604,42917,17017,34862,16460,34604,14267,26506,14057,22671,12107,20894,8666,9059,6874,
