报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.41,0.25,0.09,0.58,0.41,0.22,0.08,0.44,0.36,0.17,0.12,0.66,0.44,0.26,0.1,0.78,0.32,0.83,0.61,0.35,
每股净资产(元),--,--,--,--,--,--,--,--,3.37,--,5.95,5.86,5.61,5.41,5.41,3.31,2.86,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.09,--,0.79,0.23,-0.24,0.71,0.73,0.53,1.63,0.31,
主营业务收入(万元),201503,131590,55590,273392,196193,117953,43350,242300,178842,104708,36781,199214,140666,79244,29313,166753,68027,151907,130493,94979,
主营业务利润(万元),59500,37919,14388,76085,55100,32411,12076,63814,48288,26661,10348,47613,31363,18931,7462,39006,16914,34999,28218,17700,
营业利润(万元),21799,13185,4376,28368,20780,11023,4093,22511,18718,9037,3099,18097,12048,7143,2492,15962,6791,17084,12271,7005,
投资收益(万元),699,446,381,849,382,202,189,771,--,--,--,--,--,--,--,-39,8,214,174,-236,
营业外收支净额(万元),-34,160,121,476,69,90,41,288,312,117,112,312,237,28,53,190,121,-40,379,210,
利润总额(万元),21764,13345,4497,28844,20849,11113,4134,22799,19030,9154,3211,18409,12285,7170,2546,16152,6912,17044,12650,7215,
净利润(万元),16437,9872,3653,23355,16309,8800,3225,18060,14978,7167,2606,14496,9501,5517,2034,13069,5456,13873,10215,5898,
净利润(扣除非经常性损益后)(万元),15933,9361,3230,22240,15936,8555,3030,17168,14713,7068,--,14247,--,5494,--,12474,4907,11271,6763,4581,
经营活动产生的现金流量净额(万元),14363,-2871,-4840,27666,27364,27305,9907,22332,24804,13890,-2134,21060,17766,5221,-5358,11850,12246,8872,27346,5128,
现金及现金等价物净增加额(万元),-7920,-16691,14720,-5195,-1593,2041,23503,-25820,-12976,-12107,673,73015,71748,61060,56264,3302,7235,-5932,14356,1173,
总资产(万元),274397,261331,266360,282423,275246,266391,246722,248581,254788,242988,233168,229149,219321,203567,190661,129687,120117,105086,88693,61196,
流动资产(万元),211603,199548,205052,222213,221645,215554,198944,207785,217408,207459,198727,194200,186433,170586,158501,97310,90454,78261,71334,47633,
总负债(万元),114922,105245,104950,125764,126576,126379,103082,107491,114309,103273,92166,94639,90523,79076,66500,71048,69407,60045,54043,32207,
流动负债(万元),114711,105033,104736,125548,126358,126160,102861,107268,114165,103127,92018,94490,90472,79023,66446,70992,69348,59982,53976,32207,
股东权益不含少数股东权益(万元),153706,150720,156055,151849,144077,135884,139567,137159,136784,136426,137666,131178,125632,121192,121116,55686,48073,42655,32748,27346,
净资产收益率加权(%),10.69,6.44,2.37,16.53,11.79,6.47,2.34,13.18,10.97,5.36,1.97,12.12,8.13,4.96,2.05,26.58,12.03,34.96,32.51,24.13,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
