报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.33,0.19,0.15,0.87,0.51,0.23,0.04,0.14,0.16,0.07,0.06,0.37,0.33,0.2,0.05,0.87,0.59,0.36,0.75,0.67,0.76,
每股净资产(元),5.09,4.98,12.33,9.05,8.68,8.41,4.89,4.84,4.88,4.8,7.82,7.76,7.67,7.56,7.71,7.66,7.39,3.56,3.31,2.67,4.1,
每股经营活动产生的现金流量净额(元),0.15,0.1,-0.05,1.06,0.26,-0.29,-0.38,0.09,0.12,-0.23,-0.28,-0.39,-0.43,-0.7,-0.62,0.65,0.2,0.25,0.36,0.41,0.34,
主营业务收入(万元),108833,65348,25647,97010,63455,33951,13118,58561,42677,25376,13022,53416,36577,22475,9445,51215,34526,20770,34993,25461,18411,
主营业务利润(万元),39758,23661,8731,31573,19600,10013,2850,13965,9746,5633,2925,12615,8848,5579,2320,13454,9103,5635,10060,7511,5281,
营业利润(万元),18543,10594,3251,15780,8777,3734,529,1370,1914,912,540,4025,2753,1599,254,5838,3744,2114,4517,4007,3135,
投资收益(万元),350,93,--,34,6,5,--,--,--,--,--,-27,-9,0,-16,-44,-13,-17,20,-35,39,
营业外收支净额(万元),1279,716,123,456,523,174,81,812,577,138,-1,254,241,205,199,201,48,70,55,31,140,
利润总额(万元),19821,11310,3374,16236,9300,3909,610,2182,2491,1050,538,4279,2994,1804,453,6039,3792,2183,4572,4038,3275,
净利润(万元),16060,9142,2748,13397,7621,3102,480,1627,1867,863,412,2690,2394,1508,396,5210,3235,1965,4105,3614,2978,
净利润(扣除非经常性损益后)(万元),--,8544,--,12706,--,2949,--,937,--,746,--,2439,--,1334,--,4915,--,1906,3842,3365,2540,
经营活动产生的现金流量净额(万元),7503,4948,-1024,18374,4513,-4964,-4510,1116,1379,-2726,-2041,-2892,-3157,-5148,-4561,4754,1502,1385,1969,2211,910,
现金及现金等价物净增加额(万元),-14349,233,7639,13927,5525,-2687,-5198,503,942,-2303,-2760,-10763,-7764,-8389,-5098,31642,34402,197,-1227,298,3868,
总资产(万元),315956,313078,315330,205193,193056,181868,84606,91770,92264,89334,91837,91756,88087,82897,81177,84597,86678,47933,38528,27869,18720,
流动资产(万元),110049,123010,133403,104356,93917,82317,61656,68796,74854,72522,75863,76016,73643,69648,67755,71517,73816,35425,28305,22445,15764,
总负债(万元),58614,61491,66166,48569,42832,36182,27132,34824,34870,32576,34007,34291,31526,27151,24296,28066,32120,28069,19984,13090,7696,
流动负债(万元),56250,59057,63863,47544,42565,35889,26788,34519,34821,32507,33938,34222,31526,27151,24296,28066,29560,25149,17151,12455,7670,
股东权益不含少数股东权益(万元),257361,251641,249258,156680,150251,145732,57517,56985,57440,56481,57503,57091,56400,55650,56758,56359,54399,19663,18266,14337,11024,
净资产收益率加权(%),6.94,4.16,1.46,11.05,7.03,3.56,0.84,2.85,3.25,1.51,0.72,4.75,4.23,2.66,0.7,18.05,16.27,10.31,25.14,28.79,36.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
