报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.05,0.03,0.02,0.18,0.08,0.06,0.04,0.28,0.13,0.09,0.07,0.5,0.23,0.17,0.07,0.45,0.21,0.16,0.14,0.87,0.44,0.33,0.66,0.13,0.49,0.61,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.62,5.56,5.59,5.52,5.28,5.23,10.53,4.91,4.47,4.35,0,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.09,-1.02,-1.14,0.63,-0.47,-0.66,-1.5,1.3,-0.7,-0.81,0.73,-1.19,0.23,0.48,
主营业务收入(万元),116941,76891,38286,194684,119074,75570,34520,168484,104815,71906,35273,140678,90235,57643,26078,120596,78997,54284,22780,95206,58889,36026,79839,46448,72141,59131,
主营业务利润(万元),24812,16784,8108,39492,26486,18162,7796,39318,26285,18147,8526,34294,23370,15584,6553,27305,19120,13959,5739,24748,14857,9880,21134,11367,18164,15136,
营业利润(万元),1973,1043,874,8104,3272,2340,1081,8857,3868,2835,979,8163,4502,3350,1165,6965,3111,2405,569,4590,2147,1641,3917,769,3874,3345,
投资收益(万元),--,--,--,--,--,--,--,--,5,3,3,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业外收支净额(万元),947,759,395,2536,1983,1172,335,2177,1295,884,393,1705,434,293,166,1854,1182,830,742,1755,1141,804,749,150,207,473,
利润总额(万元),2920,1801,1269,10640,5255,3512,1416,11034,5163,3719,1371,9868,4935,3644,1331,8820,4293,3235,1310,6345,3289,2445,4666,919,4081,3817,
净利润(万元),2575,1584,1214,9147,4272,2846,1234,9699,4387,3176,1232,8542,3968,2898,1182,7709,3544,2629,1125,5563,2821,2111,4195,803,3164,3926,
净利润(扣除非经常性损益后)(万元),1866,1035,887,7256,2758,1977,949,8155,3533,2498,899,7244,--,2648,--,6341,--,1923,--,4128,1851,1427,3558,675,2988,2214,
经营活动产生的现金流量净额(万元),-47860,-42702,-36405,831,-45351,-37809,-32610,2156,-31563,-24270,-26873,8176,-18726,-17458,-19639,10867,-8049,-11426,-12853,8323,-4470,-5168,4685,-7600,1500,3092,
现金及现金等价物净增加额(万元),-38854,-29111,-31009,13107,-927,-27260,-22613,-8007,-35593,-30164,-25891,2417,-20502,-20128,-18769,50944,34408,35737,35932,4477,-5777,-6122,1852,-5967,2611,398,
总资产(万元),291449,283567,284909,295684,276106,224364,213653,206803,188420,179758,176848,179485,162602,147275,137327,148853,138856,140883,134257,87943,85496,78149,77013,0,65036,47236,
流动资产(万元),223663,220916,223425,236255,226210,183689,177977,174982,159638,153116,152439,156871,142288,127066,123315,134961,124938,126956,120580,74327,73365,66386,65418,--,54495,37313,
总负债(万元),176293,169793,170310,182047,167162,116827,105575,99963,86636,78886,74437,78255,65916,51701,41236,53926,47989,50928,43688,56543,56813,50287,51284,--,43281,28261,
流动负债(万元),135733,130234,130746,142484,124656,115595,105403,99758,86188,78406,73540,77325,65652,51371,40906,53563,47593,50499,43226,56048,55992,49195,49996,--,42895,27751,
股东权益不含少数股东权益(万元),114997,113659,114470,113466,108757,107364,107948,106697,101676,100784,102339,101144,96618,95521,96057,94894,90841,89928,90547,31378,28575,27844,25717,0,21751,18974,
净资产收益率加权(%),2.25,1.39,1.07,8.33,3.96,2.64,1.15,9.42,4.34,3.13,1.21,8.74,4.13,3.02,1.24,8.82,4.22,3.24,1.59,19.45,0,7.88,17.52,0,15.56,22.86,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
