报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.26,0.23,0.11,0.53,0.52,0.32,0.14,0.62,0.54,0.34,0.17,0.57,0.5,0.27,0.16,1.08,0.97,0.74,0.54,1.81,1.16,0.65,0.38,0.89,0.64,0.11,0.74,0.79,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.48,5.24,6.42,6.27,6.15,5.94,10.38,9.95,9.31,8.82,2.35,2.47,--,0,2,2.57,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.95,-0.75,-0.11,-0.04,0.37,0.25,0.13,1.31,0,0.05,0.14,1.25,--,0.13,0.69,0.23,
主营业务收入(万元),320178,212010,90980,520043,398032,248256,109772,377120,266185,171618,110028,342203,242657,128544,62484,278758,213593,146413,62279,235958,153234,100857,49778,129748,84215,26085,111552,90135,
主营业务利润(万元),38875,28531,13232,78116,57458,35053,16299,55039,40130,24611,15548,51691,41158,21075,10128,75058,60129,45190,17912,58112,35695,19994,10531,28820,20241,3696,25946,19721,
营业利润(万元),18806,14730,7413,34820,35583,21361,9259,31629,26820,15886,11525,37567,33938,18495,8952,63209,55953,43079,17265,50437,30241,16537,8916,23107,16482,2434,19260,16350,
投资收益(万元),1266,917,66,175,135,62,13,337,312,247,126,605,563,506,351,717,--,--,--,0,--,--,0,0,--,0,0,0,
营业外收支净额(万元),1509,1034,696,2539,1980,1543,857,11982,11224,7180,37,1257,472,30,0,-674,-258,-258,45,350,96,-28,--,-177,-3,12,--,--,
利润总额(万元),20315,15765,8109,37359,37563,22904,10117,43610,38044,23065,11562,38825,34410,18525,8952,62534,55695,42822,17311,50786,30337,16509,8916,22930,16479,2446,19200,16190,
净利润(万元),16716,12707,6338,29940,29223,17817,7752,34608,30444,19145,9509,31697,28226,15125,7293,50643,45254,34436,14011,41999,25961,13444,7326,17352,12479,2108,14363,14003,
净利润(扣除非经常性损益后)(万元),14360,11049,5691,27647,27463,16485,7042,21715,17743,12832,9478,30122,--,15099,--,51135,--,34620,--,40357,--,13467,7326,17484,--,2095,14408,14616,
经营活动产生的现金流量净额(万元),17056,13339,14206,-8710,32247,13981,-16897,-7727,6697,17518,9439,-94310,-53087,-42130,-5015,-1923,17123,11859,3488,34013,111,1316,2777,24406,14047,2554,13430,2820,
现金及现金等价物净增加额(万元),23894,14109,201,40307,28240,-4628,-4541,-22413,-10362,8474,19047,-92237,-43740,-51696,-24518,-42399,-39871,-24629,-18665,170888,135370,138544,-5685,827,-2302,-3298,8883,-1911,
总资产(万元),814576,718799,662449,654079,676456,655012,532923,521293,482357,447973,460303,431607,411713,358073,313514,306147,319419,315474,290742,272444,247930,238372,87308,83070,--,0,84518,46905,
流动资产(万元),260614,259720,228719,238643,264378,266242,173154,165395,160155,160788,194873,180350,200940,171181,191629,205634,241461,237869,224648,225180,203357,192618,40418,34657,--,--,31964,33528,
总负债(万元),256354,229557,283967,282197,301844,292123,204541,192006,159241,126744,140254,121112,104627,64100,13357,13333,24213,30243,13425,14184,6409,9440,41669,35028,--,--,45656,15685,
流动负债(万元),235165,208728,156573,155680,191148,182417,193254,180369,159241,126744,140254,121112,104627,64100,13357,13333,24213,30243,13425,14184,6409,9440,41669,35028,--,--,45656,15685,
股东权益不含少数股东权益(万元),552764,484056,373170,366827,369693,358287,324113,325331,320952,321230,320049,310495,307086,293973,300157,292814,287492,277502,269510,258261,241521,228932,45640,48042,--,0,38862,31220,
净资产收益率加权(%),4.02,3.23,1.71,8.62,8.51,5.27,2.38,10.64,9.36,6.06,3.02,10.55,9.39,5.07,2.46,18.21,16.56,12.7,5.29,25.37,19.47,16.89,0,41.9,--,0,42.34,50.47,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
