报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.33,0.21,0.07,0.27,0.25,0.15,0.07,0.76,0.65,0.39,0.13,0.54,0.44,0.27,0.09,0.38,0.32,0.2,0.13,0.99,0.82,0.42,0.78,0.58,0.46,0.45,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.51,5.35,5.16,5.17,5.12,5,9.84,9.7,2.58,2.18,0,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.66,0.48,-0.06,0.16,-0.06,-0.04,-0.1,0.8,0.64,0.31,1.17,1.22,0.56,0.23,
主营业务收入(万元),90818,57428,22247,114531,85962,55713,23092,112629,85533,55037,19974,94245,70739,48200,18783,76451,56837,35744,13974,56743,41971,26649,44748,35160,41357,36315,
主营业务利润(万元),23829,15350,5851,28758,22186,14195,5576,27695,21703,13678,5247,22400,16990,11533,4340,15566,11325,7134,2772,12447,9273,5859,11007,8777,7966,6496,
营业利润(万元),10683,6344,2259,8680,7824,4480,1179,13678,12405,7535,2482,10492,7938,4839,1645,6236,5616,3620,1200,6012,4864,2823,5121,3693,3088,2376,
投资收益(万元),105,54,42,2841,2120,1344,654,583,666,7,-50,647,426,335,204,612,374,226,--,72,-9,-10,0,0,0,340,
营业外收支净额(万元),1438,1306,9,2012,1846,1469,38,1025,359,170,113,310,420,290,27,724,197,38,11,654,644,49,266,235,110,57,
利润总额(万元),12121,7650,2268,10691,9670,5949,1217,14704,12764,7705,2595,10801,8358,5129,1673,6960,5814,3658,1211,6666,5508,2872,5387,3928,3197,2433,
净利润(万元),10635,6818,2295,8770,7853,4733,1119,12117,10414,6288,2132,8632,7058,4394,1434,6019,5068,3163,1018,5918,4923,2536,4709,3468,2748,2721,
净利润(扣除非经常性损益后)(万元),9160,5621,2207,8084,7310,4939,1931,7544,7289,4618,1633,7703,--,5173,--,5400,--,2798,--,5006,4339,2458,4446,3330,2622,2183,
经营活动产生的现金流量净额(万元),2892,724,-4098,18849,6319,6832,-7101,13242,3349,6108,-3656,15566,10540,7624,-888,2633,-979,-631,-821,6405,3868,1850,7028,7310,3332,1404,
现金及现金等价物净增加额(万元),-5038,7976,-4913,10818,-1194,796,-4093,-16461,-19050,-5531,-10300,-14408,-6779,-4479,2476,-23148,-18857,-14479,-7816,64064,2776,482,2510,-390,-754,629,
总资产(万元),160311,167747,152104,150431,143741,146374,143534,141752,138598,138043,127114,127220,115203,114092,113430,103936,102752,97479,98440,100510,35887,33098,29065,0,24908,22344,
流动资产(万元),67642,78390,63083,60837,54511,56712,54492,54310,60932,76724,67895,68397,68702,70312,78157,72875,77421,79375,83238,87368,23605,20869,17947,--,13686,15184,
总负债(万元),34825,46176,33792,35265,29610,35521,35389,34729,32970,36727,28929,31339,24160,25777,29088,19449,19256,17222,19579,22695,20255,19849,14446,--,15216,15492,
流动负债(万元),33885,45226,32819,34275,28647,34463,34189,33163,30555,35449,27851,30271,23664,25274,28620,18981,18735,16706,19095,22202,20255,19849,14446,--,15216,15492,
股东权益不含少数股东权益(万元),119824,115708,111906,108611,107611,104371,102237,101013,99466,95210,92315,90056,88222,85558,82606,82772,81906,80001,78689,77637,15455,13068,14432,0,9501,6753,
净资产收益率加权(%),9.38,6.1,2.09,8.38,7.52,4.58,1.1,12.7,10.93,6.76,2.34,10.03,8.28,5.2,1.72,7.51,6.35,4,1.3,41.85,0,19.36,39.72,0,33.81,40.01,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
