报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),-0.1,-0.06,-0.01,0.07,-0.1,-0.07,-0.02,-0.46,-0.07,-0.06,-0.03,0.06,0.02,0.07,0.04,-0.31,-0.15,-0.15,-0.03,0.02,0.03,0.06,0.05,-0.24,-0.15,-0.1,-0.03,0.01,-0.03,-0.03,-0.01,-0.09,-0.05,-0.04,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.13,--,1.11,1.15,1.18,0.95,1.34,1.28,1.37,1.4,1.41,1.41,1.43,1.44,1.51,1.57,1.61,1.62,1.59,1.61,1.74,1.8,1.86,1.75,1.76,1.67,1.66,1.66,1.65,1.65,1.61,1.61,1.61,1.6,1.73,1.75,1.77,1.79,1.79,1.8,1.8,1.8,1.8,1.8,1.76,1.75,2.17,2.31,2.17,2.28,2.27,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.14,--,-0.07,-0.11,-0.12,-0.1,-0.23,-0.25,-0.34,0.04,-0.19,-0.03,-0.08,0.01,-0.04,-0.02,-0,-0.02,-0.05,-0.03,-0.03,-0.05,-0.06,-0.07,-0.17,-0.08,0,0,0,0.13,0,0,0,0.09,0,0,0,0.09,0,0,0,0.03,0,0.01,--,0.13,0.11,-0.26,0.13,0.08,--,--,--,--,
主营业务收入(万元),394,233,16,2162,1571,1571,673,4100,2854,1971,965,3823,2132,1564,1097,6568,5126,3793,2087,7211,4118,2781,1353,8621,6240,4367,2308,12071,9405,6429,2847,10848,7664,5042,2312,8269,9078,6175,2743,7648,4983,2817,981,4232,3491,2117,851,3186,2277,1417,709,4074,3403,2315,544,153113,83801,133422,51209,76529,37887,86524,101072,81767,
主营业务利润(万元),-26,-61,-6,81,68,68,1,270,328,243,128,-340,-360,-308,-8,234,215,215,386,973,385,288,211,221,597,566,217,1335,859,511,241,1294,1115,930,--,1826,2495,1800,805,1323,606,290,112,-50,-48,-34,6,320,415,314,119,848,775,526,156,-199,182,5362,124,4277,3714,10350,12987,12623,
营业利润(万元),-2400,-1424,-364,-257,-2299,-1777,-745,-16245,-1927,-1455,-671,-1843,-112,695,359,-8250,-2934,-2942,-572,7,183,785,1039,-5220,-2960,-1916,-648,-1078,-696,-597,-370,-1805,-939,-676,-244,231,858,677,250,532,152,118,148,-4221,-1127,-739,-353,-446,-95,38,49,38,121,103,-12,-10489,-2995,735,-2097,427,1273,5077,7025,4924,
投资收益(万元),--,0,--,3113,44,-88,--,-32,--,-80,-20,2545,2550,2571,1297,2826,2996,--,--,2005,1930,1658,1492,131,--,--,--,471,530,280,--,350,159,-50,0,385,127,33,39,315,113,114,-1,250,47,-2,-1,124,-3,-2,-1,289,291,292,293,-467,135,296,0,363,0,0,0,0,
营业外收支净额(万元),-126,-73,--,770,-9,-9,12,-48,-15,-14,-3,2990,-268,319,284,959,-82,-98,-0,393,405,376,-3,440,34,26,10,1405,--,--,--,--,--,--,--,71,0,0,0,0,0,0,0,8,0,0,0,17,20,0,0,-39,-7,-7,0,-1030,0,-148,0,369,0,0,0,0,
利润总额(万元),-2527,-1497,-364,513,-2308,-1786,-733,-16293,-1941,-1470,-675,1147,-380,1014,643,-7291,-3016,-3040,-573,401,588,1161,1036,-4780,-2927,-1889,-638,327,-487,-474,-266,-1386,-926,-665,-246,751,978,702,289,860,277,257,147,-3963,-1069,-732,-354,-305,-65,70,48,289,418,392,278,-12138,-2942,883,-2140,2202,1225,5175,6535,4662,
净利润(万元),-2062,-1172,-244,1320,-1925,-1330,-465,-9201,-1377,-1111,-523,1106,457,1373,833,-6206,-3016,-3040,-573,401,588,1161,1036,-4805,-2993,-1922,-610,225,-495,-510,-274,-1870,-1013,-706,-251,611,310,205,82,742,238,214,122,-3692,-1032,-736,-346,-247,-108,26,47,209,328,323,262,-12176,-2978,690,-2140,2095,1041,3466,4359,3109,
