报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.07,0.05,0.02,0.09,0.06,0.04,0.02,0.06,0.06,0.04,0.03,0.18,0.13,0.07,0.03,0.17,0.11,0.07,0.03,0.17,0.1,0.06,0.02,0.12,0.09,0.05,0.02,0.09,0.08,0.05,0.02,0.05,0.05,0.04,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.38,--,3.16,3.11,3.1,3.07,3.01,2.97,2.96,2.93,2.87,2.82,2.82,2.8,2.76,2.73,2.73,2.71,2.69,2.66,2.63,2.63,2.63,2.62,2.28,2.27,2.26,2.24,4.01,3.96,3.9,3.81,3.71,3.73,3.64,3.56,3.63,3.53,3.41,3.32,4.22,3.92,4.03,3.92,4.91,4.76,4.68,2.04,1.41,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.02,--,0,0.1,-0.05,0.15,0.17,0.1,0.09,0.22,0.25,0.16,0.14,0.8,0.28,0.18,0.18,0.4,0.15,0.06,0.08,0.3,0.12,0.03,0.01,0.11,0,--,0,-0.43,0,0,0,0.44,0,0,0,0.18,0,0,0,0.23,0,0.1,0,0.48,0.53,0.39,0,--,
主营业务收入(万元),108017,72814,34558,138892,105364,71396,34848,148054,116005,76864,40067,164253,124933,86948,43095,141838,111982,79832,39061,112813,90771,58124,27182,88706,67693,43931,21097,87689,65881,43735,19788,69896,53662,35508,14596,58564,47415,30986,16851,66133,53066,34343,17479,96418,81389,66745,34686,66808,48156,32370,15622,60721,46084,31278,19536,50934,25227,49602,48877,33474,
主营业务利润(万元),17758,11532,4797,20359,15516,8796,3407,19721,17162,10608,6034,26929,19667,12943,5629,25564,19704,14586,6934,25629,18969,12047,6125,22205,16735,10220,4829,19648,12667,7941,3687,15250,11536,7899,--,17013,12801,8516,4313,18114,14345,9251,4421,18670,14298,9866,4390,17184,12711,8184,3882,14568,11195,7582,3660,12932,6239,12934,13172,6094,
营业利润(万元),8113,5464,1685,6984,4424,1647,172,4468,5563,3111,2217,10892,7300,4108,1631,10030,7250,4314,2006,10120,6781,3804,1705,7303,5542,3231,1107,5518,4900,2988,1070,3106,3081,2229,1033,5303,5010,3707,1697,9527,7930,5235,2433,11116,8513,6180,2404,9150,6414,3926,1862,8484,6396,4283,2051,8150,4223,7729,6292,1458,
投资收益(万元),930,799,40,370,141,-68,-108,45,-212,-211,-99,389,-209,-136,-65,543,406,10,1,593,-72,-21,-48,500,2,-10,-29,62,405,186,-90,-86,16,35,-41,-26,-14,4,1,-4,-40,10,0,1086,1037,992,769,1529,978,650,440,2357,2081,1744,677,1012,23,67,0,0,
营业外收支净额(万元),111,5,2,2965,2846,2814,2489,1236,677,693,693,323,666,520,404,994,290,-24,-6,392,69,67,35,249,133,78,41,252,--,--,--,119,--,--,--,-68,0,--,0,-28,0,0,0,-32,0,0,0,-64,0,-6,-9,-189,0,-17,0,-302,0,-19,0,-5,
利润总额(万元),8223,5469,1687,9949,7270,4461,2662,5704,6240,3804,2910,11215,7967,4628,2035,11024,7541,4290,2000,10512,6850,3871,1739,7551,5674,3309,1148,5770,4926,3014,1071,3225,3084,2241,1034,5219,4948,3672,1699,9501,7929,5264,2435,12210,9619,7214,3216,10691,7413,4590,2293,10816,8545,6009,2719,8860,4014,7777,6297,1454,
净利润(万元),7141,4714,1436,8658,5879,3513,1991,5193,5288,3229,2474,9884,6775,3879,1703,9320,6071,3508,1638,9083,5658,3167,1233,6539,4686,2756,966,5022,4047,2494,852,2614,2447,1790,820,4406,4138,3162,1410,8080,6609,4541,2032,10086,7829,5823,2607,9008,6171,3870,1943,9091,7124,5044,2297,7536,3419,6558,5338,1236,
