报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),-0.37,-0.16,-0.07,0.01,-0.25,-0.15,-0.09,-0.67,-0.22,-0.11,-0.08,-0.38,-0.11,-0.03,-0.01,0.08,0.15,0.11,0.01,0.37,0.38,0.43,0.11,0.97,0.77,0.34,0.04,0.48,0.36,0.22,0.06,0.5,0.29,0.11,0.03,0.32,0.19,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.84,3.92,3.99,4,4.07,4.03,3.98,3.97,3.98,7.72,5.17,5.06,4.88,4.44,4.24,4.21,4.1,3.96,2.11,2.26,0,0,--,1.51,1.22,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.28,-0.27,-0.26,-0.23,-0.27,-0.17,-0.05,0.18,0.02,0.13,0.03,0.53,0.47,0.43,-0.02,0.2,0.05,-0.03,-0.1,0.22,0,0.05,0.04,0.2,0.11,
主营业务收入(万元),12838,9013,5907,34550,25620,17672,5716,33580,23559,16356,5156,37299,31642,25774,12388,62664,50128,32460,11055,66883,54349,32428,10027,57392,42353,24336,7047,42083,31615,19762,7391,39835,27944,15118,5807,31810,25164,
主营业务利润(万元),783,347,211,3155,2367,1773,243,4894,3371,2616,608,6681,7628,6595,3606,17352,14344,9404,3041,20859,18176,10618,3351,19961,15196,8006,1763,10487,7797,4658,1804,8524,5855,2892,1081,6038,4541,
营业利润(万元),-14358,-6327,-2818,-10626,-9445,-5913,-3195,-20881,-8654,-4856,-2852,-14262,-5530,-2492,-790,1419,4628,3348,255,10714,11436,6135,1347,12413,9848,4638,405,5075,4062,2167,620,4426,2995,1020,273,3137,1820,
投资收益(万元),30,30,--,8123,--,--,--,-0,-0,-0,0,0,--,--,--,--,--,--,--,--,--,--,--,27,--,0,--,--,-33,-33,-32,-10,-6,1,-6,14,-14,
营业外收支净额(万元),56,44,10,7452,299,194,75,-367,1039,781,30,598,1907,1448,584,1319,182,168,146,715,278,165,145,1167,845,266,219,--,--,86,94,--,--,--,--,6,9,
利润总额(万元),-14302,-6282,-2809,-3175,-9146,-5720,-3120,-21248,-7615,-4075,-2822,-13664,-3623,-1044,-206,2738,4811,3516,401,11429,11714,6301,1492,13580,10693,4903,624,6039,4210,2253,715,4830,3003,1027,277,3143,1829,
净利润(万元),-11484,-4925,-2275,389,-7327,-4485,-2473,-17288,-5610,-2918,-1983,-9866,-2888,-765,-298,2090,3881,2773,273,9412,9709,5303,1270,11597,9243,4043,519,5072,3619,1943,595,4154,2566,915,212,2598,1491,
净利润(扣除非经常性损益后)(万元),-11557,-4984,-2294,-12568,-7586,-4648,-2537,-17193,-6432,-3466,-2017,-10525,--,-2211,--,823,--,2631,--,8797,--,5165,--,10991,0,3817,0,4553,0,1870,501,0,0,910,209,--,--,
经营活动产生的现金流量净额(万元),-3646,-1241,-117,-7004,-4856,-1157,143,-1389,1062,2587,2112,-3919,-7290,-6890,-6802,-5974,-6901,-4461,-1354,4525,435,1678,359,6409,5595,5190,-215,2381,594,-378,-933,1974,2542,375,321,1568,891,
现金及现金等价物净增加额(万元),-1336,2304,1065,-4335,-4840,-5914,-144,-2935,-6720,-2909,-789,2924,-1032,-278,6836,-5346,1259,9989,15015,-4143,15698,12738,-6408,9976,15634,2304,7636,4615,12950,16040,-659,339,961,593,249,1665,-2053,
总资产(万元),222482,238397,239222,236240,263199,260240,266622,269296,278736,280403,307763,308059,301177,299000,307333,282159,258037,245414,231630,204441,199969,185452,159090,154725,140681,119327,110473,84878,84470,75023,52845,48395,0,0,--,42750,29575,
流动资产(万元),93188,110365,109624,105820,98641,94843,101915,102865,102070,103007,101493,102313,98014,98824,115124,101115,102319,103416,102585,77513,101637,93056,83784,83432,83124,69390,70865,49933,52519,49869,30215,27296,--,--,--,23233,17740,
总负债(万元),116641,125369,122874,117136,143362,137119,140989,171006,165430,163784,190023,187782,172549,167804,176024,165813,139494,131606,119090,92190,87422,76363,87582,84463,75425,59325,53026,30382,31443,26766,33245,28083,--,--,--,30640,19784,
流动负债(万元),103624,107338,104384,98714,116832,103589,101391,133383,124214,119968,129977,128291,122207,119239,126381,118010,88604,81696,71630,47530,40362,40303,51522,47763,38725,44625,42226,26382,27301,25324,25303,20141,--,--,--,26498,17683,
股东权益不含少数股东权益(万元),96940,103410,106003,108217,98315,101106,103068,75062,86777,89411,90298,92221,98821,100944,102698,102996,104869,103761,102549,102276,102547,99429,61987,60717,58523,53323,50874,50480,49174,47495,18948,19703,0,0,--,11785,9503,
净资产收益率加权(%),-11.21,-4.66,-2.12,0.39,-7.71,-4.82,-2.94,-20.69,-6.27,-3.21,-2.17,-10.06,-2.87,-0.75,-0.29,2.03,3.74,2.68,0.27,10.77,11.56,7.9,2.07,20.9,0,7.58,0,14.42,0,9.4,--,28,0,0,--,24.16,16.65,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
