报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),-0.01,0.01,0.01,0.02,0.09,0.09,0.02,0.22,0.23,0.2,0.08,0.55,0.35,0.17,0.13,0.69,0.54,0.37,0.18,0.91,0.6,0.7,0.54,0.5,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.65,5.47,10.73,10.6,10.42,10.25,4.27,4.1,3.75,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.52,-0.19,0.21,-0.03,-1.38,-0.37,-0.31,0.76,0.51,0.46,0.41,0.41,
主营业务收入(万元),61849,43161,20671,94785,69860,47680,22266,95309,64834,42973,18407,71068,51016,32106,13161,56622,41374,25997,11193,50932,37249,38862,33991,23068,
主营业务利润(万元),14619,10281,4979,23467,18433,13052,6198,26029,18915,12787,5322,20389,13731,7632,2275,14427,10682,6986,3122,14626,10453,10295,7451,6408,
营业利润(万元),337,1287,646,386,4174,4219,1969,8617,8925,7400,3100,9346,5560,2683,602,5598,4338,2913,1208,6774,4620,5263,3902,3422,
投资收益(万元),433,372,23,2107,1057,690,333,25,25,25,25,22,22,22,22,20,20,20,20,14,14,3,9,0,
营业外收支净额(万元),227,173,62,314,356,166,42,964,710,662,124,1596,1643,875,810,565,326,173,164,-54,-6,8,35,43,
利润总额(万元),564,1460,708,700,4530,4385,2011,9581,9635,8061,3224,10942,7203,3558,1412,6163,4664,3085,1372,6720,4613,5272,3937,3465,
净利润(万元),-325,520,242,960,3513,3471,1531,8011,7783,6678,2837,9347,5980,2875,1140,5345,4054,2586,1114,5731,3786,3945,2859,2282,
净利润(扣除非经常性损益后)(万元),-496,389,194,-74,2512,2738,1471,7169,7155,6091,2706,8051,--,2193,--,4848,--,2420,--,5771,3778,3924,2831,2254,
经营活动产生的现金流量净额(万元),-1619,1346,261,7570,-1080,-3986,-851,-52,-419,-1202,1692,-1171,-8926,-3304,1784,-227,-11754,-3174,-1954,4772,3223,2894,2262,2063,
现金及现金等价物净增加额(万元),-20382,-15866,-14581,6857,16290,16524,29089,14543,39638,-4897,-3572,-15601,-9871,-8766,-3610,33335,29726,43032,-1602,-189,-3184,3486,801,-117,
总资产(万元),230265,215158,210730,226949,226560,219432,216100,200498,203747,154051,145958,138903,136862,124353,118812,115498,113767,111335,57059,54473,48942,41835,32018,25363,
流动资产(万元),97699,94072,92397,110313,130155,140424,136394,123344,129886,82929,78435,83269,89424,78959,76839,78074,83564,84159,31693,30069,26932,22564,14466,11849,
总负债(万元),72384,56432,52282,68743,65799,58714,57322,43250,46728,49880,45684,40386,40689,31304,27498,25324,25104,24140,30099,28627,25322,22000,19116,17183,
流动负债(万元),59990,44025,46403,62852,59436,52338,43935,36851,40318,43457,45249,40020,40689,31304,27498,25324,25052,24088,30047,28575,25322,21160,16049,15007,
股东权益不含少数股东权益(万元),157868,158713,158434,158193,160746,160704,158764,157233,157004,104156,100259,98499,96154,93049,91314,90174,88663,87196,26960,25846,23620,19834,12902,8118,
净资产收益率加权(%),-0.21,0.33,0.15,0.61,2.21,2.18,0.97,6.73,7.2,7.06,2.84,9.88,6.23,3.14,1.26,7.9,13.42,9.28,4.22,25.25,17.42,25.21,27.32,34.79,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
