报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,
基本每股收益(元),0.01,-0.03,-0.07,-1.95,-0.6,-0.37,-0.13,-0.51,-0.03,0.01,0.01,0.03,0.1,0.14,0.04,0.03,0.05,-0.05,-0.04,-0.29,-0.1,-0.06,0.01,0.19,0.13,0.19,0.15,0.51,0.63,0.47,0.22,0.78,0.58,0.45,0.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.98,3.96,3.92,3.88,3.9,3.81,3.8,3.84,4.03,4.08,4.26,4.23,4.18,4.23,4.33,4.14,4.21,4.04,4.17,3.95,3.78,3.66,4.02,3.75,3.58,3.44,3.5,3.56,3.4,3.21,3.23,3.09,2.94,2.9,2.99,2.89,2.86,2.81,3.48,3.4,3.55,3.54,3.45,3.34,3.32,3.23,3.16,3.01,2.98,--,1.1,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.18,2.4,-0.06,1.22,0.94,0.86,0.58,-0.69,-0.14,-0.21,-0.82,2.95,2.7,2.41,1.01,0.05,0.8,1.01,0.48,1.66,1.74,1.62,0.62,1,0,0,0,0.93,0,0,0,0.54,0,0,0,0.8,0,0,0,0.64,0,0.37,--,0.7,0.44,0.86,0.21,1.42,--,--,--,--,--,
主营业务收入(万元),338001,261937,126802,400354,333894,220543,78982,407081,380409,245582,81767,416793,334182,221139,99263,384473,297134,211492,94914,350491,267307,163641,65655,474623,375769,276517,162854,580078,476618,346889,184022,588567,423624,300371,128594,471651,363974,255655,109348,312277,262265,195368,84860,266989,190336,154856,71867,215185,162147,119022,53289,169418,110180,88357,41135,154070,85800,137780,80396,138613,43917,85595,--,82444,81002,
主营业务利润(万元),25027,9772,4705,8988,12202,11983,6722,51649,51388,35752,18075,72991,56502,40955,16753,67514,46243,31095,11064,39043,31089,17765,13078,68010,49689,39056,25011,101300,89465,66018,33028,113228,85793,61735,--,112610,80735,58233,28644,106280,82952,59887,25091,79877,55984,44821,22163,59661,46546,36725,16392,41717,30897,22567,9609,30371,17477,32760,19746,42654,14848,25276,--,26240,24954,
营业利润(万元),-3321,-8499,-8716,-140384,-48704,-28975,-11459,-40199,-750,1646,1039,10812,11743,14434,6508,3154,5170,-151,-4733,-25522,-7625,-6510,233,5924,3690,10303,10335,41099,56950,45268,21009,67762,51470,41082,21606,54872,39395,29652,15753,59783,50795,37862,14519,43491,29213,26803,10916,22535,21383,19758,7569,13566,11234,8691,3381,6941,5600,13107,9824,19249,11310,16956,--,18481,17630,
投资收益(万元),16762,16661,14,-4353,-1387,-1031,-1202,-5182,-3473,-2053,-1116,2947,2653,4030,4629,-5128,-4315,-3327,-1555,-4048,-1320,-279,-21,-1215,-853,-721,-271,1663,6381,3851,4,5271,1921,286,1082,3935,1061,1028,92,-1630,-1023,-787,-98,-1326,-1110,-898,-20,-540,-166,-41,-142,373,635,280,418,3469,2132,1290,-218,-17,85,126,--,54,0,
营业外收支净额(万元),233,239,225,426,1203,142,56,278,311,85,37,-745,-259,73,28,202,-923,-342,30,3138,-914,-893,10,6052,5419,5331,3206,1095,--,--,--,-357,--,--,--,-323,0,0,-112,-259,0,0,0,-2755,0,0,0,-554,-170,-99,-8,-1136,-232,-8,0,-284,-23,-216,0,0,0,0,--,0,0,
利润总额(万元),-3088,-8260,-8491,-139958,-47501,-28834,-11402,-39920,-439,1730,1076,10068,11484,14507,6536,3356,4247,-492,-4703,-22383,-8539,-7403,243,11976,9109,15634,13541,42194,58093,46459,22542,67405,51601,41143,21689,61674,50585,38989,19975,64908,55250,38436,14392,40136,28696,26663,11642,24852,22460,19664,7419,15186,14020,11346,5477,12978,7709,17849,11014,20630,11386,16875,--,18477,17723,
净利润(万元),519,-1766,-4295,-114081,-34953,-21382,-7624,-29751,-1684,689,551,1585,5611,8031,2232,1534,2710,-2694,-2560,-16701,-6032,-3558,875,11100,7654,11166,8557,30014,37076,27620,12818,45413,33708,26501,12209,44008,33613,25447,11697,45643,35951,24868,8085,26627,17656,15772,5870,16328,14248,11398,3964,11417,9697,9001,5047,10393,4560,12449,6665,15584,9688,14363,--,15713,15057,
