报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.08,0.05,0.03,0.39,0.16,0.09,0.03,--,0.12,0.09,0.05,0.52,0.1,0.17,0.14,1.23,0.06,0.85,0.58,0.54,
每股净资产(元),2.95,2.99,6.03,6,5.77,5.7,5.74,--,5.48,5.46,5.5,5.45,5.06,10.08,10.08,3.69,2.52,2.53,1.19,0.67,
每股经营活动产生的现金流量净额(元),0.32,0.43,0.13,-0.42,-0.45,-0.4,-0.15,--,0.01,-0.08,-0.07,-0.01,-0.36,-0.4,-0.29,0.27,-0.34,0.23,-0.14,-0.05,
主营业务收入(万元),17006,8506,3673,25396,16776,8789,3644,23537,10319,6716,2997,21608,6159,4396,2893,17416,2318,10553,7266,5964,
主营业务利润(万元),8540,4767,2067,12897,8104,4455,2163,13025,4888,3551,1553,14716,4070,2884,2194,12833,1645,7946,5451,4303,
营业利润(万元),3894,2200,726,10056,4341,2449,909,9606,3148,2558,1348,12411,2193,1712,1787,10732,717,6620,4471,3871,
投资收益(万元),14,22,--,3004,389,308,-3,632,504,344,209,65,--,0,--,--,--,--,--,--,
营业外收支净额(万元),6,13,1,528,205,203,1,11,132,2,--,199,142,100,--,7,0,46,6,-2,
利润总额(万元),3900,2213,726,10583,4546,2652,910,9616,3279,2560,1348,12610,2335,1812,1787,10739,717,6666,4477,3869,
净利润(万元),3561,2209,675,8569,3471,2059,694,7338,2559,2000,1099,10336,1969,1537,1516,9907,491,6165,4155,3870,
净利润(扣除非经常性损益后)(万元),--,2199,--,8137,--,1886,--,--,--,1998,--,10180,--,1452,--,9901,491,6122,4150,3872,
经营活动产生的现金流量净额(万元),13687,18749,2813,-9118,-9692,-8747,-3228,5421,131,-1744,-1480,-239,-7731,-4353,-3189,2154,-2775,1870,-1167,-368,
现金及现金等价物净增加额(万元),-13245,-6204,-454,-23614,-21969,-12389,-5272,-12135,-7074,-8014,-3936,61963,61595,71248,76048,-1502,-3831,2512,1878,780,
总资产(万元),224925,232646,142566,142027,136630,139743,138205,144192,126836,126822,128161,130081,111512,109572,112398,32676,22754,25449,14278,8020,
流动资产(万元),100057,108181,101292,102298,100246,105040,103635,109990,105319,105779,108262,111370,100803,103703,108961,30065,20044,23172,14038,8006,
总负债(万元),92618,98728,7509,8869,8866,13870,10818,17734,7059,7650,8090,11089,1077,26,2881,2927,2421,5053,4699,2596,
流动负债(万元),92313,98374,7288,8639,6613,11604,8233,15156,4667,5098,5403,8347,1042,26,2881,2927,2421,5053,4699,2596,
股东权益不含少数股东权益(万元),128232,130140,131002,130443,125258,123884,124762,124065,119143,118567,119516,118417,109978,109546,109516,29749,20333,20397,9579,5424,
净资产收益率加权(%),2.73,1.68,0.52,6.74,2.78,1.65,0.56,--,2.15,1.67,1,11.87,2.65,2.72,4.97,39.88,2.44,47.58,55.39,110.9,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
