报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),-0.01,0,0,0.01,0,0,0,--,-0.03,-0.03,-0.04,0.01,0.01,0,0,0.1,0.1,0.12,0,0.14,0.05,-0.04,-0.02,0.04,-0.03,0.01,-0.04,0.24,-0.14,-0.09,-0.04,-0.13,-0.14,-0.09,-0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,0.06,--,0.08,0.07,0.07,0.07,0.07,-1.71,-2.17,-2.17,-2.26,-2.35,-2.33,-2.31,-2.36,-2.32,-2.37,-2.33,-2.99,-2.94,-2.89,-2.85,-2.84,-2.8,-2.75,-2.71,-2.66,-2.61,-2.57,-2.43,-2.35,-2.32,-2.28,-2.25,-2.31,-2.29,-2.24,-2.23,1.36,1.42,1.52,1.55,1.81,1.83,1.81,1.8,1.85,1.73,1.87,2.65,2.85,2.82,3.16,3.09,2.88,2.73,2.69,2.66,2.7,2.98,2.76,3.43,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.04,--,0.01,0.01,-0.01,0,-0.01,-0.02,0,0.49,0.22,0.03,0.01,0.02,0.01,0.05,-0,0.14,0.09,0.11,0.01,0.03,0.02,0.01,0,-0.07,0,--,0,-0,0,0,0,0.13,0,0,0,-0.34,0,0,0,-0.2,0,0.03,0,0.05,0.06,0.08,0.04,0.01,--,0.78,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),1268,982,521,5988,3907,2692,1134,7825,6022,4346,2202,8611,3201,1111,280,1735,657,500,104,682,511,375,138,641,404,268,134,843,591,472,230,933,681,456,222,5484,1950,1787,987,18780,14381,9615,4453,17894,13884,9362,4757,19676,16897,10490,5598,22994,17982,12236,5829,23718,10868,23804,11677,27368,11999,28934,10912,24649,10142,14267,6867,10335,4829,10723,5335,13051,
主营业务利润(万元),577,428,230,1404,648,427,163,1323,963,696,336,1200,953,498,152,722,434,309,79,500,399,297,100,501,305,206,103,227,160,124,66,298,227,150,--,598,202,239,151,2746,2150,1469,740,3480,2469,1517,773,2156,2878,2008,1011,4116,5080,3719,1829,7532,4207,8936,4408,5311,2138,6827,2199,3404,1207,508,151,--,23,1555,1335,2486,
营业利润(万元),-194,-127,-1,464,85,94,3,680,356,282,154,486,371,115,9,-57,-193,-122,-62,-2019,-1604,-1062,-674,-5334,-4402,-2942,-714,-3097,-2713,-1683,-877,-4229,-2778,-1840,-843,-3990,-2898,-1871,-902,-3453,-2159,-1453,-706,-2029,-1496,-1222,-173,-31199,-3754,-2753,-618,-4599,538,815,297,1748,1281,5022,3003,928,465,3009,1014,3935,0,570,0,--,0,0,1357,2588,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,298,--,--,--,--,--,--,--,201,0,--,--,0,0,0,0,-1903,-1941,-1941,-1941,-290,0,0,0,-833,0,0,0,-16973,-20,8,-31,-187,1,20,30,528,1017,417,179,8,0,207,6,383,291,342,261,--,441,1199,613,373,
营业外收支净额(万元),0,0,-0,1,1,0,0,-1029,-994,-994,-994,-0,-0,0,0,2611,2611,2611,93,4927,2646,323,305,6242,3827,3065,-151,7944,--,-109,--,--,--,--,--,138,0,--,0,-131,0,0,0,588,-31,0,0,-30628,-58,-15,-8,-458,-25,-17,0,-66,0,-67,0,-7,0,0,0,0,70,0,45,--,5,0,0,0,
利润总额(万元),-194,-127,-1,465,86,94,3,-349,-638,-711,-840,486,371,115,9,2554,2417,2489,30,2908,1042,-739,-369,908,-575,123,-864,4847,-2822,-1791,-875,-2784,-2821,-1883,-859,-5756,-4807,-3782,-2844,-3873,-2189,-1482,-725,-274,-1527,-1241,-183,-78800,-3832,-2761,-656,-5244,514,818,321,2224,2279,5372,3148,1029,472,3832,1017,5035,2079,1012,502,--,526,3029,1841,2701,
净利润(万元),-194,-117,-22,210,29,10,-4,-567,-784,-819,-896,285,195,13,2,2501,2397,2471,30,2920,1042,-739,-369,908,-575,123,-864,5016,-2822,-1791,-875,-2784,-2826,-1888,-855,-4666,-4026,-3251,-2591,-2297,-1494,-974,-428,979,-617,-653,-211,-76839,-3703,-2617,-635,-5109,342,638,224,1665,2585,3097,2084,610,306,2701,839,4334,1814,836,409,383,452,2522,1529,2305,
净利润(扣除非经常性损益后)(万元),-121,-44,-22,207,28,10,-4,--,247,195,--,275,--,12,--,-88,--,-116,--,-1479,--,-759,--,-2493,--,-2942,--,-3129,0,-1683,0,-4162,0,-1845,--,-3205,0,-1730,0,-2211,0,-949,0,-1608,0,-635,0,-47484,0,-2248,0,-4000,813,953,--,976,1295,2936,1918,1117,--,--,--,--,--,--,--,--,--,--,0,0,
经营活动产生的现金流量净额(万元),38,-142,-178,-338,-501,-307,-180,-768,-408,542,1030,-360,151,202,-338,8,-333,-470,88,10103,4589,530,172,372,129,998,-2,2961,1853,2236,176,627,452,249,34,-1445,-1100,-1102,-953,-14,-241,-1632,-497,2640,2062,515,943,-7070,-6879,-6974,-2609,-4201,0,687,-66,939,1254,1713,739,135,--,10777,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),38,-142,-178,-348,-510,-318,-180,-302,59,1010,1030,862,257,310,-219,4,-335,-472,87,446,116,57,-301,438,6,-2,-2,-77,24,407,-52,13,29,8,11,-3361,-1206,-1184,-1013,27,-524,-1800,-670,2818,2025,109,-158,-8142,-3329,-3781,-2757,-5197,0,1019,-1331,4830,140,-2664,1027,52,--,1256,--,--,--,--,--,--,--,--,--,--,
总资产(万元),19731,20210,18323,18366,17456,17244,16583,16595,17658,18527,19241,17401,18169,16049,15136,14768,14369,14065,4179,4111,7561,7545,7221,7580,7318,7815,10675,10761,14420,13655,15410,15687,17261,17662,18159,18218,18308,18555,22760,30688,34446,32242,33584,32561,32270,30871,29861,30413,78759,81045,81748,83318,82305,86076,83704,82481,74168,67067,68854,66191,63978,66962,61141,58535,51115,48908,48709,--,47748,48255,36128,31850,
流动资产(万元),7154,7627,5642,5682,4796,4577,3925,3935,5141,6009,6733,4892,5659,3538,2634,2267,1878,1573,1011,919,4351,4309,3960,4264,3974,4043,4403,4432,6702,5832,6756,6898,8363,8636,8965,8864,8800,8902,12964,19163,22174,19780,20802,19535,18403,16645,15624,15835,45663,47331,--,0,0,--,50280,--,0,0,0,41314,37855,40768,37091,33818,27628,25697,26405,--,25585,26210,17847,15915,
总负债(万元),17113,17513,15530,15555,14913,14732,14083,14097,15375,16289,17563,14843,16115,14185,13274,13028,12734,49618,49354,49317,54652,56417,55723,55713,56362,56162,60009,59231,76556,74760,75600,75001,76583,76045,75522,74718,73859,73082,76348,81432,83560,80649,81233,79485,80197,78513,76444,76833,49596,50606,49201,50092,43458,46958,44938,44120,35220,30616,29082,28295,22917,26218,21790,20050,15161,14530,14712,--,13850,14273,10599,6975,
流动负债(万元),14921,15322,13315,13339,12698,12517,11868,11882,13195,14109,14532,12662,13937,12008,11097,10851,10558,47442,49354,49317,51251,52998,52286,52259,47990,31520,34043,33415,46785,44989,46236,45638,45735,45198,44674,69818,71059,70282,73548,78632,78660,75749,76333,74585,75297,73613,71544,71933,44668,45678,--,0,0,--,40009,--,0,0,0,28342,22968,26258,19329,17583,10502,10180,10669,--,11511,11834,9419,5795,
股东权益不含少数股东权益(万元),1858,1935,2030,2052,1871,1852,1838,1842,1625,1590,1513,2409,1935,1753,1742,1740,1636,-35553,-45175,-45205,-47091,-48872,-48502,-48133,-49045,-48347,-49334,-48470,-62136,-61105,-60189,-59314,-59112,-58175,-57141,-56287,-55338,-54317,-53379,-50539,-48916,-48211,-47459,-46742,-47967,-47690,-46647,-46449,28315,29582,31564,32199,37763,38017,37650,37402,38501,35988,38799,36752,39464,39158,37775,36935,34415,32601,32173,31764,32252,32343,24725,24064,
净资产收益率加权(%),-13.23,-5.85,-1.06,10.77,1.57,0.52,-0.2,--,-51.85,-81.91,-1.22,13.73,14.12,1.51,0.09,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,-8.47,0,-14.66,0,1.69,--,4.55,6.94,8.75,0,1.67,--,7.15,--,--,--,0,0,0,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
