报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-0.14,-0.1,-0.06,0.04,-0.2,-0.12,-0.05,-1.4,-0.28,-0.15,-0.04,-0.03,-0.01,0.2,0.12,1.11,1.02,0.62,1.11,0.85,1.28,
每股净资产(元),2.13,2.17,2.21,2.27,2.03,2.12,2.19,2.23,3.35,3.49,3.6,3.64,4.84,5.05,10.12,10,9.86,4.92,4.3,3.19,3.54,
每股经营活动产生的现金流量净额(元),-0.16,-0.07,-0.09,0.27,0.1,0.09,0,0.95,0.62,0.12,0.18,0.21,-0.63,-0.21,-0.73,0.5,0.96,0.79,1.43,0.25,0.1,
主营业务收入(万元),599,589,488,7750,6535,4900,2737,22002,17116,11184,7328,29616,18061,26976,11710,55324,39535,23221,43359,32765,22824,
主营业务利润(万元),125,115,52,-4,-160,-332,-248,-143,564,434,433,4145,3293,5259,2413,12269,8935,5263,10235,8043,5196,
营业利润(万元),-1941,-1339,-896,-821,-2808,-1690,-737,-18972,-4013,-2292,-792,-737,-324,2555,852,5911,4945,3018,5343,4200,3265,
投资收益(万元),--,--,--,3330,346,--,--,--,--,--,--,0,--,--,--,-217,-217,-217,54,--,--,
营业外收支净额(万元),4,-24,27,1332,90,135,119,211,243,308,316,414,279,319,19,765,665,404,775,201,55,
利润总额(万元),-1937,-1363,-868,511,-2719,-1555,-618,-18760,-3770,-1984,-477,-322,-45,2874,872,6676,5610,3421,6118,4400,3320,
净利润(万元),-1937,-1363,-868,511,-2719,-1555,-618,-18777,-3776,-1991,-477,-342,-93,2655,816,6027,5109,3118,5555,3956,2566,
净利润(扣除非经常性损益后)(万元),--,-1339,--,-821,--,-1690,--,-18988,--,-2253,--,-694,--,2382,--,5457,--,2837,4975,3786,2518,
经营活动产生的现金流量净额(万元),-2167,-959,-1206,3583,1288,1169,34,12758,8343,1585,2444,2753,-8487,-2859,-4876,3340,6463,3956,7163,1263,205,
现金及现金等价物净增加额(万元),-11361,-11850,-9222,3866,-769,-472,-306,-17863,-13854,-12649,-7871,-12827,-20206,-19844,-12030,33110,38692,-4515,1442,2714,-95,
总资产(万元),34939,33857,37331,42318,40887,42407,44633,47133,66283,72843,80751,92022,103903,100289,101917,105306,106449,50842,50608,38228,31516,
流动资产(万元),6807,5477,8704,18445,11374,12456,14401,16821,27038,35314,43557,55314,74119,65624,68738,79359,73152,25719,28588,26139,19843,
总负债(万元),6430,4773,7753,11872,13670,14026,15315,17197,21346,26121,32516,43309,39000,32636,34094,38299,40359,26225,29109,22285,24435,
流动负债(万元),4704,3008,5988,10107,10496,10851,12139,14619,16811,21586,27981,38774,34125,27761,29119,33344,35004,20370,23254,20785,22635,
股东权益不含少数股东权益(万元),28509,29084,29578,30446,27217,28381,29318,29936,44937,46722,48235,48713,64903,67652,67823,67007,66089,24617,21499,15944,7082,
净资产收益率加权(%),-6.57,-4.58,-2.89,1.69,-9.51,-5.33,-2.09,-47.75,-8.06,-4.17,--,-0.68,-0.14,3.89,1.21,17.53,--,13.52,29.67,38.46,44.25,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
