报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2002-12-31,2001-12-31,2000-12-31,
流动负债(万元),8331,8749,8942,9642,10181,12339,13990,14785,15958,16625,15720,17899,152392,147097,144184,142991,144451,139149,140893,144285,143286,151394,149306,147033,134766,133373,138277,127959,136944,131840,138710,134001,144317,141627,110481,106829,93652,88285,86980,90083,89057,79893,85884,79410,66260,67701,67764,68486,55082,70787,49115,33139,25893,
股东权益不含少数股东权益(万元),28917,29373,31865,32050,32137,32032,32409,31829,42337,45075,30650,31110,-86031,-84992,-84467,-82774,-14435,-9097,-7562,-6751,-10832,-9854,-9012,-7491,8384,13361,18719,26349,43862,43695,40613,43674,19116,24369,30223,34469,48983,49805,52911,58905,72263,75393,76300,75915,76643,75829,75161,74807,75088,52666,51251,41149,17342,
净资产收益率加权(%),-10.17,-8.72,-0.58,0.69,0.96,0.63,1.09,2.29,30.57,36.66,-1.49,-122.66,0,0,--,0,0,--,0,0,--,0,0,0,--,-65.41,0,-50.86,0,0.07,0,24.25,0,-35.29,--,-53.98,0,-16.74,0,-24.7,0,0.21,0,2.38,0,0,0,2.74,0,2.7,4.6,9.2,17.65,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
