报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.63,0.31,0.08,0.74,0.45,0.22,0.06,0.56,0.34,0.17,0.11,0.81,0.49,0.24,0.13,1.31,0.8,1.03,0.38,2.1,1.52,2.27,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.59,6.34,12.87,12.74,12.24,24.62,5.05,4.67,2.86,4.26,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.48,0.19,-0.12,1.3,0.68,0.41,-0.67,2.52,1.24,3.16,
主营业务收入(万元),207104,115847,43988,236108,153251,84684,31168,178348,114811,63143,23692,122170,78417,42644,14068,100360,62984,36972,14502,60446,35470,20152,
主营业务利润(万元),75815,40586,15379,86345,55665,29692,10614,64830,41194,22132,8323,41824,25923,13398,4448,33083,20397,12069,4638,22039,10553,5673,
营业利润(万元),37356,18010,4966,39601,24731,12335,3143,29928,17834,8758,2869,20974,12721,6139,1673,16273,9787,5413,1939,10026,5611,3072,
投资收益(万元),--,--,--,195,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,167,159,85,
营业外收支净额(万元),388,189,5,486,560,407,136,634,511,365,179,68,-44,-15,-2,376,288,287,-7,140,-0,-61,
利润总额(万元),37743,18198,4970,40086,25292,12742,3279,30563,18344,9123,3048,21042,12677,6124,1670,16649,10076,5700,1932,10166,5611,3012,
净利润(万元),27573,13511,3590,32690,19808,9574,2482,24485,14795,7472,2458,17320,10462,5103,1383,13473,8090,4569,1530,8404,4690,2269,
净利润(扣除非经常性损益后)(万元),27283,13371,3587,32085,19377,9237,2376,23945,14368,7167,2306,17264,--,5115,--,13173,--,4333,--,8269,4635,2207,
经营活动产生的现金流量净额(万元),49648,28875,2994,35226,32834,17473,169,35255,17791,9773,-1040,20422,10216,4145,-1323,13871,7227,2215,-2686,10081,4974,3155,
现金及现金等价物净增加额(万元),-29641,-21125,-39619,-11954,5849,1630,-2111,9980,-655,-2171,-1087,-14741,-8022,-10615,-7170,105559,100129,102154,-9229,9395,1968,1197,
总资产(万元),289759,277513,247551,253328,238123,219271,204901,208579,201428,185472,175952,175852,165211,154931,151416,154013,148305,144087,29211,31131,17002,12196,
流动资产(万元),135135,138298,120995,149745,151846,140406,140203,142992,147185,132334,130283,129797,132177,125480,125323,132403,127527,128187,15590,20818,8047,4970,
总负债(万元),68123,70061,35635,45199,39050,30731,22388,29361,33567,26799,15686,24047,20336,15512,12024,16023,15823,10969,7760,12444,5557,7941,
流动负债(万元),59255,61188,31540,41105,37757,29846,21503,28375,32878,26110,14997,23358,20336,15512,12024,16023,15823,10969,7760,12444,5557,7941,
股东权益不含少数股东权益(万元),209144,194782,198007,194118,185125,174236,177513,174376,163482,154512,156221,147796,140938,135579,137732,136349,130966,131725,20188,18687,11445,4255,
净资产收益率加权(%),13.73,6.87,1.83,18.2,11.06,5.44,1.41,15.14,9.65,4.84,1.63,12.23,7.53,3.7,1.01,13.96,9.77,7.94,7.52,57.25,68.88,72.72,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
