报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),-0.04,-0.05,-0.02,0.01,0.01,0.01,0.03,-0.33,-0.1,-0.07,-0.03,0.04,-0.02,-0.03,-0.04,-0.18,-0.07,-0.05,-0.01,0.06,0.04,0.02,0,0.01,0.01,0.01,0,0.04,0.03,0.03,0.02,0.06,0.05,0.03,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.07,1.07,1.05,1.09,1.2,1.28,1.33,1.34,1.32,1.31,1.3,1.33,1.33,1.36,1.37,1.37,1.36,1.35,1.89,1.87,1.88,1.86,1.79,1.8,1.78,1.14,1.16,1.15,1.39,1.38,1.39,1.38,1.37,1.36,2.07,2.06,2.11,2.09,2.05,2.04,2.13,2.1,2.05,2.05,2.01,2.35,2.4,2.33,2.37,2.41,--,--,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.52,0.16,-0.29,-0.32,-0.07,-0.08,-0.06,0.46,-0.07,0.22,0.07,0.61,0.17,0.03,-0.04,-0.25,-0.31,-0.13,-0.24,-1.3,-1.02,-0.7,-0.56,0.42,0,0,0,-0.12,0,0,--,0.15,0,0,--,-0.29,0,0,0,-0.14,0,-0.17,0,-0.49,-0.08,-0.57,-0.25,-0.07,--,0.03,--,--,--,
主营业务收入(万元),96029,43802,24058,181947,148846,117984,81032,254247,105998,85528,42953,250264,194311,101240,36108,147423,111713,69601,28317,344768,225019,122339,57526,181344,88035,43303,23292,120714,95971,62890,31512,162676,101503,63983,29154,107901,72810,48143,28041,123336,73443,28163,12711,55482,44718,30137,9837,48050,34297,22821,7629,47673,25267,17907,5439,31296,11285,37836,14748,43188,8053,35463,37339,22840,25167,
主营业务利润(万元),14434,5244,1758,29807,25991,21993,16352,22322,8688,7205,4003,30174,21870,13326,1423,17686,13774,8226,3307,54557,30598,18321,7772,28865,12289,2943,2581,22754,22646,16048,8669,27301,21658,13239,--,27841,18273,9877,5003,22214,18153,7451,3701,13776,10132,7257,3305,11897,6889,4307,1719,14882,7705,4492,1449,10684,4084,8293,3022,8248,3301,6629,8115,--,--,
营业利润(万元),-1533,-5712,-3605,27131,11080,7155,8646,-29216,-21295,-13909,-7012,4560,-6510,-5744,-9149,-34964,-10716,-6328,-1638,16766,11309,6017,1404,7413,3541,1753,978,8013,7236,4697,867,16948,10655,7167,1927,11361,7160,3518,1424,7725,8700,1555,1302,2641,1658,1059,213,54,2298,1133,57,5493,2171,998,-80,4516,547,4357,1124,5531,1997,5166,5416,--,--,
投资收益(万元),346,111,4,25039,6625,--,--,45,45,--,--,20545,45,45,--,1766,1766,1766,1736,104,60,60,30,5989,6000,6000,3000,6003,3044,44,60,5904,-83,0,0,-63,-10,-73,-30,-378,-362,-0,-42,180,193,193,89,1083,1001,904,197,1461,1486,1011,249,1543,998,1035,500,-114,0,0,0,--,--,
营业外收支净额(万元),10,16,6,269,445,37,-7,-10493,3646,136,-24,5036,1965,-18,-2,-23,72,37,11,-518,-183,-213,18,-619,-475,33,9,3489,--,--,--,29,11,22,--,-1122,0,0,0,-729,0,0,-0,-38,-37,-8,-11,-107,-3,-2,-2,0,-55,-12,0,468,0,345,0,467,0,0,0,--,--,
利润总额(万元),-1523,-5695,-3599,27400,11525,7192,8639,-39709,-17649,-13773,-7037,9596,-4545,-5762,-9151,-34987,-10643,-6292,-1627,16248,11127,5805,1421,6794,3066,1786,986,11502,10704,8174,4192,16977,10666,7189,1900,10177,7149,3443,1395,6688,8257,1919,1259,3375,2158,1279,327,2236,4533,3221,252,9001,4505,2900,165,7867,2734,7063,2457,7256,2330,7301,6838,--,--,
净利润(万元),-5874,-7476,-3667,1019,2270,1698,5051,-53790,-16353,-12047,-5306,6907,-3612,-4744,-7090,-29800,-11947,-7286,-1732,9578,5658,3519,665,1654,1143,866,584,6036,5526,4199,2078,7431,5272,3510,1061,4508,3419,1778,480,1939,1583,806,400,1812,1166,545,197,1260,2822,1969,109,6634,3521,2226,67,6598,2302,6165,1893,6329,1987,5140,4856,4442,2717,
净利润(扣除非经常性损益后)(万元),-5955,-7599,-3675,-6321,-1740,1689,5064,-43297,-19089,-12118,-5286,-12388,--,-4764,--,-29013,--,-8551,--,9965,--,3618,--,-2612,--,-5277,0,-3683,0,1412,--,2410,0,3510,--,5212,0,1779,0,1754,0,680,--,1367,0,531,--,1087,0,1534,0,6266,2775,1934,0,5999,1010,3683,1663,6188,--,--,--,--,--,
经营活动产生的现金流量净额(万元),7886,1874,-342,105374,19551,22094,7881,52801,24886,21512,-13879,142728,83923,26180,-46424,-52138,-11158,-13656,-10447,74920,-10514,36245,11958,99381,27161,5573,-6524,-41050,-49504,-21523,-27389,-150208,-118220,-80452,-65075,48353,-4477,-18037,-8861,-9476,-13742,-25723,-8075,10231,-6070,-19280,-7379,-13203,-14817,-14170,-13727,-6124,0,-7686,0,-22272,-3767,-15354,-6616,-1881,--,789,--,--,--,
