报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.08,0.05,0.04,0.16,0.13,0.08,0.06,0.16,0.13,0.1,0.14,1.42,1.27,1.08,0.82,3.27,2.12,1.27,0.6,0.8,
每股净资产(元),2.02,1.98,4.35,4.3,4.27,4.22,6.37,6.31,6.28,6.24,12.73,12.59,12.42,12.69,6.19,5.37,4.23,2.1,1.49,0.93,
每股经营活动产生的现金流量净额(元),-0.09,-0.07,-0.08,0.33,0.06,0.08,0,0.39,0.33,0.31,0.09,-0.22,-0.39,-0.22,-0.15,0.91,0.96,1.29,0.5,0.8,
主营业务收入(万元),38926,23742,11107,24532,19085,12786,6604,17501,15280,12207,6316,50254,40823,33610,23062,82350,59902,37983,18157,17622,
主营业务利润(万元),16585,9228,3359,9353,7809,5396,2745,8467,7016,5755,3022,27055,22218,18272,12330,42247,30070,20729,10499,8443,
营业利润(万元),8044,5170,2094,5924,4769,3355,1709,3879,3515,3098,2109,19377,17483,14624,10292,31362,22805,15482,5777,6986,
投资收益(万元),241,171,113,337,289,258,168,159,51,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),371,109,-55,1020,559,130,91,1212,782,219,16,814,624,116,103,6170,2086,1429,862,1277,
利润总额(万元),8415,5280,2039,6944,5327,3485,1799,5090,4297,3317,2125,20191,18107,14739,10394,37532,24891,16911,6640,8264,
净利润(万元),7186,4554,1762,6581,5028,3235,1572,4339,3518,2607,1842,17362,15111,12002,8179,32651,21234,12667,6024,7987,
净利润(扣除非经常性损益后)(万元),--,4429,--,6089,--,3264,--,2063,--,2395,--,16206,--,11112,7992,31171,20409,13816,5658,7092,
经营活动产生的现金流量净额(万元),-7866,-6478,-3230,13377,2572,3342,5,10463,8724,8174,1214,-2872,-5198,-2934,-1548,9102,9616,12900,4978,7997,
现金及现金等价物净增加额(万元),-44931,-8919,-5961,-25463,-15337,341,-6168,-7126,-8513,2120,1198,92787,91338,100513,-1802,3004,3789,5743,1196,1864,
总资产(万元),223496,223662,187725,189384,188186,185730,183568,181788,181677,178978,179044,184918,183611,194375,92742,100261,103261,50580,24508,19981,
流动资产(万元),127777,138756,129498,130974,160660,163863,163558,162954,166894,164150,164062,169722,168539,179427,78035,84681,87164,39474,14473,11659,
总负债(万元),34814,39239,9521,12913,15283,14552,12316,12082,13242,11451,9282,16998,17941,25147,30889,46587,61004,29557,9652,10649,
流动负债(万元),28635,33100,9201,12593,15283,14552,12316,12082,13242,11451,9282,16998,17941,25147,30889,46587,61004,29557,9652,10603,
股东权益不含少数股东权益(万元),178536,175053,173935,172173,170620,168826,169831,168259,167438,166527,169763,167920,165670,169228,61853,53674,42257,21023,14856,9332,
净资产收益率加权(%),3.97,2.62,1.02,3.87,2.99,1.92,0.93,2.58,2.25,1.54,--,13.38,12.8,12.74,--,87.42,67.11,67.48,49.98,146.86,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
