报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.1,0.08,0.06,0.24,0.2,0.15,0.11,0.36,0.27,0.19,0.07,0.26,0.13,0.09,0.06,0.2,0.16,0.09,0.07,0.49,0.44,0.3,0.14,1.42,0.82,0.44,0.11,0.2,0.31,0.2,0.1,0.34,0.28,0.2,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.44,4.47,4.44,4.37,4.3,4.27,6.38,6.29,6.24,6.1,6.19,6.05,5.45,5.07,4.85,4.75,4.9,4.78,4.7,4.68,4.63,4.55,4.43,4.21,4.17,4.11,4.03,4.13,4.03,3.99,3.96,3.94,3.57,3.54,3.53,3.51,3.47,3.44,3.31,3.29,3.28,3.25,3.19,3.19,3.42,3.42,3.39,3.14,3.1,2.99,2.89,2.73,2.21,3.36,2.99,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.78,0.71,0.32,-0.83,-1.73,-0.26,-0.48,-1.3,0.07,0.08,-0.34,1.51,3,2.18,1.09,0.99,0.34,0.03,-0.34,0.55,-0.01,0.53,0.21,1.79,0,0,0,1.08,0,0,0,0.44,0,0,0,0.84,0,0,0,0.23,0,0.07,0,0.22,0,-0.24,-0.3,-0.3,--,0.38,-0.05,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),353428,214203,106722,556348,423552,301095,148291,647767,496928,326815,144633,659660,506251,347292,180308,753622,565238,358937,168110,622675,448455,280473,125264,473741,336539,205353,92067,437397,333620,208518,93328,404508,298779,191798,89623,350201,254246,160005,77226,300543,225812,142652,64041,228156,170499,106473,48149,198725,139297,87485,42082,154661,119446,73555,33759,130030,66329,156788,60182,103015,47223,102065,46887,103418,48270,92331,42341,68257,30154,55412,50860,39571,
主营业务利润(万元),80357,58086,23112,106929,89705,62000,25932,120540,84737,55968,24789,100593,74140,50217,22108,89316,73102,49330,19457,85915,65864,43522,17300,107604,67446,40104,16266,55850,43614,27829,12387,58445,38205,25215,--,48235,33602,22189,10125,45591,30451,20445,8664,30098,21433,13234,6254,32058,22878,14665,5847,28390,21352,14556,6097,20054,9369,15810,8834,16102,9820,16568,6970,9333,5317,8869,4947,3230,0,0,0,0,
营业利润(万元),9448,8054,5165,15254,15171,10619,6428,20754,13667,9480,4520,12411,8768,6249,3551,9010,7446,5167,2612,15697,14507,9909,4444,47251,27581,14609,3565,4571,8543,5553,2772,11126,8310,6152,2183,8297,5671,4514,2070,6833,3943,2104,680,2964,1783,557,114,5192,3422,2113,429,4055,3545,2486,390,-9764,826,1912,1150,1549,2713,6889,3827,9512,0,9070,0,3586,0,0,0,0,
投资收益(万元),1367,1367,1,1440,1233,1222,--,1235,1235,1235,6,1175,780,470,261,46,-91,6,64,15,36,35,25,758,803,799,550,1519,-171,-0,--,-136,-221,-150,-80,-96,67,65,47,59,59,59,59,50,50,50,50,50,50,50,0,0,0,0,0,193,0,0,0,-234,0,65,65,332,87,2146,786,0,0,0,0,0,
营业外收支净额(万元),429,41,-29,4320,235,97,13,2800,2234,2087,32,4205,360,298,54,4294,109,84,16,485,171,164,-139,1191,23,30,26,848,--,--,--,--,--,--,--,-22,0,0,-7,-159,0,0,0,-190,0,0,0,-201,-102,0,0,-182,-26,0,0,-226,0,-71,0,-6,0,--,0,0,15,0,-3,0,--,--,--,--,
利润总额(万元),9877,8095,5137,19574,15406,10716,6441,23555,15902,11567,4552,16616,9128,6547,3604,13305,7555,5251,2628,16182,14678,10073,4305,48443,27604,14639,3591,5419,8681,5532,2752,11597,8266,6147,2176,8191,5727,4573,2109,6740,3962,2130,786,3832,2252,1039,657,5542,3870,2588,931,3886,3518,2487,402,-7705,810,2236,1100,1709,3207,6958,3917,9809,5471,11187,5859,3600,1648,2060,2436,2457,
净利润(万元),8049,6552,4333,16614,12977,8909,5356,17364,12984,9503,3624,12820,6296,4566,2927,9538,5967,4168,1972,12476,11086,7593,3604,36038,20825,11225,2859,5121,7858,5051,2446,8733,6982,5016,1934,5994,5053,3543,1429,4848,2480,1363,545,2416,1487,693,457,3582,2652,1772,577,2403,2468,1691,209,-7526,549,1476,640,1188,2247,5665,3329,8338,4642,9496,5098,3060,1401,2060,2004,2106,
净利润(扣除非经常性损益后)(万元),7687,6524,4358,12608,12817,8837,5376,15002,11086,7729,3594,8207,--,4343,--,6319,--,4106,--,12113,--,7470,--,34482,--,10626,0,3625,0,5072,0,8417,0,5171,--,5980,0,3484,0,4710,0,1395,0,1885,1206,260,0,3420,2254,1348,0,2572,2494,1690,0,-7675,549,534,691,1188,--,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),173545,61240,22725,97140,50502,5267,11340,15915,50327,41411,16394,107766,86952,34699,15714,-40724,-84806,-12537,-15685,-33094,1744,2033,-8625,38428,76417,55382,27606,25262,8620,756,-8671,13925,-163,13469,5368,45427,40970,27360,9830,27571,19076,7869,-695,11263,-4674,-14284,-7014,21269,14693,4073,-114,5757,0,1692,0,5498,-1458,-5915,-7581,-7606,--,8364,-1188,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),182714,69085,6338,86160,98998,113104,134827,-3234,-1038,18685,15817,10113,5068,3604,31172,10624,39580,9298,45655,11933,9771,5917,15541,-4592,16399,45918,15481,3602,-2932,-4682,-8135,-13278,-14994,-941,-10239,22482,24009,7998,2530,-3405,-7506,3125,-2246,3874,-6431,-7132,-4395,7773,12087,1589,1731,-4518,0,-3377,0,-3846,-650,-4963,-4455,10455,--,8028,-2140,--,--,--,--,--,--,--,--,--,
总资产(万元),1250170,1128800,1008378,973039,959336,948708,887005,757153,749436,715680,698804,673527,682416,717273,732469,706261,734039,618293,646533,547880,504229,495560,474791,433547,428064,436890,397802,401794,399954,391913,375489,352160,327553,330217,316214,324168,324218,321189,312538,317882,311888,330047,323254,313332,295837,294512,284240,272655,269919,254928,253134,239549,242868,245167,242619,240736,246806,236633,234903,215388,179102,160654,159090,141731,114585,102912,88634,52468,32793,25880,19078,13155,
流动资产(万元),784645,674365,574331,544313,547633,547899,515198,390823,425832,411348,404543,387661,393061,429193,445967,419336,466649,370496,406680,319337,279585,272795,251571,209673,210929,223228,193571,198849,202364,197153,182392,165555,160038,172643,158457,170363,171308,169069,162189,168272,163825,181431,174658,169358,154507,156567,145208,142286,147022,131479,--,--,--,--,125586,0,0,--,0,117379,113680,97965,101278,91880,73005,68579,61041,37298,17931,14082,9047,6443,
总负债(万元),867236,745055,626590,595603,585526,576672,518266,518751,515397,484860,470915,449007,464421,498093,514586,491377,522723,408775,437593,386961,344359,339196,316035,278422,288149,306620,273462,280196,274295,269234,254762,231940,208714,214524,203602,217038,218074,216575,209947,212905,209289,228566,222590,213214,204538,203981,194003,182883,181084,167041,168447,155504,159150,162337,161362,159724,159565,149481,148493,135541,111126,94976,95782,77422,69781,69860,53177,39379,20713,18111,13387,9469,
流动负债(万元),661508,623756,521759,490794,473869,456966,398100,406724,404463,381831,350423,335551,327162,359370,372501,352828,357227,323183,365494,331854,278942,287338,264170,234548,239767,248643,215426,222099,222794,217702,203047,186848,126648,157879,150958,164393,175458,173989,167376,170248,166528,185989,181041,186654,157833,157281,151430,141270,113957,102949,--,--,--,--,91811,0,0,--,0,78353,71929,71656,77694,63764,54392,54471,35797,20946,17648,12925,6974,4137,
股东权益不含少数股东权益(万元),383041,383859,381645,377312,373710,371958,368411,238093,233749,230278,227366,223742,217228,218427,216849,213861,210318,208529,207964,159954,158577,155083,157453,153849,138655,129054,123389,120689,124615,121635,119578,119072,117639,115674,112591,107110,106124,104614,102591,104977,102599,101481,100662,100118,90694,89900,89664,89207,88277,87398,84278,83701,83478,82701,81219,81010,87081,86963,86248,79745,67543,65277,62939,63971,44500,32742,35457,13089,12081,7769,5690,3686,
净资产收益率加权(%),2.1,1.72,1.14,4.9,5.32,2.92,2.23,7.52,5.64,4.14,1.61,5.85,2.91,2.11,1.36,4.63,2.93,2.07,1.03,7.98,8.58,5.88,2.32,26.3,--,10.06,0,4.27,0,4.2,0,7.61,0,4.43,--,5.55,0,3.38,0,4.73,0,1.35,0,2.67,0,0.77,0,4.14,0,2.03,0,2.83,0,0,0,-9.09,0,1.76,0,--,--,9.07,--,--,--,--,0,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
