报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.03,0.06,0.01,0.34,0.19,0.1,0.01,0.28,0.16,0.08,0,0.37,0.23,0.14,0.05,0.67,0.27,0.18,0.04,0.39,0.16,0.13,0.03,0.87,0.44,0.26,0.73,0.3,0.52,0.34,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,4.58,4.42,4.33,7.46,7.4,7,6.91,6.97,6.93,6.69,6.65,8.36,3.63,3.19,3.01,--,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,0.33,-0.6,-0.52,-0.41,0.76,-0.71,-0.51,-0.5,0.24,-0.31,-0.39,-0.27,0.76,-0.54,-0.36,0.78,0,0.75,0.43,
主营业务收入(万元),86583,52442,19274,134777,92261,52299,19411,99343,66935,41057,14877,112412,71835,47107,18080,92226,47767,30565,12898,56630,34485,22742,9433,56054,35267,20249,48306,29443,38310,34365,
主营业务利润(万元),19249,11756,4229,36483,25241,14719,5367,28635,19222,11576,3997,31031,20661,12914,4782,29376,16010,9791,4162,19851,11811,7863,3252,22041,13962,8163,18756,11733,14486,11895,
营业利润(万元),-313,387,-403,8430,4782,2587,56,6768,4091,2043,21,9423,5916,3898,900,10524,4114,2647,531,5975,2475,1844,192,8481,4491,2584,7096,3214,5451,3825,
投资收益(万元),108,103,-4,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
营业外收支净额(万元),1248,1132,596,673,603,370,249,782,447,396,188,682,318,68,36,242,138,138,97,335,337,214,147,145,94,87,226,--,--,-10,
利润总额(万元),935,1519,192,9103,5385,2957,305,7551,4537,2440,208,10105,6234,3966,936,10766,4253,2785,627,6310,2812,2058,340,8626,4585,2671,7322,3379,5454,3815,
净利润(万元),565,1237,156,7363,4151,2237,181,6145,3490,1834,46,8015,4936,3157,618,8623,3416,2274,502,4967,2038,1556,252,6999,3506,2070,5849,2371,4155,2708,
净利润(扣除非经常性损益后)(万元),140,860,40,7139,3970,2065,9,5655,3145,1521,-107,7492,--,3139,--,8422,--,2161,--,4692,--,1378,--,6892,3440,1996,5678,0,--,--,
经营活动产生的现金流量净额(万元),-15462,-14739,-9909,696,-12860,-15512,-14907,10455,-1346,-6573,-5029,7105,-13076,-11426,-5263,9819,-9068,-6491,-6398,3131,-4030,-4979,-2927,6077,-4357,-2887,6276,-4684,6038,3416,
现金及现金等价物净增加额(万元),-20668,-16213,-10978,-19648,-28349,-22781,-15950,-5915,-12688,-14021,-7189,-2411,-23519,-17208,-6578,655,-15321,-10098,-6272,45687,41085,42274,56699,765,-9231,-7464,3795,-7732,2237,560,
总资产(万元),173018,166935,160330,171266,171228,159125,147444,145398,146884,141687,139378,148876,137113,135356,131481,138454,118621,111835,110213,112869,102838,102811,113820,52575,50488,44774,46090,0,39293,39867,
流动资产(万元),122020,116418,111378,121741,122784,120680,110986,112784,114774,112222,117961,125539,115799,114763,113961,120592,104680,99669,98671,101578,94086,95545,106568,45149,43215,37689,38831,--,32165,32481,
总负债(万元),63059,56270,47385,58545,62085,52093,41323,41213,45229,41882,37733,46909,38485,38663,32916,40644,26624,21106,18761,21876,15109,15637,22562,21778,23258,19077,17772,--,14630,17384,
流动负债(万元),63023,56234,47294,58347,62018,52022,39901,39791,43688,40344,37595,46767,38273,38459,31848,39582,25380,19789,17457,21572,14738,15298,22230,21378,22783,18617,17311,--,14077,16811,
股东权益不含少数股东权益(万元),105211,105883,108076,107920,104707,102794,102047,101866,99435,97717,99595,99892,96426,94558,95782,95073,89866,88723,89520,89017,85893,85410,89457,29036,25543,24107,26837,0,23326,21171,
净资产收益率加权(%),0.53,1.15,0.14,7.03,4.02,2.18,0.18,6.09,3.47,1.82,0.05,8.28,5.13,3.27,0.65,9.37,3.8,2.52,0.56,5.93,2.51,1.97,0,26.18,0,9.43,24.26,0,18.68,13.5,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
