报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.16,0.08,0.06,0.48,0.27,0.17,0.1,0.48,0.28,0.2,0.25,0.84,0.54,0.39,0.45,1.26,0.78,0.54,0.3,0.82,0.51,0.37,0.23,0.82,0.52,0.42,0.38,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,5.07,4.76,4.6,9.15,8.68,8.22,7.98,7.98,7.69,7.42,7.27,2.7,2.58,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,0.87,0.04,-0.28,-0.46,1.66,0.96,0.03,-0.26,0.97,0.64,0.08,0.01,0.8,--,1.15,0.31,
主营业务收入(万元),1165531,734170,348700,1844492,1319417,822517,401917,1666112,1114330,649926,291658,1063957,729215,446758,210289,783600,527941,314279,143957,524838,364779,229381,112218,397538,275309,360718,227031,
主营业务利润(万元),266195,169032,81864,405010,279376,180814,89143,345151,220262,136903,65196,227867,153051,99546,51052,168242,111588,71028,36098,120017,81957,54022,28145,95548,65518,73720,48242,
营业利润(万元),40329,20165,9477,91212,48347,31047,18880,92909,51241,37121,23650,80668,50737,37158,22013,60472,37676,26281,14531,35695,23244,15867,9283,31733,20441,16769,10312,
投资收益(万元),9987,1273,642,1413,-533,-375,-133,257,105,-141,-22,455,328,244,65,130,328,282,80,655,-6,-58,3,-149,2,-13,-160,
营业外收支净额(万元),5377,4144,2744,5951,4459,3971,1539,4217,2523,1810,799,3485,1828,1360,290,1842,1176,1014,537,2025,724,144,-230,1650,941,--,--,
利润总额(万元),45706,24309,12220,97163,52806,35018,20418,97127,53764,38931,24449,84154,52565,38518,22304,62314,38852,27294,15068,37720,23968,16010,9053,33383,21382,17416,11404,
净利润(万元),39411,20621,10172,79568,43864,28498,15981,76913,44690,32024,19741,67511,43267,31165,17885,50376,31277,21770,11912,31123,19582,13639,7920,27875,17535,14395,10859,
净利润(扣除非经常性损益后)(万元),26558,17028,7918,75528,40150,25255,14707,73728,42798,30675,19131,64712,--,30101,--,48885,--,20910,--,28607,--,13537,--,26532,--,13505,8941,
经营活动产生的现金流量净额(万元),45597,-34172,-68382,84742,-1965,-44391,-62084,52201,-14020,-35356,-22579,69487,3381,-22316,-18453,66541,38451,1093,-10321,38996,25795,3258,204,27200,23724,29361,7861,
现金及现金等价物净增加额(万元),-138664,-147742,-146415,105367,22725,-11424,-78690,-15198,-61067,-61953,-18537,-43727,-72338,-57313,-32993,5913,-1250,-25818,-18245,174671,168287,157516,1173,2311,4673,13073,2329,
总资产(万元),1226966,1048476,1018355,1055059,977951,931432,810313,820646,733498,650774,606709,570802,527786,491500,476497,473670,439349,410925,398277,404478,373833,363010,196800,189842,--,158274,139687,
流动资产(万元),632683,504734,520000,572582,511991,479755,396140,430833,392249,358206,353322,334684,318069,319243,322501,335720,319228,300796,297814,309241,291340,287030,127745,122305,--,102396,91387,
总负债(万元),555605,402502,373944,425404,398699,372881,262704,291446,257935,198593,155951,142523,131181,108174,97181,114657,99899,79490,66695,86291,72068,67111,101183,102121,--,95062,90416,
流动负债(万元),485615,335175,310190,361415,334492,310489,250584,278742,245488,186416,144019,130595,120897,98447,87657,105168,93281,73201,60430,80372,68399,63866,97666,98387,--,91777,86839,
股东权益不含少数股东权益(万元),611122,592563,598808,588548,539912,517621,520472,503310,452396,428899,427028,406551,381748,368751,366638,347945,329435,319826,319951,308171,297271,291328,91845,83925,--,60501,45956,
净资产收益率加权(%),6.56,3.44,1.71,14.87,8.39,5.53,3.12,17.41,10.49,7.61,4.74,18.07,11.92,8.97,5.01,15.11,9.79,6.86,3.79,13.52,15.64,12.53,9.01,39.27,--,27.08,26.41,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
