报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),0.81,0.54,0.27,0.95,0.65,0.46,0.22,0.78,0.58,0.39,0.19,0.65,0.5,0.34,0.16,0.61,0.43,0.29,0.15,0.51,0.4,0.24,0.14,0.47,0.33,0.22,0.11,0.42,0.33,0.22,0.12,0.36,0.3,0.19,0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.48,--,6.12,5.96,6.13,5.97,5.8,5.67,5.84,5.7,5.52,5.36,5.52,5.38,5.24,5.13,5.19,5.08,4.98,4.88,4.95,4.84,4.34,4.23,4.14,4.18,4.1,4.01,4.06,3.99,3.91,3.85,4.03,3.97,3.95,4,3.9,3.78,3.68,3.58,2.12,2,0,1.76,1.5,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.19,--,1.07,0.76,0.23,1.14,0.66,0.39,0.05,1.43,1.38,0.59,0.19,1,0.55,0.41,0.13,0.87,0.46,0.2,0.07,0.99,0.91,0.24,0.17,1.04,0,--,0,0.47,0,0,0,0.29,0,0,0,0.38,0,0,0,0.47,0,0.61,0.33,
主营业务收入(万元),419649,277393,138954,552768,407999,268144,128820,514131,379673,246232,118429,467332,346008,228940,111179,423935,310553,202831,98657,386548,273557,177286,86673,330609,234925,154983,76841,304970,226522,151146,75480,268344,195338,127473,62106,240980,178256,118791,58970,214931,152041,97958,44605,154078,109364,71429,34919,106185,69827,39532,24682,93966,43235,83838,78025,
主营业务利润(万元),164473,108160,53943,208835,136674,91367,45150,183227,126346,84564,41619,165401,115223,75409,36625,141574,106497,69158,35346,126037,96787,62021,32651,127927,90671,60532,27801,116778,89911,60548,31561,115251,87104,55863,27927,106103,79195,51265,26607,88687,65818,44933,20771,78469,63143,47418,23503,64941,42267,21569,15080,54107,25131,46512,43941,
营业利润(万元),127570,85306,42936,157596,102916,70194,34595,131539,92088,62152,30816,114795,77857,52007,23923,95432,70603,46369,22579,83322,65148,39341,22440,75634,54588,35917,17500,70807,55556,37017,18970,59442,51427,30630,15370,47294,36766,21743,12050,39966,31576,21512,9449,44928,41871,35221,18878,46939,31626,14277,11201,37197,17170,31981,31787,
投资收益(万元),175,109,-26,970,153,120,--,205,--,--,--,585,--,--,--,416,--,0,--,180,180,0,--,337,337,--,0,-4,-4,-4,13,-8,389,0,0,-227,-431,-207,-46,-287,-188,-153,-54,-617,-103,-88,-52,125,53,-85,-43,-208,-45,-240,12,
营业外收支净额(万元),1842,1231,638,-2631,2214,1609,1075,-2590,2063,1383,688,-8049,3416,2824,2082,2263,1918,1261,656,134,512,523,49,92,330,313,205,-328,--,-74,10,419,--,60,13,-16,0,--,0,124,0,0,0,-159,0,0,0,-940,0,0,-19,0,0,-256,-870,
利润总额(万元),129412,86537,43574,154965,105129,71803,35670,128950,94151,63535,31504,106746,81273,54831,26005,97695,72521,47630,23236,83456,65660,39865,22489,75726,54918,36231,17705,70479,55466,36942,18980,59861,51506,30690,15383,47070,36463,21624,12034,39874,31636,21471,9419,44158,41479,34794,18620,46124,31616,14150,11139,36881,17144,31484,30929,
净利润(万元),92628,61825,30945,108764,74489,52434,24915,89496,66464,45135,21638,75309,57625,38910,18022,69710,49461,32813,16660,58778,45615,27401,15756,54389,37869,25391,12036,48577,37507,25024,13264,36086,30278,18688,9542,29220,21930,12843,7176,25151,19344,12958,6253,28357,26321,22320,12097,29614,20170,9327,7170,28668,13657,29679,19676,
净利润(扣除非经常性损益后)(万元),91027,60918,30478,110982,72863,51246,24124,91575,64955,44134,--,80673,--,36841,--,67262,--,31892,--,57958,--,27007,0,54352,--,25157,0,48829,0,25088,--,35905,0,18644,--,29257,0,12796,0,25068,0,12903,0,28426,0,22547,0,29544,0,9355,0,0,13641,--,--,
经营活动产生的现金流量净额(万元),120901,106472,22409,182380,114197,82749,11041,196597,142592,89578,21699,179666,123186,87860,26502,131012,75913,45267,6028,164645,158150,67481,21429,115524,63037,47101,14913,99638,52601,22761,7724,114366,90779,24406,16849,104172,60696,36066,17684,46510,46133,18271,8164,29148,27593,19841,14296,38199,27618,21018,11366,28436,12477,--,--,
现金及现金等价物净增加额(万元),-135976,-85622,21428,135171,68484,80137,9724,55794,5085,64262,1855,31088,-2495,29783,-24268,-8041,105512,20081,-15991,-23828,-19033,-40870,19598,59635,23496,42684,11767,510,7917,2888,-13858,7250,4106,-5453,3498,10755,10876,4161,13434,-64255,-42505,-51810,3169,7218,11680,16734,14168,1461,-8327,-14351,11522,11075,0,--,--,
总资产(万元),1171833,1179102,1156125,1107390,1052400,1056261,1024206,994974,1000212,1060083,1034431,1014430,1036639,1068880,1047844,1063946,1205531,1123772,1124475,1129051,1048422,1068456,1144086,1123136,919958,954305,929688,902107,936338,935788,911963,911123,738849,757942,774417,750098,799980,792696,804389,784622,797144,790729,806330,781177,702945,464764,454810,431658,419062,401486,184571,166809,0,144212,117741,
流动资产(万元),284058,320441,464526,401059,346802,339998,292276,247528,225459,272891,233037,196369,197404,214420,178880,179291,320179,224762,209682,199188,178786,188031,252095,220979,201296,236304,201335,162439,187408,177891,145306,132076,152633,166197,173015,142873,184040,167950,171457,143413,162122,148404,202623,171397,169529,174457,165195,141254,128866,110525,142644,--,0,100083,79560,
总负债(万元),228865,262725,238871,221731,212483,240942,195688,192335,220889,303461,263486,267161,308533,360157,320296,355084,517878,450740,431709,452935,392886,430644,488853,484598,297675,343508,313399,298692,343843,355788,323959,337513,287047,316292,341584,314316,369887,372239,379405,369312,389247,389445,386404,368683,294671,53279,53057,42628,40204,34094,47387,37876,0,31243,20493,
流动负债(万元),211209,242881,219111,201216,194772,222885,177100,172959,200690,282625,241692,244960,278726,329583,288840,323025,484672,416525,396395,416908,365886,413644,471853,467598,272675,316508,286399,271692,312843,324788,288959,313513,255047,284292,309584,282316,333887,236239,243405,233312,289247,289445,386404,368683,294671,53279,53057,42628,40204,34094,47387,--,0,31243,20493,
股东权益不含少数股东权益(万元),923951,897930,879534,849074,805150,782302,797144,772811,750463,729266,744808,722610,703639,685518,704912,686990,666940,651643,671574,655344,634963,616749,635003,619248,602727,590249,596444,584408,573213,560711,569674,556391,434250,422679,413716,417780,410272,401436,405770,398593,391013,384627,402918,396664,394616,400361,390036,377939,368494,357652,127231,120061,0,105793,89914,
净资产收益率加权(%),10.48,7.03,3.43,13.38,9.36,6.56,3.17,11.91,8.94,6.06,2.95,10.64,8.2,5.51,2.59,10.36,7.4,4.88,2.51,9.28,7.22,4.33,2.48,9.04,--,4.25,0,8.52,0,--,--,8.4,0,--,--,7.17,0,3.17,0,6.35,0,3.25,0,7.23,0,5.74,0,10.27,0,4.64,0,23.86,0,28.33,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
