报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),0.1,0.07,0.03,0.22,0.17,0.09,0.03,0.25,0.19,0.14,0.05,0.23,0.2,0.13,0.03,0.12,0.07,0.05,0.04,0.2,0.14,0.1,0.04,0.21,0.12,0.07,0.04,0.17,0.16,0.11,0.05,0.26,0.2,0.13,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.59,--,2.5,2.43,2.38,2.35,2.31,2.29,2.33,2.3,2.24,2.26,2.21,2.16,2.07,2.02,2.09,2.05,2.04,2.09,2.03,1.99,1.92,1.95,1.89,1.81,1.73,1.73,1.68,1.62,1.55,1.7,1.64,1.59,1.54,1.63,1.58,1.52,1.46,1.56,1.52,1.48,1.57,1.53,1.46,1.4,1.46,1.61,1.39,2.11,1.84,1.91,1.81,1.86,1.76,1.34,1.22,1.31,1.19,1.44,1.32,1.24,1.14,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.41,0.34,0.14,0.36,0.31,0.16,0.15,0.31,0.2,0.21,0.08,0.4,0.19,0.14,0.03,0.39,0.23,0.13,0.04,0.33,0.25,0.16,0.06,0.45,0,--,0,0.37,0,0,0,0.17,0,0,0,0.28,0,0,0,0.34,0,0.1,--,0.38,0,-0.02,0.35,0.36,0.22,0,0.13,0.06,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),56686,37045,17877,74458,54817,35370,17097,71686,53451,35038,17145,71950,54074,35640,17491,77925,56448,36773,18125,83422,63444,40898,19781,84054,62417,41213,20522,88213,65328,42730,20950,87028,64057,41876,20160,81763,59542,38736,18517,68082,49454,32219,15720,58223,43053,28274,13985,50124,36075,22738,12279,51430,33893,21625,10592,27451,15055,6996,10795,5196,10349,4833,11883,5775,12974,5309,9581,4094,7173,3881,5730,2785,1313,
主营业务利润(万元),4413,3933,1528,10581,8648,5347,2428,14789,11580,7333,3939,14597,12600,8343,2560,7123,4782,3224,2834,9859,10470,6982,3203,7341,8549,4960,2637,13239,12155,8125,3708,16728,12977,8403,--,16533,12409,8070,4331,17717,12506,8440,3754,13436,9755,7918,3913,13652,9029,5215,3237,16184,10803,7759,3697,10684,5903,4082,6071,2984,5368,2561,5422,2711,5239,2580,4512,2618,4402,2577,3602,1824,520,
营业利润(万元),2167,1655,656,7277,6614,3516,1521,11304,9210,5840,3042,9523,8997,6121,1447,2232,1575,1202,1821,7076,8621,5816,2642,5062,6960,4024,2348,9823,10008,7103,3242,14093,11353,7263,3827,14322,9796,6221,3495,12284,8499,5764,2382,8048,5763,5282,2593,8808,5806,3237,1960,10655,7612,5643,2653,6654,4790,3220,5706,2955,5154,2591,5316,2659,5282,0,4520,0,4421,0,0,1824,526,
投资收益(万元),1668,--,--,8,8,--,--,7,7,--,--,2,2,--,--,4,2,2,--,110,20,0,0,4,--,0,0,4,--,--,0,8,--,0,0,-102,0,--,0,-23,4,0,0,30,31,-31,0,-9,143,140,0,145,135,108,-4,973,968,81,672,26,133,99,279,131,104,84,33,8,81,12,186,152,336,
营业外收支净额(万元),3651,2512,1202,6756,4482,2179,456,5122,2961,2554,472,5285,3483,2197,465,5029,3070,1918,397,4816,-1,-1,-1,7647,-0,-0,0,-9,--,-9,--,--,--,--,--,-1,0,--,0,-10,0,0,0,2,0,0,0,-27,0,0,0,-2595,1,4,0,191,0,0,-4,0,-34,0,0,0,0,0,0,0,0,-1,0,0,0,
利润总额(万元),5818,4167,1858,14033,11096,5695,1977,16426,12171,8394,3514,14808,12480,8318,1912,7261,4645,3120,2218,11893,8620,5815,2641,12708,6960,4024,2348,9814,9999,7094,3242,14093,11379,7263,3827,14220,9796,6221,3495,12252,8493,5754,2372,8314,6029,5485,2827,8946,6126,3510,1960,8205,7748,5754,2650,7819,5346,2996,6375,2981,5253,2666,5590,2787,5329,2658,4553,2629,4453,2588,3796,1976,862,
净利润(万元),4736,3117,1394,10517,8324,4268,1425,12055,9130,6591,2597,11102,9360,6239,1434,5532,3530,2371,1685,9367,6724,4536,2060,10234,5566,3217,1878,7908,7430,5251,2432,12290,9679,6062,3253,12087,8324,5285,2971,10451,7315,4891,2016,7193,5164,4693,2438,7669,4937,3025,1666,6347,6480,4936,2227,6552,4590,2545,5423,2538,4474,2285,4762,2373,4540,2272,3870,2234,3790,2200,3259,1707,783,
