报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.27,0.28,0.07,0.67,0.44,0.31,0.07,0.63,0.43,0.27,0.1,1.06,0.7,0.47,0.09,1.16,0.74,0.44,0.09,0.65,0.43,0.22,0.07,0.57,0.41,0.17,0.04,0.31,0.12,0.04,-0.04,0.34,0.23,0.14,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,7.43,7.19,4.85,4.75,4.32,4.02,3.85,3.76,3.59,3.34,4.16,4.09,3.93,3.69,3.95,3.91,3.65,3.57,3.9,3.93,3.85,3.76,3.9,3.85,3.76,3.67,3.76,3.74,3.67,3.57,3.81,3.79,3.72,2.13,1.9,1.47,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.41,-0.54,-0.19,0.47,-0.38,-0.3,-0.54,0.07,-0.31,-0.29,-0.99,-0.01,0.65,0.54,0.09,0.7,0.05,-0.17,-0.21,0.57,0.3,0.23,-0.33,0.45,0,0,0,0.51,0,0,0,0.54,0,0.15,0.92,0.02,0,
主营业务收入(万元),255876,186795,75899,390693,256933,186215,67590,340652,224721,141354,57065,309865,206729,136514,43844,242333,162862,105140,34709,156021,101187,54744,18373,116554,80941,50500,17401,85989,57656,36229,12810,65529,43979,26648,10033,60577,43793,25426,11154,47847,32982,22649,6660,39827,26633,18789,34435,19799,15161,
主营业务利润(万元),60194,42897,17557,102305,69974,46984,17248,88925,61845,38118,13788,69148,43607,27355,9630,63389,42701,26569,8206,45679,29996,17616,5982,38218,25438,15600,5130,25883,15252,9232,2981,19227,13245,8023,--,19072,13439,8406,3360,16320,11034,6709,1824,11387,8310,5642,11356,6992,5627,
营业利润(万元),11799,12072,3648,33383,22530,15894,3566,33038,21700,14153,3488,31938,20445,12922,2231,33455,21091,12888,2369,20499,13407,7174,1743,15534,10028,5192,1051,8631,3370,1632,-117,7144,4523,2741,788,7870,5440,3334,862,6564,4808,2730,511,4815,3487,2420,4296,2858,2726,
投资收益(万元),203,189,--,609,50,50,18,217,65,62,18,552,104,103,20,239,44,9,9,237,31,24,3,199,2,2,2,298,85,85,19,151,66,--,72,-52,-14,-3,-5,-38,-26,-19,-15,-55,-45,-30,-57,-34,0,
营业外收支净额(万元),1262,316,61,1265,123,26,-41,130,-82,-73,-20,895,525,565,426,-671,-946,-906,8,252,-108,-181,-35,-561,-545,-248,100,512,--,--,--,--,--,--,--,-75,0,0,0,-77,0,0,0,-10,0,0,-32,0,0,
利润总额(万元),13061,12388,3709,34648,22653,15920,3525,33167,21618,14080,3468,32832,20970,13487,2657,32784,20145,11982,2377,20751,13299,6993,1708,14973,9483,4944,1152,9143,3912,1856,-118,7476,4629,2755,597,7744,5345,3307,856,6450,4760,2689,488,4833,3645,2594,4237,2797,2621,
净利润(万元),8891,9161,2451,21993,14357,10090,2295,20617,14229,8742,2040,20095,12922,8100,1550,20046,12851,7655,1537,11251,7370,3834,886,7577,5498,2322,493,3781,1441,501,-390,3752,2535,1574,389,3898,2531,1570,262,3522,2502,1402,219,3068,2303,1606,3056,2293,1136,
