报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),-0.15,-0.09,0.02,0.02,0.14,0.2,0.39,0.03,-0.03,-0.05,-0.07,-0.02,-0.01,0.05,0.04,0.05,0.01,-0.06,-0.05,0.33,0.24,0.18,0.1,0.3,0.21,0.04,0.03,0.15,0.12,0.07,0.06,0.48,0.31,0.17,0.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.3,2.36,2.34,2.31,2.27,2.19,2.2,2.26,2.17,2.1,2.03,1.93,1.83,1.67,1.65,1.62,1.61,1.56,1.55,2.69,2.52,1.12,2.19,2.32,2.07,1.92,1.84,1.77,1.68,1.63,1.59,1.52,2.34,2.28,2.17,2.06,1.85,1.72,1.68,1.73,1.97,2.02,2,2.02,2.05,2.06,2.05,3.46,3.27,3.27,2.94,2.88,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.36,-0.91,-1.41,-0.07,-0.28,-0.91,-0.83,-0.97,0.43,-1.25,0.12,1.03,1.42,0.11,-0.05,0.57,0.52,-0.23,-0.03,-1.18,-1.22,-1.34,0.13,1.77,0,--,0,0.01,0,0,0,1.62,0,0,0,1.47,0,0,0,0.36,0,0.03,0,-0.09,-0.1,0.09,0.04,0.08,-0.01,-0.05,--,--,--,--,--,--,
主营业务收入(万元),3031457,2111630,1283538,3459686,2492796,1685160,897653,2985234,2158791,1317808,622419,3259038,2625700,1730664,813141,2416190,1766237,1011047,452845,2087702,1643209,1059390,553000,1742143,1251095,703948,356676,1630968,1322430,838337,442068,1538749,1153439,747382,421436,1432423,1130954,709507,348740,843792,607397,328084,166772,724196,524435,348146,189936,215505,107242,6169,3093,9839,6233,3987,2058,12623,5669,12039,6537,15332,7247,19647,8808,15528,6918,17417,13405,10439,
主营业务利润(万元),96361,73857,51083,95975,125149,89491,70071,201967,139393,84634,42933,190637,149203,121336,70555,213282,167255,101370,61722,240559,178448,132256,86626,188823,114146,63951,32920,152930,119248,72227,41344,143857,103845,67273,39488,123154,93003,59610,27063,80690,53964,30963,14905,66251,45313,34425,20934,25249,10282,1390,903,2541,1197,812,509,3114,1289,2437,1696,2796,1328,4456,1468,496,1282,3841,1884,984,
营业利润(万元),-23531,-14390,1533,-7150,9757,19507,49542,2159,-6710,-9305,-10826,-6475,-4073,8250,5877,13177,6397,-4974,-4366,56905,42443,31330,18278,45825,27924,7920,5584,24135,18581,10733,7973,42123,26730,14810,9489,28298,18968,9463,5079,15566,10747,6108,3708,16120,10513,8710,4420,10344,3736,103,-564,-16,-1100,-99,0,178,-28,634,600,1110,163,2929,468,886,411,2198,1883,977,
投资收益(万元),-1353,-669,-124,93267,47931,47826,47692,177,126,148,60,468,508,508,508,-52,-194,-143,-26,92,120,99,28,10430,10505,-808,-386,-199,-103,40,-40,963,424,356,580,-1612,-1290,-921,-452,-1806,-1350,-903,-536,-1615,-1436,-1003,-554,-513,-159,55,-127,-14,397,267,22,334,230,46,21,--,0,194,145,1160,0,11,3,6,
营业外收支净额(万元),1041,1126,281,268,473,466,553,1374,52,78,-36,127,-224,7,-7,-1496,-1724,-1756,-1767,475,134,84,192,176,91,55,46,-42,-274,-321,1,112,123,50,15,-61,0,--,0,-63,0,0,0,-112,0,0,0,-567,-57,-36,-4,838,199,217,0,-62,-27,88,0,-19,0,--,0,501,--,--,--,--,
利润总额(万元),-22490,-13265,1814,-6882,10230,19973,50095,3533,-6658,-9227,-10862,-6348,-4297,8257,5870,11681,4673,-6730,-6132,57380,42577,31414,18470,46000,28015,7975,5630,24093,18308,10412,7974,42234,26853,14860,9504,26674,17570,8466,4563,13722,9279,5119,3162,14413,9009,7662,3857,9281,3533,133,-687,966,-503,385,-138,722,175,1549,624,2087,198,3393,601,2548,407,2200,1886,1166,
净利润(万元),-14230,-8186,1873,1833,13538,19135,36654,2748,-2802,-5021,-6721,-2261,-1316,4704,3310,5066,1219,-5845,-5150,31071,22587,16581,9593,28463,19412,3790,2895,13874,10962,6236,5246,24571,15498,8688,5187,14118,7892,3978,2066,6763,4640,2665,1630,6327,4402,3461,1846,5089,1968,-120,-739,259,-555,188,-248,83,157,786,361,1851,80,2922,507,2166,346,2155,1853,1140,
