报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.12,0.09,0.03,0.34,0.21,0.15,0.05,0.36,0.22,0.19,0.07,0.36,0.22,0.16,0.11,0.5,0.32,0.23,0.07,0.28,0.21,0.13,0.06,0.06,0.09,0.01,-0.12,-1.04,-0.58,-0.36,-0.22,-1.43,-0.78,-0.26,-0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.61,--,2.84,2.81,4.36,4.24,4.05,3.98,1.78,1.71,1.64,1.56,1.49,1.43,1.45,1.38,-0.06,0.06,0.52,0.74,0.88,1.1,2.02,2.54,2.48,2.55,2.74,2.92,3.06,3.11,3.03,3.09,3.09,3.09,3.21,3.25,3.32,3.3,3.3,3.28,3.24,3.18,3.28,3.24,3.19,3.14,3.25,3.18,1.79,1.49,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.14,--,-0.51,-0.37,-0.28,0.12,-0.53,-0.35,-0.16,0.25,0.11,-0.03,-0.1,0.24,0.02,0.05,-0.04,-0.88,-0.11,-0.19,-0.02,-0.11,-1.51,-1.26,-0.52,0.73,0,--,0,0.13,0,0,0,-0.13,0,0,0,0.36,0,0,0,0.8,0,0.63,--,0.44,--,0.67,1.07,--,--,
主营业务收入(万元),398786,270575,107869,660666,412375,283671,113933,599858,418033,228599,87442,429972,268753,195149,87114,366366,260723,184465,21792,87303,62936,38906,19613,119872,104777,91479,43971,180710,132108,89596,43026,124598,254974,171387,96419,440872,293387,197144,94234,339487,222556,171285,88927,313873,233562,189542,122515,415051,307644,220976,125051,437298,317865,216509,100168,332847,255851,197598,282688,294018,314688,
主营业务利润(万元),128048,87494,39030,213670,130910,87290,33728,191053,118893,67393,26777,135198,82308,59238,26700,111004,77369,57801,7361,29918,22495,13481,6272,22793,20971,15326,2355,5478,5070,3829,481,1251,-9873,-250,--,16158,13548,13030,9172,27650,14496,13584,7430,34412,27711,23432,14069,54907,40497,31983,21760,67868,47555,34781,15007,52278,39897,31557,46932,40493,52887,
营业利润(万元),27098,19595,6625,67834,44144,32059,8643,70852,43753,29965,9165,53918,31221,24218,10114,47124,29984,23133,3890,18700,14151,8379,3634,3759,5505,1562,-4972,-46132,-26402,-17463,-8949,-63563,-60521,-25507,-8760,-42125,-28913,-14040,-5250,-5190,-6319,-2569,-1574,-3542,714,3484,1400,8643,10248,10600,7623,13035,6851,5636,1671,8702,0,7791,13097,13835,13659,
投资收益(万元),56,17,--,1163,628,19,0,7001,5680,-37,9,892,947,994,--,867,-1136,-1153,0,17,-26,-9,0,-1111,-1235,-1307,-1907,-16304,-12622,-9295,-4909,-31790,7,7,0,-107,-102,-78,27,-160,-49,-75,26,49,89,63,26,105,75,49,-10,191,55,29,26,102,77,51,102,9,--,
营业外收支净额(万元),2086,1582,1169,4385,2162,1656,914,6171,3603,1042,1252,2487,1949,1294,783,3894,2259,1469,32,252,115,128,-2,669,311,172,51,3653,--,2783,--,--,--,--,--,-397,0,--,0,-455,0,0,-80,-258,0,0,0,-504,0,0,0,-1100,-185,-168,0,-278,-340,0,-1077,-770,-521,
利润总额(万元),29184,21177,7794,72220,46306,33714,9557,77023,47356,31007,10417,56405,33170,25512,10897,51017,32242,24602,3922,18952,14266,8507,3633,4427,5816,1734,-4921,-42479,-23599,-14681,-8911,-58006,-58022,-23054,-8883,-39341,-29178,-14171,-5332,-2296,-6530,-2742,-1628,-3340,672,3500,1341,8643,10075,10470,7522,12133,6729,5504,1635,8526,0,7578,12122,13073,13138,
净利润(万元),21088,15317,5934,60060,37364,27064,8101,62742,38901,25375,8835,46983,29225,21583,8801,41087,26606,19163,3185,13466,9960,6078,2730,2549,3967,476,-4921,-42487,-23599,-14681,-8911,-58760,-31976,-10603,-4987,-22563,-14801,-7666,-1738,1674,-2344,301,182,-4801,134,2103,710,5072,4851,4078,2406,8484,5802,3791,1804,8694,6587,5046,9039,8513,5933,
净利润(扣除非经常性损益后)(万元),19322,13979,4926,46080,28417,21517,5818,42607,31172,24490,--,41341,--,20484,--,29408,--,11978,--,13408,--,5950,--,26,0,-1587,0,-46140,0,-17463,--,-64317,0,-12622,--,-25742,0,-7924,0,-2305,0,-1187,0,-5716,0,1761,0,3534,0,4093,0,8946,5723,3766,--,8656,--,5121,0,--,--,
经营活动产生的现金流量净额(万元),-84480,-64343,-42765,9115,-79734,-52982,-36010,30505,-55355,-20830,-18622,-11157,-67138,-48540,-22682,10180,-43554,-28732,-7913,11913,5309,-1566,-5080,11633,846,2471,-1683,-35987,-4516,-7752,-912,-4521,-61864,-51690,-21347,29788,8677,-4894,-10730,5254,3741,21060,19950,-5164,-5195,12876,34222,14672,24633,31263,18972,32720,0,25807,--,17936,--,27285,32112,--,--,
现金及现金等价物净增加额(万元),-84217,-25170,-58580,2371,-110358,-7622,-61049,23478,-43895,34742,-16588,1354,-61483,-46072,-24294,-6268,-53464,-34830,-7251,9482,2699,-3500,-5685,-7281,-14811,-10981,-3814,-30823,-13007,-6228,-5109,-2546,-35353,-25064,-17172,13451,-12052,-11057,-5758,-21127,6067,28871,7921,-5724,-5582,20643,29558,-10097,-6108,8109,13470,-787,0,17912,--,79361,--,91689,2285,--,--,
总资产(万元),1515104,1496646,1441624,1448754,1383743,1361536,1296315,1323731,1272914,907087,877131,864099,768275,741729,721880,706685,685123,692973,120601,120364,114558,106212,100433,95406,97609,94150,216574,224923,246709,240646,249550,248987,574354,589637,578833,570526,555135,568012,629611,581493,468486,446031,404444,363367,369131,410100,437676,388558,363789,409259,462823,386729,361771,386247,369117,328880,345240,338921,207189,211365,--,
流动资产(万元),1067259,1036041,1001389,1011749,960958,934075,891868,913257,888570,665471,636753,625204,533433,504877,486087,470545,456098,464363,83746,83084,77628,69545,63900,58629,62047,59000,133656,139380,155759,145934,141790,136535,272468,281909,275457,268295,251821,271999,333620,295975,279347,283748,256440,239044,257194,297608,323089,272343,247486,292797,--,--,0,0,272022,0,247491,0,108702,131607,--,
总负债(万元),962210,943928,891881,909031,829751,817559,776182,812161,789455,387875,367112,378807,371048,347575,339428,334357,328531,343425,31339,34392,32592,29120,27329,25389,26777,26583,218889,222317,225215,210234,213367,203893,385758,366132,353444,351557,335371,336011,388771,335321,256838,230065,215412,187232,206336,243654,268890,220714,194548,239811,295613,225670,197465,223286,208936,169836,--,175727,121088,135213,--,
流动负债(万元),845103,827389,777273,804767,725431,700012,667996,690584,712683,347907,324232,330711,308155,278321,271273,262662,252144,265795,31539,33112,30047,26644,23794,22597,22799,22342,218889,222317,225215,210234,213367,203893,385266,365640,353397,351557,335371,336011,388771,335321,256838,230065,215412,187232,206336,243654,268890,220714,194548,239811,--,--,0,0,208936,0,175141,0,101488,102113,--,
股东权益不含少数股东权益(万元),527812,527547,525188,515778,528578,518782,497476,489129,460408,496514,488310,465783,372990,369462,357960,348298,332497,327159,86125,82940,79433,75552,72203,69473,70371,67080,-2315,2606,21494,30413,36183,45094,82933,104306,101808,104508,112362,119677,125605,127342,124200,126845,126726,126544,131480,133448,136156,135445,135224,134451,132800,130393,134681,132670,130676,128862,133315,130392,53776,44737,--,
净资产收益率加权(%),4.04,2.94,1.14,11.55,7.34,5.37,1.64,10.38,7.51,5.27,1.87,12.16,7.96,6.02,2.49,12.65,8.4,5.7,3.84,17.67,13.18,8.05,3.85,2.83,0,1,0,-178,0,-39,--,-79,0,-10.05,--,-19.46,0,-3.16,0,1.31,0,0.24,0,-3.73,0,0,0,3.63,0,3.08,0,6.37,0,0,--,9.19,--,8.96,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
