报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1992-06-30,
基本每股收益(元),0.26,0.16,0.08,0.27,0.23,0.13,0.05,--,0.22,0.12,0.05,0.25,0.23,0.14,0.04,0.27,0.2,0.15,0.05,0.34,0.27,0.15,0.06,0.39,0.25,0.15,0.06,0.24,0.23,0.2,0.06,0.44,0.36,0.29,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.48,--,3.38,3.39,3.39,3.27,3.4,3.4,3.52,3.45,3.35,3.16,3.41,3.2,2.79,2.69,2.61,2.42,2.51,2.54,3.75,3.85,3.51,3.33,3.7,3.35,3.29,4.37,4.41,4.33,4.27,4.21,4.28,4.18,4.08,4.01,4.09,3.99,3.88,3.79,3.75,3.66,3.83,3.75,3.64,3.55,3.5,3.38,3.48,3.3,3.37,3.16,2.93,2.7,2.5,4.59,4.23,3.89,3.83,3.46,3.12,2.81,2.75,2.55,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.03,--,-0.23,-0.25,-0.21,0.43,0.27,0.16,-0.01,0.56,0.4,0.17,0,0.72,0.52,0.33,0.06,0.38,0.16,0.01,-0.28,0.94,0.65,0.53,0.05,1.84,0,0,0,0.88,0,0,0,0.72,0,0,0,1.46,0,0,0,0.69,0,0.67,--,1.33,0.79,0.64,-0.05,0.44,--,0.69,0.25,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),166609,109068,70594,271903,199121,140396,76879,299841,216610,140220,66163,291297,192330,127510,62009,278017,207211,131946,64797,344746,265036,185122,77458,343400,253187,179581,102797,488374,361403,248890,106186,543060,398530,292061,103409,453189,308882,179813,87024,398199,299652,183326,79947,317866,232415,156246,75749,271900,185192,110670,55017,195553,137325,88684,40537,165911,61965,134982,60091,101648,43896,74128,33902,67549,34332,60175,28081,41600,21327,30133,11657,15489,4061,4376,3855,
主营业务利润(万元),57411,37920,19589,74384,52270,35325,16509,72610,53463,35461,16642,67682,46088,30402,13258,60200,43596,28376,15958,81736,58824,40694,18623,59678,42653,28011,8863,57933,53533,43291,15176,82152,64451,49891,--,78930,57440,32321,16452,70028,56980,36344,15815,65347,47997,33584,16168,61195,42212,26366,14438,47518,32823,22183,10861,45239,21240,39547,19101,32617,15541,25879,14056,9454,5009,8731,4257,7521,4452,5822,3039,6481,2308,2204,-2427,
营业利润(万元),51029,32596,17924,49413,38597,21442,9101,50251,42368,23213,9205,56932,46999,24471,5698,42546,30649,24101,9747,67443,51828,31886,13128,54969,35234,22034,5215,9514,18919,23750,-821,54779,48404,43826,6140,9189,7376,682,2040,11270,14267,9581,2461,9301,8547,6900,3040,9069,7024,3718,4955,13394,12928,9253,4427,18568,9030,15593,8173,15039,7709,13154,8066,11569,0,9491,0,8183,0,0,25,6930,2543,2270,0,
投资收益(万元),29830,17639,10333,19942,15262,4508,1635,21084,18162,5714,1323,33476,31132,17371,2888,27201,19820,16881,4635,31729,26133,13164,5249,45997,29563,19282,11412,20972,20516,19076,1559,33388,27227,21105,1237,10704,10060,8628,950,9199,8795,7836,3884,9718,6613,6137,2611,4675,3046,2275,1562,10618,7680,4487,1516,10985,4719,5740,3261,7694,2236,6345,2785,7277,3475,2848,1517,1623,509,1764,701,433,577,--,0,
营业外收支净额(万元),6025,1643,651,12153,11863,10001,3082,11182,7874,5293,2079,6699,8240,7241,4347,15851,13234,7969,1811,5555,5684,950,82,20691,10788,8542,8294,45283,--,17189,--,18870,--,--,--,-2220,0,0,0,316,0,0,0,32,0,-310,0,-1361,0,0,0,-1799,-1551,-496,0,-7142,0,-766,0,-2932,0,0,0,0,94,0,-131,0,280,1075,--,0,--,-47,--,
利润总额(万元),57055,34239,18575,61566,50460,31443,12183,61433,50242,28505,11283,63631,55240,31712,10045,58396,43882,32069,11557,72998,57512,32836,13211,75659,46021,30576,13508,54797,49966,40939,7765,73649,60061,50671,7316,35183,28373,19324,6388,28818,24085,18892,6397,28841,21056,15936,6835,23287,15869,9621,6455,26032,19861,14047,5839,22583,12787,20567,11002,19805,9879,18169,10268,18809,9499,11904,5922,11065,5600,9372,4486,7781,3118,2223,234,
净利润(万元),41312,24813,12852,42329,35748,20828,7509,40821,35053,19682,7437,38917,36541,21824,6455,42249,32226,23533,7981,53004,42934,23253,8893,61170,39163,23966,10150,38330,36319,31220,6541,46610,37442,30470,5239,22832,18355,14062,4770,21174,17401,13780,5873,23110,17099,12850,5835,19613,12992,7475,5048,22136,16674,11839,5027,21033,11560,19604,10399,18702,9086,17278,9977,17118,8546,11178,5595,10082,5183,8219,3948,6668,2724,2309,234,
