报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.25,-0.1,-0.12,0.16,0.09,0.08,0.02,0.3,0.2,-0.05,-0.08,0.22,0.22,0.04,-0.01,0.15,0.09,-0.06,-0.08,0.19,0.17,0.12,0.01,0.39,0.3,-0.07,-0.05,0.65,0.7,0.58,-0.12,0.35,0.41,0.06,-0.12,--,--,-0.01,-0.15,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.07,1.9,1.94,1.96,1.9,1.76,1.84,1.93,1.91,1.87,2.82,2.81,2.73,2.37,2.53,2.7,2.76,2.65,4.21,4.33,4.3,3.98,3.84,2.04,2.02,--,--,2.03,1.89,1.39,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.27,0.07,-0.1,0.29,-0.07,0.12,-0.07,0,-0.29,-0.29,-0.28,1.07,0.25,0.34,0.18,0.12,-0.71,-0.05,-0.52,-0.81,-1.06,-0.52,-0.48,0.08,-0.83,0.32,--,1.16,0.73,0.54,
主营业务收入(万元),167901,101996,40410,260335,206021,103989,39752,207840,157626,79701,36086,204204,152343,82209,32231,173645,127552,61765,23386,110644,82173,38163,14672,96902,75799,38348,14864,105143,86119,43250,14128,55838,36183,12359,3316,35641,30331,11643,3282,48515,26935,20227,
主营业务利润(万元),31250,14884,4382,32421,23747,12078,4532,28364,21600,9199,3060,24503,21290,11527,4655,26443,18466,7876,2809,15665,12077,5258,1846,16474,12771,6121,2405,14123,12270,5937,1824,9803,6588,1833,--,6974,6127,1953,212,7367,4971,3882,
营业利润(万元),4526,-2066,-3095,-5417,-6163,-4465,-3616,-671,-1031,-4301,-3837,-4164,-1119,-2625,-1967,4153,2615,-989,-1499,204,689,-1465,-1337,5453,4888,-487,-592,-527,1873,300,-466,1722,2373,58,-590,2292,1902,-226,-926,2667,1889,1428,
投资收益(万元),1299,1353,1537,-56,-7,-0,1,-40,-38,71,45,46,46,46,46,-47,-3,-3,-3,-29,-12,-52,-0,3461,3411,-25,-21,-18,-30,-7,--,124,148,148,149,-133,-83,-60,--,-45,-408,-402,
营业外收支净额(万元),1850,141,532,9743,8791,6561,4443,8475,6265,3765,2100,9694,6787,4198,2094,580,210,180,19,3931,3617,4433,1777,497,254,87,77,11694,--,--,--,--,--,--,--,-239,0,-1,4,0,0,0,
利润总额(万元),6376,-1925,-2563,4326,2628,2096,827,7804,5234,-536,-1736,5530,5668,1573,127,4733,2825,-810,-1480,4135,4306,2968,440,5950,5142,-401,-515,11167,13241,11395,-472,2854,2785,379,-610,1921,1812,-227,-922,2783,2928,1473,
净利润(万元),5226,-2120,-2537,3247,1819,1601,410,6063,4076,-1003,-1636,4518,4417,854,-281,3002,1739,-1168,-1570,3906,3581,2485,197,5308,4069,-890,-689,8924,9580,8003,-826,2224,2558,378,-610,2041,1965,-64,-773,2466,2403,616,
净利润(扣除非经常性损益后)(万元),3294,-3059,-4308,147,-1192,-1051,-1894,5105,3612,-1183,-1849,3898,--,406,--,2213,--,-1331,--,-172,--,-1476,--,851,--,-1168,0,-1168,0,-313,--,1218,0,57,--,2194,1926,-63,--,2343,1361,263,
经营活动产生的现金流量净额(万元),13175,7559,102,8523,-5183,-635,-3740,18303,2635,-10183,-11202,10494,5557,1357,-2137,5953,-1477,2486,-1356,39,-5980,-6032,-3847,14645,3415,4623,2515,1692,-9748,-625,-3529,-5572,-7292,-3563,-3255,377,-4171,1591,227,5803,3627,2675,
现金及现金等价物净增加额(万元),-2866,-2109,-12186,-1830,-2896,-4912,-3110,2983,6661,-7089,-7801,723,-3383,-4288,-1903,3927,-3591,1007,-1764,-1220,1208,-3517,957,-1005,-3169,-3603,-1700,1423,-2731,16273,-3809,7376,4295,6503,16071,1551,1802,5735,6765,-687,1554,940,
总资产(万元),189805,185376,178144,188456,192015,184515,180879,171517,142159,126101,128718,116785,120640,119447,110637,107215,108483,102005,97084,90773,99162,88137,85384,77072,86898,80852,80215,81119,93537,87945,65237,62396,57309,44878,50362,31748,37343,--,--,28533,31389,18549,
流动资产(万元),85138,81356,71635,84424,99335,113808,112502,103321,75727,62534,65708,57627,64462,64674,55777,51617,53596,47011,42130,38009,48278,39041,38434,30483,42061,35317,34236,36584,52638,62132,39111,35964,32664,25651,32843,15038,21579,--,--,12291,15634,9625,
总负债(万元),125095,125296,118852,126450,131211,128740,124210,115418,88690,77327,78860,65094,68996,71693,62088,58789,61747,59145,52819,45457,54352,44555,41339,32996,43973,43842,41149,38640,51430,47265,32330,28959,24418,17590,23997,21483,27190,--,--,17391,21209,11587,
流动负债(万元),124130,125101,118649,126239,130991,128511,123977,115182,88452,77086,78617,64848,68740,71435,61828,58226,60818,58202,47312,39941,48294,38218,32178,24105,34679,34849,39440,36931,51430,47265,32330,28959,24114,17590,22497,16083,27140,--,--,14291,21209,11587,
股东权益不含少数股东权益(万元),59107,53796,52906,55443,54056,46589,47360,46795,44556,39534,41021,42698,42621,39058,39966,40214,39053,36202,37877,39647,39351,38342,38649,38542,37400,32448,34662,37050,37836,36249,28839,29665,29475,27289,26302,10200,10123,--,--,10158,9443,6948,
净资产收益率加权(%),9.03,-3.89,-4.68,6.14,3.49,3.4,0.87,13.67,9.37,-2.42,-3.91,10.99,10.69,2.14,-0.7,7.55,4.38,-3.03,-4.05,10.11,9.25,6.4,0.51,14.4,--,-2.56,0,26.79,0,23.95,--,9.16,0,2.04,--,21.09,20.03,--,--,27.18,29.38,9.11,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
