报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.18,0.12,0.06,0.32,0.18,0.11,0.05,0.56,0.46,0.34,0.14,0.63,0.54,0.36,0.15,0.51,0.43,0.27,0.18,0.63,0.54,0.3,0.14,0.47,0.38,0.46,0.57,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.25,--,3.37,3.17,3.31,3.16,3.08,2.92,4.65,4.48,4.37,4.13,2.78,2.64,--,2.63,2.34,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.24,--,0.1,-0.06,-0.03,0.73,0.42,0.08,-0.2,1.45,1.02,0.63,0.18,0.71,--,0.72,0.82,
主营业务收入(万元),315043,214580,103668,486078,370985,250302,121644,628853,496768,358119,160029,604174,471230,311950,144955,515048,385379,255224,113169,435006,328548,221925,110735,360915,278347,394307,291189,
主营业务利润(万元),80213,56162,28526,118056,90207,63673,33047,186733,151218,110374,44826,209750,168008,109973,50159,169412,134888,90266,40241,133994,103128,68339,30392,98243,72460,96948,81923,
营业利润(万元),30640,20338,10803,57768,32464,20584,9237,102989,84991,63367,25637,112143,97440,65166,27708,93328,78483,50137,21568,65015,53902,33937,15462,51276,42781,50282,41901,
投资收益(万元),19064,11137,5295,24464,14704,7547,2829,18905,11605,4543,2027,16619,13397,11175,3504,11551,6048,2938,394,168,99,22,-3,2166,1978,6074,212,
营业外收支净额(万元),2454,1509,823,3610,2346,1676,901,3124,2245,1531,497,2667,2109,1214,530,2724,1541,857,460,11635,10483,737,372,2529,422,--,--,
利润总额(万元),33094,21847,11625,61378,34810,22260,10138,106113,87236,64898,26135,114810,99549,66380,28238,96052,80024,50994,22028,76649,64384,34674,15834,53804,43203,51421,42306,
净利润(万元),29393,19243,10210,52370,29438,18813,8799,91561,75307,55782,22656,102632,87778,58749,24788,83272,69861,44682,19121,66467,56209,30190,13731,46280,37443,45684,36316,
净利润(扣除非经常性损益后)(万元),15312,10805,5963,31873,17251,11645,5976,76009,64894,51314,--,88065,--,49408,--,71517,--,41510,--,57205,--,29468,--,0,--,0,0,
经营活动产生的现金流量净额(万元),-23629,-20841,-41917,49624,24906,-6030,-15949,17283,1172,-34775,-39897,20483,16036,-9432,-4210,120068,69252,12420,-22158,158774,106887,63938,17287,69401,90106,70808,52725,
现金及现金等价物净增加额(万元),-49299,-6297,-14300,-120915,-70516,-31208,-19784,-72558,-7334,-76699,-63389,-23749,-164,74230,-29009,-195462,-199592,-217591,-103057,256338,224721,211258,29686,73370,118043,25320,112939,
总资产(万元),1491079,1452269,1411184,1441057,1430814,1389374,1429578,1461719,1440846,1411220,1437447,1477054,1469957,1432810,1484935,1435217,1356894,1229796,1210817,1201585,1156299,1078536,883895,847269,--,812920,613287,
流动资产(万元),1194986,1169701,1120684,1173985,1191889,1156462,1163541,1199370,1166846,1135370,1193856,1257290,1266899,1250542,1306954,1257734,1205222,1090381,1091507,1083772,1057474,978642,782353,747438,--,715810,560633,
总负债(万元),860395,840614,768045,808430,829091,798697,849282,833344,829225,825292,892438,900171,918292,913421,942395,917469,852561,750648,702609,712502,678563,626825,610416,587524,--,554146,383421,
流动负债(万元),824872,807841,736283,777352,795345,765376,816802,801374,814469,811852,879067,886639,905858,899561,929791,904953,841771,739470,691404,701108,666811,614992,595817,579970,--,549823,379932,
股东权益不含少数股东权益(万元),601859,590519,621925,611438,580897,570079,559784,608057,591464,565902,532424,566804,551574,519300,542457,517669,504259,479079,508143,489023,477684,451664,273439,259708,--,258744,229839,
净资产收益率加权(%),4.79,3.17,1.66,8.85,5.03,3.19,1.44,16.02,13.29,9.85,3.92,19.13,16.37,10.93,4.68,16.85,14.15,9.06,3.83,16.55,14.88,9.18,5.15,17.52,--,18.7,37.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
