报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.1,0.11,0.04,0.04,0.01,-0.02,-0.03,0.02,-0.02,-0.02,0,0.03,0.01,0.01,-0.02,-0.26,0,0,-0.02,-0.09,0,0,0,0.07,0.07,0.1,0.2,-0.3,-0.06,-0.04,0.02,0.02,0.01,0.01,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.2,1.21,1.21,1.16,1.49,1.6,1.6,1.48,1.58,1.55,1.61,1.69,1.55,1.64,1.69,1.55,1.74,1.94,2.51,2.39,1.75,1.75,1.75,1.67,2.01,2.21,2.32,3.19,3.44,3.35,3.96,3.66,3.81,3.7,4.14,4.04,3.92,3.81,3.64,3.56,3.47,3.42,3.85,2.1,1.97,1.76,1.65,1.84,3.24,3.37,3.12,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.41,0.33,0.09,0.37,0.2,0.17,0.05,0.36,0.14,0.07,0.04,-0.28,-0.22,-0.21,-0.09,-0.04,0,0.01,0.03,0.29,0.24,0.17,0.23,-0.07,0,0,0,0.05,0,0.12,0,-0.21,0,0,0,0.58,0,0,0,0.21,0,0.09,0,0.3,0.06,0.16,0.14,-0.07,-0.21,0.03,--,--,--,--,--,
主营业务收入(万元),60042,36338,13793,80192,53647,27900,9643,78408,61426,37675,18009,95731,74832,51728,22422,95758,75156,41843,17734,97670,76321,46326,19810,100168,78683,49906,20976,175491,128221,79436,36063,172573,129054,77958,32057,101523,72095,42975,19258,102253,80006,52858,28535,118229,96210,64821,32216,95890,72067,47420,21247,63115,46012,27865,13131,40109,19035,28384,13917,16518,7591,14808,6766,13297,12514,10232,6131,
主营业务利润(万元),14722,9004,2633,21100,13968,7267,2196,21695,15596,9997,4467,21423,17392,11916,4748,13603,16851,10001,4073,23085,18682,10115,5144,25061,19969,10297,4227,42288,27938,17152,11167,39645,30328,16518,6890,19013,21714,13778,6661,29166,26612,17837,8286,31757,25229,17388,8493,25810,18141,11799,5608,18694,13226,8271,3708,17204,9227,13973,6919,6668,2608,5086,2647,5575,--,--,--,
营业利润(万元),8420,8497,157,3580,-528,-2865,-2779,1795,-1751,-1903,75,2250,131,900,-1613,-20095,-431,102,-1826,-8873,-662,-5,-204,10789,10039,9894,16396,-11003,-2129,-1756,1572,4683,1849,798,2164,-11904,745,390,452,528,6917,4829,2288,10421,11536,8131,3634,10170,7226,4565,1645,8719,5656,4251,1260,9622,5741,8900,4558,4659,1550,2842,1226,4611,--,--,--,
投资收益(万元),10348,10316,2690,11478,5495,3877,367,4654,1027,1013,623,2329,119,41,10,4465,4566,4554,21,2341,1671,1641,1531,20586,20448,19827,19729,-2086,4249,2988,-17,2995,3628,4231,4162,-4179,366,291,154,711,645,462,114,508,727,529,80,4083,3956,3901,909,162,154,67,-33,260,233,374,14,358,139,302,12,0,--,--,--,
营业外收支净额(万元),3884,3253,3325,-256,536,447,146,351,549,371,113,1204,947,526,122,985,412,256,285,2041,971,452,501,-2544,-2426,-1234,59,-5739,--,--,16,--,--,--,79,-1173,0,0,0,-136,0,0,-14,-90,-49,0,0,-47,35,0,-96,-27,94,52,0,173,0,53,0,105,0,--,0,--,--,--,--,
利润总额(万元),12304,11750,3483,3323,8,-2417,-2634,2146,-1202,-1532,188,3454,1078,1426,-1490,-19110,-19,358,-1541,-6832,309,447,297,8245,7613,8659,16454,-16742,-1859,-1495,1587,3800,2319,1151,2243,-17098,1137,705,614,2069,8446,6130,2798,11159,12294,8713,3813,14471,11261,8495,2458,9191,5989,4370,1262,10067,6070,9450,4851,6156,2391,4016,1257,4605,--,--,--,
净利润(万元),10333,10033,3065,2609,702,-1265,-2377,1221,-1372,-1646,113,2409,558,698,-1260,-17838,94,261,-1573,-6059,72,310,133,4609,4795,6979,13937,-19839,-4216,-2520,970,1174,793,818,1792,-18340,241,169,456,702,7154,4214,2361,9822,10829,7633,3328,12337,9637,7229,1993,6677,4982,3637,942,9248,5614,8758,4362,4832,1790,2905,906,2643,2886,2632,1836,
