报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.32,0.23,0.12,0.32,0.15,0.08,0.05,0.24,0.15,0.08,0.05,0.21,0.14,0.09,0.06,0.18,0.14,0.08,0.11,0.49,0.24,0.15,0.09,0.45,0.21,0.09,0.07,0.45,0.35,0.12,0.06,0.18,0.13,0.08,0.01,--,--,--,--,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.02,--,4.98,--,4.87,4.91,4.59,4.44,3.7,3.65,7.26,7.16,6.93,6.84,5.55,5.51,5.21,5.07,5.07,4.22,4.12,3.89,3.83,3.77,3.73,3.43,3.36,3.3,3.27,3.27,3.23,3.23,3.22,3.2,3.18,3.18,3.16,3.14,3.13,3.13,3.09,3.09,3.07,3.07,3.03,2.99,2.95,2.95,2.86,2,2.8,2.59,2.52,3.9,3.75,1.22,1,0.84,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.14,--,0.3,--,-0.44,-0.35,0.08,0.18,-0.17,0.12,-0.04,1,-0.27,0.01,-0.22,-0.37,-0.42,0.09,0.17,0.23,0.33,0.08,0.3,-0.31,0.06,0.13,0.05,0.22,0,--,0,0.46,0,0,0,0.16,0,0,0,-0.09,0,0,0,0.32,0,-0.02,--,-0.22,-0.4,-1.25,-1.23,-0.27,--,-1,-0.29,--,--,--,
主营业务收入(万元),1413924,830254,455499,1747211,1314531,763140,424064,1591466,1199713,724596,403116,1424772,1106214,689253,417698,1349289,1048694,637281,382427,1131054,884060,516821,290119,1075248,790071,483318,287312,824246,718802,466756,226974,613942,400445,260530,114935,439582,333168,190407,95815,346716,246615,148435,70084,300929,214702,125535,60123,293321,192909,115056,50296,221015,147408,73713,30840,200481,72373,118286,51921,76587,22762,39584,12870,32362,30209,20128,
主营业务利润(万元),103883,64023,33072,137928,95635,59994,33567,151529,103135,68932,36556,154840,110890,71928,41254,137527,97955,61104,30976,99694,68136,41367,21171,93994,62296,38846,21253,65562,50973,32825,15765,57841,43767,27766,--,49928,35946,22843,11247,38278,28738,17724,6418,32518,22991,14747,7310,31012,21241,12812,5861,25301,16920,9558,4284,23588,7482,16642,7650,12265,3955,6987,2434,3461,3221,2856,
营业利润(万元),44002,30215,17574,52809,26446,14394,8689,40035,20489,14051,8274,32739,23694,15141,9718,29470,20502,12194,8400,35286,16388,9252,5523,26452,11206,5559,4552,16359,13464,8434,3707,10224,7277,3434,515,3701,2573,2422,320,3922,2026,1708,47,4461,2247,1329,463,4199,2109,702,237,3626,2270,492,-326,5345,566,6175,3361,4315,315,3058,709,3857,3495,2992,
投资收益(万元),23057,21137,10404,14080,2971,2736,106,3826,2560,2537,18,2571,2214,2214,--,2217,585,581,--,13751,982,982,92,609,204,114,56,4086,712,334,145,1666,1821,1542,418,788,1166,698,67,-58,546,100,185,445,418,91,-14,401,502,417,-30,1608,1147,1021,514,1723,1000,2638,1384,1036,934,1446,150,0,0,0,
营业外收支净额(万元),486,202,-110,899,-148,-375,-184,3635,3563,-483,-203,3538,579,597,187,987,983,778,479,238,794,681,312,578,662,669,219,8866,--,--,--,958,--,--,--,-289,0,--,0,-254,0,0,0,-396,0,0,0,-32,-27,0,-16,-185,-378,-110,0,-194,0,392,0,317,0,0,0,0,0,0,
利润总额(万元),44488,30417,17464,53708,26298,14019,8506,43669,24053,13568,8071,36277,24273,15738,9905,30457,21485,12972,8878,35524,17182,9932,5836,27029,11869,6228,4771,25224,19225,8988,4022,11182,8071,4286,494,4294,3776,3261,407,3692,2518,1767,270,4521,2295,1192,369,4585,2597,1103,192,5415,3214,1514,140,6932,1465,9205,4671,5756,1599,5027,1400,4033,3880,3387,
净利润(万元),36944,26032,14008,36680,17426,9195,5670,27729,16601,9369,5857,23521,15252,9627,6269,20090,15699,9577,6054,24684,11717,6678,4094,19833,8934,3866,3231,14448,11151,3846,1890,5576,4195,2549,315,1879,1402,1201,103,1489,1080,596,53,988,988,436,36,1805,1580,718,1,3467,2581,1410,120,5815,1283,8013,4018,5524,1583,4950,1232,3500,3486,3205,
净利润(扣除非经常性损益后)(万元),23812,14576,5239,26882,17323,9334,5744,24484,13878,9684,--,20115,--,9198,--,19435,--,9024,--,14963,--,6180,--,17997,--,2942,0,7709,0,3283,0,4354,0,1297,--,1623,0,749,0,866,0,640,0,524,0,679,0,1751,0,732,0,3313,2753,1408,--,6012,1384,7622,4018,4946,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),14927,39605,1398,40979,14488,8757,7193,40484,15827,-18802,33667,-106835,-49380,-40201,8725,19930,-18774,13651,-2240,56513,-15349,744,-9889,-16328,-18625,3979,7361,7439,10374,2559,9630,-9956,1823,4254,1570,6954,9668,1291,401,14714,3692,5269,2692,5086,1420,261,-2622,-2920,-8714,-8161,-8847,10297,0,-658,--,-7164,-12827,-37026,-24249,-5244,--,-12310,-3506,--,--,--,
现金及现金等价物净增加额(万元),114455,16040,8681,98028,10451,26637,140,69799,79381,-14207,56017,-145769,-45921,-29351,61612,41123,6949,-230,20947,210626,193032,212336,-14950,55501,69439,68985,62396,13004,-1193,-2189,-1517,10624,58321,31998,5650,30925,7736,2205,-4191,4718,-6717,-1222,-1886,-1929,-19226,-10785,-7905,1271,2544,2745,-4008,3472,0,6620,--,28110,27546,-19158,-27173,20072,--,11762,12834,--,--,--,
总资产(万元),1692806,1767414,1878231,1783355,1472771,1461985,1449102,1449997,1493230,1388970,1399417,1352959,1317176,1299925,1252418,1172088,1114229,1014765,1000954,943866,933441,907987,641487,645103,667758,630281,611996,478996,445775,436590,439076,450735,485481,460333,429581,416506,386313,375623,362956,363438,365177,352253,342983,348113,319233,323886,324003,323104,332827,299670,299427,292736,282707,266026,247483,241672,228991,186258,139052,123569,91415,86507,74827,25621,22018,20683,
流动资产(万元),1333755,1281865,1283536,1276611,1178741,1187802,1173029,1152584,1191731,1100285,1103021,1051048,1083965,1074705,1058374,997648,1049148,950222,936053,878610,870389,844114,572637,575233,596595,557378,531749,401287,369632,358752,360467,374187,406388,382667,349563,337286,256738,278761,264421,265856,280752,267958,257200,262207,233295,262180,261582,260569,271899,244402,--,--,229993,--,201913,0,0,0,0,0,69703,68311,59772,19978,18154,16444,
总负债(万元),944119,925931,974703,953013,848748,864499,851137,841462,897583,814781,807871,763747,739859,717834,706260,643100,669563,576699,563734,513304,519369,499202,385559,393450,427314,395140,356411,275389,245765,245561,251801,263706,300709,311482,299603,288597,270055,259762,249427,249549,252185,239718,231383,236631,206307,211416,214257,213474,224503,192428,192498,185938,176172,161886,147600,141653,130977,122666,79697,68108,40337,37027,28720,16725,14751,14568,
流动负债(万元),776327,739853,721870,732871,710907,730259,716741,703983,766347,686005,675851,670999,649803,655821,675885,616232,669048,576056,563042,512557,453102,433209,359428,367127,425675,393736,354291,273180,242839,242243,248033,259848,296997,308029,295962,284991,267209,254747,243332,244399,249742,237171,228733,233881,203453,208453,211181,210299,221305,188426,--,--,172166,--,143593,0,0,0,0,0,40006,36698,26855,13248,13013,13802,
股东权益不含少数股东权益(万元),696768,792504,871075,798478,593138,567458,567585,578704,568228,546943,563878,561785,551509,556675,519759,502861,419275,413153,411330,405275,392308,387269,246611,242517,231618,225318,225000,134851,131555,124250,122294,120404,119185,109571,107337,105398,104509,104278,103179,103077,102642,102158,101614,101561,100754,100203,99803,99766,98590,98679,97962,97961,96682,95511,94221,94101,91282,59017,55022,51004,49562,47979,46107,8896,7267,6114,
