报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.05,-0.1,-0.05,0.04,0.02,0.06,0.02,0.16,0.46,0.35,0.11,0.78,0.68,0.46,0.2,1.45,1.08,0.63,0.12,1.01,0.71,0.39,0.08,0.94,0.66,0.47,0.44,0.38,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,8.03,7.81,10.61,10.42,10.04,9.59,9.38,9.26,8.94,8.61,8.4,8.32,3.2,2.54,2.08,2.14,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.26,-0.12,-0.81,-0.92,-1.6,-2.18,-0.9,0.68,-0.1,-0.15,-0.47,0.96,1.12,0.88,0.6,0.25,
主营业务收入(万元),198183,123195,56092,242874,153253,97044,37780,207922,159577,102189,37960,192510,133046,81377,27893,133311,92116,53528,15921,90152,59442,33646,11288,68497,45079,41558,35073,31173,
主营业务利润(万元),46340,28908,12003,61692,39809,25721,10235,61378,49317,32740,11408,60783,43452,27008,8920,43267,28839,16916,4879,28027,18555,10578,3514,21135,13670,12492,10717,8848,
营业利润(万元),1235,-1805,-1962,4251,2632,3502,923,7744,19015,14179,3588,20299,16099,10191,1968,16505,12366,7170,1396,11250,7995,4384,882,8037,5494,3606,3310,1910,
投资收益(万元),-377,-96,-64,102,174,196,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,0,0,--,0,-5,0,--,
营业外收支净额(万元),-848,440,308,1573,699,669,309,2109,1029,414,152,580,524,331,184,686,167,164,12,410,310,97,54,314,204,236,--,498,
利润总额(万元),388,-1364,-1653,5824,3331,4171,1232,9853,20044,14593,3741,20879,16623,10522,2152,17192,12534,7334,1408,11659,8305,4481,936,8351,5698,3842,3559,2408,
净利润(万元),-1434,-3026,-1563,1211,528,2034,531,5203,14661,11054,2615,17143,14436,9145,1977,14547,10799,6281,1194,10078,7127,3854,803,7254,4952,3551,3309,2296,
净利润(扣除非经常性损益后)(万元),-1290,-3248,-1725,-9,13,1552,371,7911,13903,10770,2502,16763,--,8884,--,14173,--,6119,--,9729,--,3772,0,6987,4779,3341,3078,1835,
经营活动产生的现金流量净额(万元),5867,-11394,-15931,25101,9291,6141,-6195,-38582,-32153,-19850,-16901,-14750,-6233,-2996,-8082,-9192,-15958,-21794,-8994,6842,-980,-1487,-4647,9605,8400,6566,4510,1517,
现金及现金等价物净增加额(万元),-2943,-10028,-9091,8995,-7446,-2550,18329,-44544,-29726,-19736,-15937,48218,40680,72586,-5256,-33892,-36202,-25840,-10081,-3363,-4608,-4042,-5137,50073,3024,5324,3383,-1381,
总资产(万元),438791,448117,437167,446086,410001,407279,416425,395651,386873,367096,331364,321737,292445,293604,185504,171825,158434,143393,140214,143662,131866,121504,108486,109830,61666,43589,39087,30957,
流动资产(万元),358289,362081,349616,357387,320981,319954,328349,306872,310950,293309,260086,259139,233752,243398,143882,135622,136071,124930,127865,132090,121548,111755,99205,100492,52361,40933,36609,29127,
总负债(万元),215903,226232,213941,221369,187179,181407,192461,169321,152884,139158,107859,107805,87282,94662,69928,60185,53721,45050,46212,50851,42505,35416,24449,26596,37660,24535,23511,18102,
流动负债(万元),215033,223302,210982,218329,183479,177633,188606,165399,148897,135238,103920,103791,83971,91676,69898,60155,53721,45050,46212,50851,42205,35116,24149,26296,37360,24235,20511,18102,
股东权益不含少数股东权益(万元),191448,189856,191327,192890,191929,194019,193199,196041,208691,204403,202340,195493,192740,187449,106135,104158,100410,95892,93805,92611,89361,86088,84037,83234,24006,19054,15503,11846,
净资产收益率加权(%),-0.75,-1.58,-0.81,0.63,0.27,1.05,0.28,2.66,7.2,5.44,1.33,11.48,10.66,8.49,1.88,14.82,11.17,6.59,1.28,11.5,8.21,4.54,0.96,26.45,23,20.55,24.51,21.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
