报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.18,0.15,0.15,0.62,0.46,0.32,0.14,0.51,0.36,0.26,0.21,0.98,0.73,0.59,0.23,1.04,0.54,0.89,0.62,0.43,
每股净资产(元),2.57,2.54,5.52,5.37,5.22,5.08,5.01,4.87,4.73,4.63,9.15,8.93,8.64,8.72,5.37,5.13,4.64,4.1,3.29,2.67,
每股经营活动产生的现金流量净额(元),0.26,0.07,0.18,0.2,0.12,-0.04,-0.1,0.15,0.14,0.04,0.18,0.73,0.22,0.05,-0.71,0.76,0.17,0.07,1.11,0.34,
主营业务收入(万元),60200,41140,19793,83697,60350,38227,15738,64297,46209,29664,13151,54856,40830,25961,11981,62363,31374,46736,33326,37120,
主营业务利润(万元),15362,10582,4951,22567,16718,10792,4397,17120,12173,7977,3213,13951,9698,6458,2715,13409,6604,11724,8683,7777,
营业利润(万元),6541,5219,2544,10670,7817,5100,1991,8364,5914,4257,1666,6990,4705,3498,1464,6419,3339,5414,4171,2816,
投资收益(万元),-8,--,--,1,1,--,--,1,1,--,--,1,1,--,--,1,--,-4,1,1,
营业外收支净额(万元),292,290,23,-30,119,202,279,-135,-47,-3,60,311,299,331,1,86,66,180,16,245,
利润总额(万元),6833,5508,2567,10640,7937,5302,2270,8229,5867,4254,1727,7301,5004,3829,1465,6505,3405,5593,4187,3061,
净利润(万元),5416,4464,2027,8197,6193,4324,1885,6760,4863,3515,1408,5853,4044,3105,1167,5180,2722,4441,3117,2150,
净利润(扣除非经常性损益后)(万元),--,4170,--,7851,--,4006,--,6625,--,3405,--,5413,--,2759,1189,5004,2607,4257,3066,2055,
经营活动产生的现金流量净额(万元),7753,2121,2343,2652,1636,-467,-1287,1958,1841,583,1209,4877,1491,314,-3548,3798,863,336,5558,1720,
现金及现金等价物净增加额(万元),4134,-121,2703,-1077,711,-2900,-1082,-26323,-20629,-19525,-15443,27127,12598,27162,-6236,5503,1838,-876,2280,-646,
总资产(万元),108692,105039,103122,103642,101210,94330,87797,80738,78392,75932,73860,87064,70889,85094,50617,52570,51096,45851,39610,37044,
流动资产(万元),72170,68940,66506,66859,66245,60901,57023,53433,56281,55688,55046,70629,56148,70650,36562,38523,36877,31194,24772,22341,
总负债(万元),31710,28924,27720,30349,30040,25068,19469,14825,14381,13159,11877,26523,12175,25856,22763,25923,26785,24335,20729,21298,
流动负债(万元),31018,28218,26999,29613,29290,24303,18689,14032,13572,12321,11025,25656,11308,24975,21868,25013,25846,23367,19698,20074,
股东权益不含少数股东权益(万元),75310,74372,73601,71574,69570,67705,66867,64982,63084,61745,60971,59563,57594,58157,26826,25655,23214,20492,16443,13338,
净资产收益率加权(%),7.35,6.05,2.79,12.01,9.17,6.44,2.86,10.86,7.84,5.73,--,12.89,10.79,9.67,4.28,22.45,12.46,23.97,20.93,17.56,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
