报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.29,0.13,0.05,0.31,0.15,0.09,0.04,0.25,0.11,0.06,0.04,0.23,0.13,0.08,0.05,0.27,0.24,0.15,0.09,0.36,0.29,0.17,0.08,0.39,0.25,0.15,0.07,0.38,0.26,0.18,0.07,0.42,0.28,0.17,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.39,4.35,4.31,4.27,4.25,4.27,4.2,4.11,4.05,3.93,3.83,3.76,3.76,3.67,3.93,3.86,3.74,3.65,3.55,3.48,3.33,3.23,3.14,2.55,2.41,4.65,4.52,4.47,4.42,4.46,4.4,4.35,4.22,4.17,4.12,4.07,3.94,3.88,3.83,3.78,3.65,3.6,3.55,3.52,3.36,3.4,3.34,3.26,3.08,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.22,0.75,-0.19,0.38,-0.35,-0.34,-0.87,1.27,0.49,-0.14,-0.46,2.22,0.6,0.48,-0.38,1.65,0.82,0.38,-0.3,0.75,0.09,-0.17,-0.39,1.29,0,0,0,0.48,0,0,0,0.33,0,0,0,0.29,0,0,0,0.51,0,0.01,--,0.4,0.09,0.2,0.11,-0.08,--,--,--,--,
主营业务收入(万元),580287,362908,160008,843968,605071,374367,154108,818980,573707,351655,145231,831252,587835,365389,149788,731266,479424,298716,121985,692072,480382,294061,121225,642693,413530,236149,102122,560000,415966,248795,108283,566374,393104,235038,97798,405468,253289,146693,46756,239215,162662,99609,39839,183844,121182,77148,30772,159337,108034,69844,28090,78520,49780,27191,11659,53489,23645,43055,14858,36270,13939,37786,41750,35596,
主营业务利润(万元),156173,97198,43867,212593,149700,91598,39162,197659,136225,84452,32670,191586,131408,80169,32680,173387,121012,77824,31614,170342,119171,72223,30263,150934,100146,58205,23098,128654,92383,58920,24930,121124,86106,54682,--,82811,52430,29286,9820,49060,34658,21844,7403,40085,26647,16678,6561,30942,20242,13611,6393,17080,10256,5738,2303,11886,4581,10356,3410,9477,3512,11424,11698,8273,
营业利润(万元),21785,9577,3496,20320,12811,5282,609,15037,6978,1966,-1991,11130,6740,1420,-1742,7832,10730,6034,1155,18602,13833,8621,4931,21991,16253,9140,3484,21957,19277,14264,5263,23505,18410,11472,5317,22205,13607,7659,2393,13295,7327,4438,2463,13700,8386,5243,1961,12913,7167,4204,1730,9335,4891,2892,1260,7282,2392,7174,2836,7667,2603,6773,5782,3837,
投资收益(万元),3003,1146,839,-3511,-2007,-1078,-311,-3593,-2192,-1956,-181,-2662,-1729,-967,-483,-1935,484,132,244,1019,732,645,408,951,644,572,224,649,450,268,117,-122,286,77,92,45,196,144,0,-574,472,359,0,126,46,49,75,127,46,-25,0,193,-28,-28,0,-55,-28,-49,-25,-34,0,-90,--,--,
营业外收支净额(万元),8662,5869,2542,13743,8519,6681,3786,15900,11110,6735,5260,18938,11405,7841,6473,17212,11105,8729,5579,19461,12767,5265,1486,11600,3693,2921,2079,12130,--,2748,826,11049,--,--,--,-65,0,0,0,-132,0,0,0,-269,0,0,0,-20,-30,-33,7,63,13,30,0,-139,-116,-103,0,439,0,13,19,73,
利润总额(万元),30447,15445,6038,34063,21330,11964,4395,30936,18088,8701,3268,30068,18145,9261,4731,25043,21835,14763,6734,38062,26600,13886,6417,33591,19945,12061,5563,34087,24756,17012,6090,34554,21902,12793,6035,26547,13915,7902,2448,12636,7675,4699,2398,13583,8313,5237,2019,13034,7182,4146,1737,9591,4877,2894,1294,7146,2306,7022,2813,8072,3006,6695,5801,3910,
净利润(万元),15494,7108,2400,16355,8119,4825,2088,13043,6022,3377,1860,12390,6633,4180,2577,14014,12650,7988,4556,18907,15389,9015,4077,20560,12991,8101,3655,20044,13736,9220,3941,21562,14000,8404,3873,14881,8405,4228,1330,5176,3946,2549,1240,6027,3646,2415,1234,6752,3667,2331,1090,6217,3156,1911,840,5653,1893,5776,1864,6826,2480,6421,5040,3503,
