报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.03,0.02,0,0.04,0.04,0.02,0.01,0.06,0.05,0.03,0.01,0.04,0.05,0.03,0.01,0.41,0.25,0.15,0.06,0.49,0.24,0.52,0.28,0.21,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.76,2.75,2.76,2.74,5.01,5,4.84,4.74,4.95,1.65,1.48,2.33,1.54,1.06,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0,--,0.02,-0.06,-0.04,-0.14,-0.21,-0.17,-0.13,-0.09,-0.17,0.09,0.19,0.08,
主营业务收入(万元),62600,40278,15964,89220,68204,44924,19914,110675,82082,50799,19759,91453,63361,44085,19207,122438,84551,56024,27999,113787,72682,121921,115982,95655,
主营业务利润(万元),14301,9921,4596,20785,16188,10109,4468,22256,17639,11970,4714,22901,17352,12331,5585,32972,22168,14041,7191,32252,17338,30096,23142,16862,
营业利润(万元),2599,1802,514,2749,3906,2064,628,3434,4124,2510,480,2397,2636,1498,145,20187,12146,7231,2748,19970,9239,21483,9657,7456,
投资收益(万元),5756,3250,1242,6366,5209,3266,1459,5083,2966,1581,672,2787,1627,750,-40,8096,5769,3487,1386,10311,7377,11058,9239,6758,
营业外收支净额(万元),1167,212,116,1573,731,490,22,2481,1304,585,253,2741,1897,1258,516,3619,1960,1371,570,3673,1735,2608,2703,2094,
利润总额(万元),3767,2014,630,4322,4637,2554,650,5915,5428,3095,733,5138,4533,2755,661,23805,14106,8601,3318,23643,10973,24091,12360,9551,
净利润(万元),3035,1492,351,3877,4010,2155,627,5458,4719,2673,709,3932,3630,2155,590,21110,12795,7794,3064,20293,9845,21368,11553,8670,
净利润(扣除非经常性损益后)(万元),2098,1322,256,2563,3424,1739,605,3562,3613,2176,--,1612,--,1086,--,17877,--,6629,--,16462,8351,19128,9255,6599,
经营活动产生的现金流量净额(万元),139,-1446,186,3644,-4659,-4674,-4253,8557,257,-317,202,8690,2127,-5644,-2135,-7181,-11001,-8641,-6982,-3884,-7012,2138,4670,1964,
现金及现金等价物净增加额(万元),-6699,-8649,4178,-13416,-10994,-5780,-5537,-55334,-33514,-12505,-1539,-42454,-45798,-28768,-8946,125418,131587,130168,140666,2440,1739,5979,-483,1459,
总资产(万元),311228,307952,306616,308603,314445,317597,320341,326401,338863,332414,333605,325339,330651,345748,361353,364453,353380,335695,329802,182314,158539,147696,126353,104399,
流动资产(万元),191988,189259,185631,187068,190458,193736,196285,200721,220380,233588,236911,228426,237990,259747,277668,282377,275572,264698,267762,117611,98628,97087,85472,73079,
总负债(万元),55748,54042,49412,52104,58045,63162,62829,69541,78694,74428,69919,62355,67434,84286,96726,98972,95859,83059,66287,107119,93067,87416,87616,77435,
流动负债(万元),53357,51564,46847,49452,55135,60252,59819,66531,75594,71328,66719,59155,65874,82676,95066,96712,92909,80189,62916,94246,81065,77268,84566,72557,
股东权益不含少数股东权益(万元),250957,249383,252920,252290,252320,250465,253600,252957,253694,251653,257545,256838,257424,255947,259560,258971,250664,245668,256484,68126,61151,56661,37439,25862,
净资产收益率加权(%),1.2,0.59,0.14,1.51,1.59,0.85,0.25,2.15,1.86,1.05,0.28,1.53,1.41,0.83,0.23,8.77,5.59,5.83,1.59,32.19,16.97,45.86,36.5,40.27,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
