报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.2,0.1,0.04,1.04,0.9,0.08,0.03,0.14,0.3,0.19,0.17,0.81,0.69,0.44,0.18,0.64,0.53,0.31,0.11,0.51,0.43,0.26,0.11,0.46,0.37,0.22,0.08,1.17,1.19,0.63,0.16,0.37,0.24,0.09,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,7.95,--,5.72,5.66,5.4,5.2,5.12,4.89,4.77,4.63,4.5,5.09,4.25,4.12,3.99,3.79,4.58,4.47,4.37,3.76,4.22,4.05,3.95,3.8,4.1,3.53,3.29,3.22,3.29,3.26,3.18,3.16,3.1,3.08,2.97,2.93,2.86,2.85,2.57,2.56,2.54,2.53,2.61,2.59,2.55,2.52,2.5,2.47,2.46,2.4,2.5,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.26,--,0.7,0.47,0.11,1.52,0.96,0.66,0.36,1.06,0.38,0.11,0.04,1.19,0.56,0.24,0.42,2.17,1.14,0.89,0.21,1.69,1.15,0.94,-0.03,1.52,0,--,0,1.33,0,0,0,0.7,0,0,0,1.17,0,0,0,0.05,0,-0.05,--,0.5,0.11,0.58,0.18,-0.03,--,0.05,--,--,
主营业务收入(万元),1004573,666941,285494,1139198,885174,567343,236521,1093440,863745,566674,250869,961204,740364,469515,210882,656851,503859,327325,137246,467804,340264,212139,84981,304439,238340,140558,53667,267568,212641,136625,53602,171124,125053,79067,31960,147220,99315,64176,27091,121094,82920,51039,23463,100588,61557,37814,17416,68562,47618,31420,15086,46208,33905,20254,8463,35716,15814,27344,12395,19511,12360,23264,22653,15186,
主营业务利润(万元),121047,80473,39793,141940,99932,55946,24828,98550,75469,50694,26681,112625,87157,55638,25775,82154,60784,36002,13441,65155,45106,28100,10039,41492,29902,19317,6894,72403,57658,29296,9137,32789,25577,13918,4654,27707,18755,11459,4303,23908,16492,9828,5162,19701,11443,7607,3721,13514,9859,6179,2616,9921,8234,5296,2039,9639,4246,7856,2864,5121,2902,6421,6779,4200,
营业利润(万元),12196,6445,4308,56638,52904,5031,2676,9865,14589,10579,9276,39572,33661,19696,9549,33079,25243,14463,4074,28710,20747,12954,3957,14589,12274,7571,2135,41877,40463,20633,4428,10887,7418,2842,868,6589,3902,2016,682,5552,2605,1575,745,4636,2094,1373,726,3257,1314,985,472,2793,2280,1570,643,4083,1607,3118,1328,2026,1585,4016,4701,2539,
投资收益(万元),1262,-10,-196,52041,49163,7597,2049,15456,12030,6177,2656,7631,2608,316,284,1050,33,213,251,1726,1287,1126,610,2313,1569,744,248,7878,8135,6615,2276,2118,624,205,0,9,-39,-40,106,10,145,0,0,0,0,0,0,20,20,0,0,72,23,23,23,5,0,0,0,1,0,0,1,0,
营业外收支净额(万元),3421,2435,527,1992,2318,1905,654,3762,2721,648,369,-388,-826,-513,-634,-2433,-63,639,1109,-4852,-1237,-1595,-77,1301,1514,850,736,-4550,--,-1120,--,449,--,--,--,-80,0,--,0,-100,0,0,0,-119,0,0,0,-56,5,0,8,-88,-9,5,0,-177,-53,-77,0,621,0,--,--,--,
利润总额(万元),15617,8880,4835,58630,55222,6937,3330,13626,17310,11226,9645,39184,32834,19183,8915,30645,25180,15101,5183,23858,19511,11360,3880,15889,13788,8421,2871,37328,37993,19513,4489,11335,8020,3132,1094,6608,3815,1955,779,5462,2707,1603,753,4517,2037,1349,710,3221,1340,994,480,2776,2293,1598,669,3912,1554,3141,1319,3042,1560,4353,4639,2425,
净利润(万元),10565,5136,2219,49431,47828,3539,1518,6076,13081,8088,7267,29458,25173,15912,6560,23246,19228,11322,3838,18329,15520,9240,3220,13890,11268,6558,1958,29517,27265,13704,3422,7621,5026,1715,625,4193,2419,1174,428,3326,1640,791,349,2983,1142,591,328,2021,797,547,182,1779,1457,1047,445,3354,1339,2663,883,2633,1313,3981,4308,1999,
净利润(扣除非经常性损益后)(万元),7959,3266,1706,3742,4838,1383,978,2418,10780,7460,--,28186,--,16498,--,25263,--,10635,--,21414,--,9687,--,12823,--,5855,0,32740,0,14544,--,5988,0,1359,--,3974,0,1202,0,3390,0,773,0,3071,0,616,0,2067,0,542,0,1791,1470,1044,--,3505,1341,2564,874,1617,--,--,--,--,
经营活动产生的现金流量净额(万元),69655,45668,25473,66496,40816,31854,25306,22680,37647,22612,11266,41050,25738,17019,4062,55668,35125,23981,13132,38589,13886,3401,1324,35884,17008,7322,10703,54748,28614,22448,4353,35549,24234,19661,-522,24325,13776,9177,-3471,21251,16093,12806,3315,11132,2394,5107,1462,18697,12167,7383,4631,843,0,-993,--,8065,1677,9217,2904,-517,--,548,--,--,
现金及现金等价物净增加额(万元),37733,-7268,-19188,18945,70903,14599,16236,-107634,-102985,-88640,-64038,128654,28396,32744,36031,23561,34051,26462,11059,4538,10599,13624,32732,4852,5771,2646,8120,-16249,-10097,-2327,-255,13226,11129,21447,21426,1126,-745,2346,1929,1102,-6606,-3294,655,1268,-10704,-571,-1020,1440,5675,-961,489,12003,0,1303,--,-2337,-1536,-16280,-163,17894,--,1237,--,--,
总资产(万元),2193111,2132800,2020895,1966182,1967314,1599551,1679458,1504559,1588740,1519544,1448288,1380103,1220653,1133863,994907,824904,833780,752979,673133,619158,611584,470219,421452,363963,378788,341799,319886,303294,331528,305287,298847,282064,292949,292771,286859,243688,237568,237068,235084,225141,205949,205923,204063,189389,163015,160835,153249,146775,115617,101409,98517,95420,81458,76394,73851,71478,66704,67131,68668,68416,53486,35211,32522,24966,
流动资产(万元),526971,511083,437705,409350,471303,359001,468873,338037,451271,420482,393378,390017,308289,288650,258768,146496,216906,180702,140687,122876,153947,125526,125054,75368,105925,75878,73745,67756,95415,87469,85160,74100,82054,89404,90388,56820,61849,73022,74376,65388,51542,54764,58552,55292,44303,43129,42071,42670,49000,36453,--,--,31872,27888,25810,0,0,0,0,0,40904,23013,20452,16436,
