报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.41,0.25,0.12,0.46,0.33,0.22,0.13,0.43,0.32,0.22,0.12,0.41,0.32,0.22,0.21,0.7,0.6,0.51,0.17,0.7,0.63,0.51,0.19,0.67,0.54,0.42,0.16,0.54,0.45,0.36,0.14,0.53,0.4,0.32,0.12,--,0.43,--,0.14,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.28,4.18,8.51,8.3,8.17,8.08,7.94,7.77,7.69,5.42,5.1,5.21,5.08,4.96,4.96,4.81,4.72,4.63,4.4,4.54,4.41,4.32,4.4,2.41,--,2.09,--,2.12,1.9,1.43,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.23,0.06,-0.1,1.41,0.35,0.27,-0.18,1.45,0.3,0.03,-0.18,1.01,0.39,0.32,-0.08,1.05,0.27,0.14,-0.14,0.67,0.05,-0.11,-0.29,0.93,--,0.09,--,0.7,0.91,0.74,
主营业务收入(万元),89189,62846,33007,111088,82710,59107,28765,92670,72683,49380,23994,81740,60017,39911,22708,78177,58954,42791,21533,71223,52602,37859,20276,55087,42408,29756,16801,52753,41361,30208,16286,46866,32719,24199,10609,41097,29830,20879,11335,39694,34699,27058,
主营业务利润(万元),34744,23657,12601,44133,31301,21929,10664,35577,27972,18900,8314,30872,22845,14189,6880,26451,20056,15341,6308,25317,19384,14475,7298,20644,16288,11112,5906,16827,14276,10496,5456,15516,10851,8001,3507,13469,9310,6589,3500,13629,11110,8793,
营业利润(万元),18281,11340,5571,20871,15262,10102,5152,16928,13381,8757,4008,12730,9938,6597,2971,11099,9466,8152,2775,10251,8910,7043,2735,8807,7066,5571,2304,7509,6676,5369,2074,7017,5298,4060,1346,6492,4356,3216,1387,6107,4271,4150,
投资收益(万元),2275,306,-21,974,927,149,4,839,34,24,23,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,--,--,0,0,0,0,--,0,--,0,0,10,
营业外收支净额(万元),759,710,2,930,515,349,81,582,267,121,120,996,661,550,415,225,83,55,46,160,69,54,41,279,232,216,94,63,-0,51,--,--,-14,6,19,6,8,0,11,0,0,0,
利润总额(万元),19040,12050,5573,21801,15777,10451,5233,17510,13647,8878,4128,13726,10599,7147,3385,11324,9549,8207,2821,10412,8979,7097,2777,9086,7298,5787,2398,7572,6676,5420,2103,7129,5284,4066,1365,6499,4364,3228,1398,6102,4290,3832,
净利润(万元),14743,9210,4470,16883,11964,7938,4090,13004,9806,6657,3087,10301,8062,5546,2678,8696,7481,6355,2143,7919,6908,5610,2080,7403,5935,4639,1714,5916,4949,3960,1496,5607,4158,3253,1077,5232,3555,2636,1139,4852,3779,3460,
净利润(扣除非经常性损益后)(万元),14258,8757,4468,16190,11600,7707,4034,12593,9627,6578,3008,9547,--,5132,--,8518,--,6316,--,7793,--,5570,--,7170,--,4452,0,5866,0,3927,0,5523,0,3248,--,5226,--,2625,--,4856,3764,3406,
经营活动产生的现金流量净额(万元),-3604,-5791,-8671,30762,9025,-3718,-5215,24273,4735,1405,-4640,21040,5819,1602,-1278,17782,4366,3407,-2243,17954,3714,281,-2004,11162,4251,3562,-920,11501,2936,1562,-1502,7378,518,-1218,-3143,7617,2341,709,-1473,5736,7467,6063,
现金及现金等价物净增加额(万元),-17053,-13332,-18946,-22441,-30981,-30817,-33512,22477,-8159,-6488,-3347,-11703,-3797,-6265,-2538,-4375,-17415,-14245,-17448,21021,22056,-12226,-4360,6634,-7346,-5459,-4298,-6019,-9106,-8578,-5687,10308,5379,7223,11616,1298,-3104,-3714,-3013,-4139,6175,333,
总资产(万元),175599,170204,180082,182390,160291,156361,157834,159377,145597,147082,140666,145369,136081,133946,132328,135012,125123,129784,121322,133734,141259,107961,100917,99302,71239,70673,70839,69231,67439,69121,69072,71077,62989,65823,64611,49872,--,41367,--,35608,34594,23040,
流动资产(万元),92609,89038,98774,102014,81876,79299,80108,82116,67066,69748,62313,66499,59365,57062,54743,57199,48365,52896,43656,57546,64650,31063,33493,36132,20256,21300,24136,24111,24716,27189,29267,31306,29126,32740,33835,20024,--,15929,--,14390,19461,10644,
总负债(万元),34394,35185,39757,45360,28307,29883,36014,34683,24516,29619,26237,29391,22911,23697,20456,25218,19103,24953,17911,32671,41444,44611,41253,38095,11341,12202,12509,12837,12176,16067,18761,18924,12754,16652,15282,28772,--,23223,--,16421,18192,10727,
流动负债(万元),32367,33048,37478,43102,28307,29875,36006,34675,24516,29619,26237,29391,22911,23697,20456,25218,19103,24953,17761,32671,41437,44611,41253,38095,11341,12202,12509,12837,12176,14267,16961,16624,10372,14270,12900,26390,--,22787,--,15985,17066,9256,
股东权益不含少数股东权益(万元),134299,128766,134714,130245,125149,121123,117046,119022,115602,112453,108652,110620,108194,105678,107632,104954,101414,100306,98571,96428,95417,59609,56078,57298,55831,54535,54579,52865,51890,50901,48437,49911,48462,47558,48350,19763,--,17168,--,17416,15562,11753,
净资产收益率加权(%),11.21,7.02,3.37,13.65,9.83,6.56,3.38,11.42,8.7,5.93,2.75,9.64,7.59,5.23,2.52,8.74,7.57,6.43,2.15,11.8,11.8,9.6,3.71,13.56,--,8.56,0,11.74,0,7.49,0,11.25,0,8.39,--,29.01,--,14.84,--,31.33,27.69,33.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
