报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.28,0.13,0.09,0.42,0.35,0.26,0.12,0.39,0.31,0.24,0.12,0.17,0.12,0.08,0.05,0.19,0.14,0.08,0.05,0.22,0.17,0.15,0.02,0.26,0.17,0.22,0.12,0.5,0.45,0.29,0.14,0.48,0.26,0.39,0.35,0.27,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.22,1.18,1.32,1.28,1.22,1.17,1.43,1.39,1.33,2.05,1.94,1.9,1.82,3.56,3.46,3.34,3.29,3.13,2.98,2.04,1.81,1.56,1.79,1.44,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.1,0.04,0.02,0.25,0.1,0.05,-0.08,0.22,0.06,0.07,-0.05,0.17,-0.02,0.17,0.04,0.24,0.1,0.12,0.05,0.46,0.34,0.19,0.73,0,
主营业务收入(万元),75634,42375,17100,68566,53663,36509,17531,56473,42216,31236,16652,33696,25753,16552,7419,30724,22464,14634,6526,29933,22516,13680,4806,28512,21134,14239,7335,28584,21645,13952,7023,19823,9612,13010,10023,8397,
主营业务利润(万元),36053,20594,9090,40630,32736,23482,11040,38567,29353,22029,11455,20720,16003,10381,4783,19793,14525,9369,4201,18850,13984,8322,2812,16487,12153,8014,4166,15419,11776,7662,3824,9524,4525,4969,4062,3809,
营业利润(万元),21180,10306,6114,28212,24863,17846,8459,20102,16171,12283,6122,7648,6103,3945,2028,7436,5787,3558,1676,7275,5737,3123,528,5323,3807,2401,1318,4578,4262,3053,1294,3784,2064,2126,1880,1368,
投资收益(万元),581,581,--,--,--,--,--,32,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,0,0,
营业外收支净额(万元),2762,229,10,821,-69,12,4,330,150,116,4,852,142,107,0,859,181,145,-5,490,222,223,-10,292,-4,-7,-17,733,--,--,--,260,105,142,138,5,
利润总额(万元),23943,10535,6123,29034,24794,17858,8463,20432,16321,12398,6126,8500,6245,4052,2028,8295,5967,3703,1671,7765,5959,3347,518,5616,3803,2394,1301,5311,4648,2970,1294,4044,2169,2268,2018,1373,
净利润(万元),19013,8101,5332,25733,21797,15933,7446,16983,13677,10407,5023,7367,5317,3446,1762,7135,5089,3158,1427,6596,5056,2883,448,4781,3233,2073,1106,4451,3951,2518,1100,3380,1812,1926,1758,1373,
净利润(扣除非经常性损益后)(万元),16665,7956,5323,25053,21855,15922,7443,16712,13550,10309,5019,6653,--,3353,--,6534,--,3034,--,6178,--,2693,--,4532,--,2079,0,3726,0,2601,--,3159,1722,2441,1939,1947,
经营活动产生的现金流量净额(万元),19979,4868,2655,19335,12879,9996,4289,15840,8732,5636,6464,8271,4330,1754,897,9480,3592,1820,-2472,6443,1691,1326,-956,3263,-364,1602,328,2237,947,1076,497,3188,2351,1355,3654,8,
现金及现金等价物净增加额(万元),141460,266292,39245,8099,3663,10757,3057,-18989,-6721,-2689,559,8814,-7637,-5170,-2486,10054,5721,1445,-2575,2378,-1153,-168,-1940,-2258,-2335,-1902,-598,5004,6279,8772,12144,2729,-378,2237,522,99,
总资产(万元),493609,590271,313185,189138,183233,156822,134583,114309,112945,116379,100928,86910,72153,72705,61332,60080,59649,52924,51478,51336,52485,49808,45889,45243,44839,38184,37115,35891,35857,36039,37562,23642,17504,18731,15766,15301,
流动资产(万元),250037,364115,129718,92234,86545,74342,64565,48966,58752,62255,58316,55151,42227,42102,44883,43218,42213,34980,32980,32407,33419,30400,27729,27713,35182,30063,29149,27830,31103,31200,33265,19244,14009,15169,11873,11120,
总负债(万元),99533,209338,196249,83605,83134,63549,49479,32229,36564,43207,33110,30845,18195,20576,11855,12364,13978,9184,8633,9918,12607,11468,9695,9786,10930,4911,4810,4691,5156,6771,9711,9370,4800,7838,6799,8092,
流动负债(万元),89481,197554,192758,81550,80543,60938,46849,30101,34130,40716,30722,28345,17404,19785,11464,11973,13503,8709,8158,9443,12031,10892,9055,9146,10363,4322,4194,4173,4649,6264,9205,9321,4785,7838,6599,7892,
股东权益不含少数股东权益(万元),382913,372000,107282,102117,97521,91658,83355,80313,74770,71500,66116,54448,52398,50526,49477,47716,45670,43739,42845,41418,39878,38340,36194,35457,33909,33273,32306,31199,30701,29268,27850,14272,12704,10893,8967,7209,
净资产收益率加权(%),7.84,5.41,5.09,28.78,24.51,18.53,9.1,24.93,21.17,16.53,8.25,14.44,10.62,6.98,3.62,16.03,11.67,7.37,3.39,17.09,13.31,7.81,1.26,14.29,--,6.43,0,16.55,0,10.56,--,26.86,15.36,19.39,21.73,21.05,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
