报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.13,0.1,0.04,0.4,0.23,0.13,0.05,0.45,0.28,0.16,0.06,0.36,0.36,0.27,0.1,0.94,0.73,0.51,0.23,0.87,0.15,0.6,0.43,0.41,
每股净资产(元),2.53,2.49,3.74,3.68,3.51,3.36,4.34,4.28,4.09,3.94,3.93,3.88,3.77,7.32,7.33,7.24,7.02,2.82,2.55,2.31,--,1.44,3.91,2.63,
每股经营活动产生的现金流量净额(元),-0.1,-0.19,-0.21,0.3,-0.13,-0.09,-0.35,0.32,-0.16,-0.1,-0.24,0.39,-0.3,-0.29,-0.39,0.44,-0.08,-0.25,-0.16,0.67,-0.08,0.75,1.2,0.85,
主营业务收入(万元),28959,19344,9237,40904,27333,18276,8178,34494,23877,16001,7035,31326,21191,12290,4710,22445,15393,9850,4740,16929,3365,12375,9282,6668,
主营业务利润(万元),11297,7949,3399,18211,11512,7309,2827,15491,10431,6512,2828,12966,8910,5241,2354,11128,8498,5504,2658,9341,1849,6917,5496,3892,
营业利润(万元),3050,2293,804,8016,4238,2397,552,6824,3919,2299,700,5324,3662,2007,633,5949,4223,2786,1385,4537,877,3173,2256,2605,
投资收益(万元),--,--,--,--,--,--,--,74,26,--,--,--,--,--,--,--,--,--,--,0,--,0,30,--,
营业外收支净额(万元),944,513,18,653,605,363,162,736,538,313,177,616,399,272,147,689,527,271,51,513,98,290,180,335,
利润总额(万元),3994,2806,822,8669,4843,2760,714,7560,4457,2611,877,5939,4061,2279,780,6638,4751,3057,1436,5049,975,3463,2436,2940,
净利润(万元),3585,2632,811,7235,4151,2419,693,6084,3730,2181,752,4821,3200,1808,651,5346,3920,2545,1206,4366,841,2989,2164,1932,
净利润(扣除非经常性损益后)(万元),--,2213,--,6727,--,2132,--,5455,--,1952,--,4338,--,1576,--,4760,--,2314,1163,3928,758,2741,2013,1674,
经营活动产生的现金流量净额(万元),-2590,-5092,-3852,5395,-2427,-1554,-4831,4469,-2230,-1345,-3221,5266,-3971,-1952,-2614,2964,-522,-1268,-784,3346,-383,3756,1807,1275,
现金及现金等价物净增加额(万元),-5802,-7657,-4891,5532,-2424,-1731,-4638,5132,-5501,-1422,-3229,-2291,-11732,-7549,-6098,32089,28964,-2480,-864,1640,-423,2674,955,-55,
总资产(万元),78857,77575,76868,78691,73268,73469,69203,70324,64227,63211,61111,64194,58886,58381,55905,55985,51882,18566,18378,18453,--,13172,8923,6558,
流动资产(万元),65605,64792,63927,66452,61328,60498,56057,57015,53614,52521,50369,53308,47975,48505,47193,49976,46302,13939,13784,13985,--,10886,6966,6160,
总负债(万元),7751,7600,7012,9596,7462,11341,7535,9407,6161,9448,7391,11202,7599,8527,6766,7497,4819,4477,5622,6904,--,5984,3061,2612,
流动负债(万元),7418,7107,6519,9103,7462,11341,7535,9407,6161,9448,7391,11202,7599,8527,6766,7497,4819,4477,5622,6904,--,5984,3061,2612,
股东权益不含少数股东权益(万元),69079,68027,67972,67016,63855,60964,60560,59667,57040,52806,52720,51969,50484,49052,49139,48488,47064,14089,12755,11549,--,7189,5863,3908,
净资产收益率加权(%),5.27,3.9,1.2,11.43,6.72,4.01,1.15,11,6.84,4.16,1.44,9.58,6.47,3.71,1.32,19.52,13.38,19.85,9.92,46.59,11.06,44.78,44.61,65.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
