报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.09,0.05,0.01,0.1,0.09,0.05,0.01,0.09,0.06,0.04,-0,0.07,0.05,0.02,-0.03,0.01,0.07,0.06,0.04,0.15,0.14,0.12,0.05,0.03,0.07,0.01,-0.05,0.22,0.33,0.21,0.08,0.4,0.34,0.22,0.57,0.36,1.59,0.63,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.1,3.12,3.07,3.1,3.15,3.14,4.67,4.63,4.62,4.6,4.59,4.54,4.58,4.52,4.51,4.56,4.68,4.55,4.52,4.44,2.39,2.27,2.04,--,4.35,1.92,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.68,0.35,0.22,0.64,0.27,0.09,0.41,-0.49,0.06,0.1,0.08,0.42,0.27,0.67,0.09,0.05,-0.12,-0.28,-1.12,-1.2,-0.41,-0.48,0.33,--,0.21,0.69,
主营业务收入(万元),228382,148777,71736,321568,240925,162432,79526,371997,274051,173264,78091,349261,252733,162112,74610,353422,267126,168548,77904,284120,201293,127331,54408,149784,97401,52951,22946,229094,197056,138251,59203,165420,112714,71982,111141,79195,72083,51934,
主营业务利润(万元),22716,14982,6483,30591,23662,15733,6394,29616,20836,13505,6608,29673,21026,13820,5531,26339,21451,13221,5590,20195,14983,10007,4624,13518,7695,3232,830,21905,20391,14392,8708,18156,13469,8689,14463,10469,10604,5324,
营业利润(万元),907,476,-284,964,2792,1843,184,1166,1121,638,417,1808,1293,599,-854,-97,1695,876,284,2521,2833,2367,1035,-1085,1219,-50,-1176,3114,7533,5303,1899,5981,5378,3812,8527,5481,6695,3185,
投资收益(万元),-6,-5,-2,-69,-50,-39,-48,-29,-31,-28,-15,-42,-26,-10,-5,41,-10,-10,-6,19,24,33,39,130,-60,-52,-29,44,73,36,27,5,6,6,-3,6,296,18,
营业外收支净额(万元),990,740,378,557,674,487,226,673,395,486,206,847,700,351,232,2605,2331,2217,1853,1667,328,111,52,2190,443,266,166,1139,--,--,--,--,--,24,0,419,-240,-123,
利润总额(万元),1897,1216,95,1521,3466,2330,409,1838,1516,1125,623,2655,1993,949,-622,2507,4027,3093,2138,4188,3161,2478,1087,1105,1662,216,-1010,4253,7653,5384,1993,7316,5419,3836,8861,5900,6456,3062,
净利润(万元),2446,1510,370,2764,2680,1478,184,2535,1746,1071,-54,1984,1463,544,-836,378,1866,1629,814,2819,2650,2245,982,507,1344,230,-1006,4161,6416,4006,1482,5967,4725,3100,7128,4520,5007,1989,
净利润(扣除非经常性损益后)(万元),1853,1074,126,2574,2257,1151,31,2110,1385,593,-266,1052,--,209,--,-1266,--,378,--,1925,--,2141,--,-1861,--,-592,0,2934,0,3945,0,5081,4681,3081,6871,--,5005,2039,
经营活动产生的现金流量净额(万元),18824,8039,9046,33640,19019,21279,14408,1197,3323,3853,6005,8786,19522,10172,6275,18541,7794,2499,7885,-9455,1069,1944,1476,8023,5134,12772,1633,924,-2295,-5339,-21570,-23100,-5934,-6975,4101,--,949,2176,
现金及现金等价物净增加额(万元),1420,-321,857,3622,974,6640,2709,-11213,-5029,-2941,-10834,8328,8627,-267,2898,-6244,-8173,2953,14823,4866,3616,834,3587,-639,2048,975,-3096,-20983,-16647,-7230,-5725,23433,-2480,-5121,1769,--,9435,-920,
总资产(万元),301593,289299,283667,271940,262821,261162,263601,275323,282122,273883,264296,279029,252202,242587,232650,236736,243185,283648,312056,261168,253245,239215,228992,201889,207059,196411,179055,178341,194164,190874,179030,141735,100764,84095,60968,--,44386,24582,
流动资产(万元),148393,147081,142443,130610,126677,123332,123227,136173,141907,133442,123707,139216,115478,108105,100438,107603,121734,165309,193810,145635,147520,135176,125238,100044,109447,105135,96723,98992,113826,126488,134044,106575,70102,61244,47318,--,35342,15541,
总负债(万元),191984,180472,173059,161330,152084,151100,150743,162336,169477,161081,149909,164429,138314,133073,124530,127636,137491,178289,207335,158066,158474,144854,139075,113817,119145,109611,92531,90811,104370,103259,91947,56203,66156,51108,34959,--,24440,17786,
流动负债(万元),180937,169099,161361,149305,142072,140894,140329,151824,159511,151235,139989,155035,130305,126542,117945,121019,119837,160994,189976,138701,141660,128125,122693,98973,104965,95024,77917,76490,90091,89231,78016,52691,59852,45594,32651,--,23865,17462,
股东权益不含少数股东权益(万元),90868,89984,91700,91292,91449,90271,91850,91677,90825,90151,90050,90041,89348,89806,88435,89262,90752,90515,89699,88886,88766,88362,88059,87077,87914,86800,86524,87530,89793,87324,86791,85238,34363,32739,25751,--,19249,6060,
净资产收益率加权(%),2.73,1.69,0.4,3.02,2.92,1.61,0.2,2.79,1.93,1.19,-0.06,2.2,1.64,0.61,-0.94,0.42,2.08,1.82,0.91,3.21,3.02,2.55,1.12,0.58,--,0.26,0,4.84,0,4.62,0,14.79,15.11,10.3,31.55,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
