报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.25,0.19,0.06,0.36,0.29,0.22,0.07,0.36,0.3,0.25,0.11,0.27,0.24,0.18,0.11,0.33,0.28,0.23,0.09,0.26,0.22,0.16,0.07,0.24,0.2,0.15,0.17,0.14,--,
每股净资产(元),3.21,3.15,--,2.74,2.67,2.6,--,2.51,2.29,2.24,2.23,2.12,2.09,2.03,3.01,2.9,2.28,2.23,2.23,2.14,2.09,2.04,2.05,1.98,--,1.33,1.27,1.19,--,
每股经营活动产生的现金流量净额(元),0.33,0.08,-0.04,0.57,0.41,0.38,0.12,0.65,0.42,0.21,0.14,0.31,0.29,0.11,0.04,0.53,0.07,0.33,0.08,0.32,0.14,0.16,0.09,0.41,--,0.16,0.57,-0.05,--,
主营业务收入(万元),577181,386373,187530,953087,710541,462440,218864,857455,621602,407110,186223,896788,673832,422677,197637,811245,576707,374771,182762,655889,465536,310811,150199,386420,265261,182106,451462,567956,663039,
主营业务利润(万元),127467,86398,42799,178339,138148,89619,43049,166689,124504,90505,38414,146717,112606,78361,40095,125135,91763,65000,34510,104445,73581,49908,28758,102139,72769,52102,84547,78261,67480,
营业利润(万元),63321,46862,15922,91191,73567,55524,19532,80380,65026,52147,18071,66778,59529,45027,19620,50678,42481,34471,15632,39316,31967,23908,11504,32835,25621,18660,24416,21036,17722,
投资收益(万元),15747,14145,-174,13506,12558,11507,-240,10219,10461,10282,-51,12942,12698,10208,-36,11096,10092,10112,-3,11948,11901,8884,38,5582,6625,6507,2982,-163,-594,
营业外收支净额(万元),1318,837,304,1697,507,280,99,13244,13040,12981,12221,2384,1744,1236,474,832,413,425,119,534,401,172,76,475,263,269,1021,0,507,
利润总额(万元),64639,47699,16226,92888,74075,55805,19631,93625,78065,65128,30292,69162,61273,46263,20095,51510,42894,34896,15751,39850,32368,24080,11580,33309,25885,18929,25436,23182,18230,
净利润(万元),51341,38639,12233,72113,58270,44330,14525,70701,59530,50304,22181,52840,48273,36617,14745,40530,34061,28103,11299,32005,26907,20274,8582,26931,21675,16240,18966,15647,11225,
净利润(扣除非经常性损益后)(万元),50369,38035,12005,70939,57900,44132,14459,60611,49733,40556,--,49182,--,35699,--,39887,--,27768,--,29788,--,20124,--,26518,--,16004,17422,14328,15683,
经营活动产生的现金流量净额(万元),72324,16722,-7948,112270,81275,74499,22824,129316,83691,41494,26986,61691,57598,21409,4655,69500,8476,40177,9306,38794,16889,20175,11126,50190,24997,17557,63031,-4985,18429,
现金及现金等价物净增加额(万元),128776,70581,57192,-155876,-36799,-45087,-46386,159537,41010,4052,13027,-81421,-40947,-28136,-69442,131324,32123,64419,56706,-68207,-1856,11219,-18579,77996,5829,-9466,35059,-30201,1664,
总资产(万元),1537194,1485121,1411752,1326168,1304072,1278738,1202936,1208062,1066091,1022016,988756,967947,960004,923142,888315,925089,870523,821965,775523,726439,735760,707999,630707,599202,--,418328,476339,384863,361851,
流动资产(万元),475755,459883,415212,367937,408984,410772,357988,386048,299438,287442,285925,289209,348420,342565,334702,393763,394983,366047,345554,321703,367517,357205,294130,275180,--,112896,183898,121110,138546,
总负债(万元),806221,766802,824861,749509,741775,730935,658760,682296,582719,546816,516807,519205,517516,492299,462303,513554,561252,519632,477500,439337,454981,432274,341754,317570,--,235275,300297,216000,201760,
流动负债(万元),734046,696664,622937,548912,542748,538438,480664,492610,529624,493775,463822,479204,464915,479686,449677,500917,548603,519632,477500,439337,454331,431624,340104,315920,--,232975,290497,203050,176160,
股东权益不含少数股东权益(万元),700224,686271,554704,542922,529328,514937,513017,498030,453839,444341,442485,419509,413847,401835,397123,382376,280811,274851,274471,263163,257315,250693,252679,244097,--,146805,139585,130739,125047,
净资产收益率加权(%),7.97,6.36,2.23,13.85,11.31,8.59,2.87,16.06,13.58,11.41,5.15,13.29,12.16,9.27,3.78,14.73,12.47,10.24,4.2,12.71,10.73,8.11,3.46,18.41,--,11.11,14.3,12.39,11.33,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
