报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
基本每股收益(元),-0.14,0.02,0.01,0.08,0.07,0.04,0.01,-1.69,-1.2,-0.83,-0.13,0.16,0.13,0.05,0.17,0.3,0.54,0.41,0.23,0.55,0.38,0.16,0.16,0.45,0.26,0.1,0.06,0.27,0.46,0.38,0.23,0.7,0.57,0.33,0.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.24,--,6.25,6.15,6.41,6.24,6.49,6.38,6.3,6.05,4.78,4.56,4.71,4.55,4.38,4.22,4.23,4.17,4.36,4.28,4.33,4.1,3.99,3.73,3.75,3.55,3.36,3.17,3.2,3.08,2.98,2.88,2.95,2.85,2.79,2.68,2.66,2.52,4.38,4.25,4.15,4.08,4.14,2.46,2.34,2.22,0,1.86,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.44,--,2.63,2.33,2.15,-1.89,-0.25,2.29,0.9,-2.65,-1.07,0.72,-0.19,0.34,-0.27,-1.01,1.24,1.34,2.61,1.88,1.22,-2.5,-1.95,-1.2,-1.24,1.14,0,--,0,-0.56,0,0,0,-0.14,0,0,0,0.36,0,0,0,-0.62,0,0.02,0.12,0,0.07,0.12,0,
主营业务收入(万元),815681,575917,246893,887917,653478,422955,203538,1129125,883552,633899,350073,1249683,851559,563641,273616,1166799,922777,609366,292455,829649,548000,339383,138669,637889,444225,246010,109310,762031,639811,441732,207956,717638,505056,293378,134685,460009,325049,204722,96430,287102,196000,125982,57563,237572,175125,108722,53080,138310,96963,58456,22541,100599,70490,47061,22747,74806,32062,43918,44118,
主营业务利润(万元),1150,7260,-2148,35123,18610,14064,2846,6700,-10498,-7450,4865,47672,48434,31315,15207,57094,42373,26960,14422,42509,29296,19909,12775,20612,9892,2841,-5086,28683,24906,16313,8278,41707,32487,20925,--,36110,26290,16311,7289,26027,18466,12621,5899,23234,18094,11694,6695,15356,10407,6067,2665,10130,7594,5380,2695,9058,4702,7395,5753,
营业利润(万元),-12180,-3918,-2102,-19433,-11100,-7684,-2646,-57234,-40686,-29670,-6088,6479,5440,3078,6564,7239,16757,14073,6589,13762,6121,2049,3320,10093,7045,3456,1451,5435,13650,11589,6881,24637,20051,11551,5583,20486,13996,8757,4324,14088,10962,7654,4049,14221,11598,7614,4743,9228,5692,3090,1317,4959,3945,2871,1395,4762,2651,3934,2801,
投资收益(万元),25731,11168,-881,9447,13201,8211,5884,12730,10967,10712,3758,4379,-1528,4292,3044,-3357,-171,-308,-137,-2856,-1968,-1402,-548,3759,4392,3726,2166,11753,6510,4639,2644,2167,100,100,0,-132,-29,-23,-12,0,0,0,0,0,160,0,4,120,39,105,22,7,0,0,--,0,0,0,0,
营业外收支净额(万元),9493,6707,2806,21417,13370,9514,3792,9299,5623,3984,1871,2340,947,210,61,6202,5614,2796,2690,7835,6700,3615,1499,4020,1604,151,-9,-130,--,--,--,--,--,--,--,-441,0,--,0,-164,0,0,0,-407,0,0,0,-505,0,0,0,-51,-12,1,--,0,0,0,0,
利润总额(万元),-2687,2789,704,1984,2270,1830,1147,-47935,-35064,-25686,-4217,8820,6387,3288,6625,13441,22371,16868,9279,21597,12821,5663,4818,14113,8649,3607,1442,5305,13782,11595,6883,24573,20048,11545,5578,20203,13927,8461,4142,13788,9384,5946,3367,14187,11865,8387,4736,8843,5667,3186,1334,4989,3977,2883,1391,4618,2670,3879,2803,
净利润(万元),-4164,706,430,2344,2085,1231,419,-49866,-35576,-24390,-3733,4853,3755,1572,4874,8804,15843,12145,6862,15273,8720,3544,3574,10320,5911,2304,1291,6125,10433,8681,5162,15876,13118,7425,3737,14111,9939,5534,2812,8669,6453,4150,2256,9689,8253,5890,3143,5835,3797,2115,851,3362,2649,1907,917,3013,1746,2591,1851,
净利润(扣除非经常性损益后)(万元),-6699,-2998,-10639,-6969,-11345,-11648,-7763,-58675,-38776,-26360,--,1151,--,-511,--,6413,--,11376,--,16320,--,4046,0,9384,--,1081,0,2852,0,8677,0,15919,0,7304,--,14300,0,5733,0,8846,0,5294,0,9393,0,5376,0,5964,0,2051,0,3338,2628,1899,--,0,1734,0,0,
经营活动产生的现金流量净额(万元),83031,84801,51162,8770,69887,-11599,-50990,-100804,-6235,55897,12997,15200,77759,68891,63347,-55848,-7269,67688,26476,-78330,-24452,16437,-4385,7827,-6255,-23139,28380,30687,59538,42865,27829,-57033,-44545,-27320,-28351,26121,11293,17364,-10849,-12683,-3011,14150,6580,-3084,2554,-12161,-9756,8285,2910,4649,441,-7907,0,164,991,782,0,0,0,
现金及现金等价物净增加额(万元),8285,15590,-5337,-13990,-17920,7112,2032,-26445,-31057,-26046,-18889,30962,32679,42526,29496,-23353,-31138,19405,-791,37247,10632,11309,1963,4646,22511,13115,5883,11018,19784,12684,9263,-13585,-8235,7579,-15153,7050,-2533,3223,2355,-2241,-8332,3464,-4234,13220,8347,3131,-1796,-1909,-2045,394,-455,14028,0,-308,444,1301,0,0,0,
总资产(万元),799506,850548,849037,877189,796384,876700,879463,806076,685467,637170,706127,737282,696684,670332,677442,685922,637078,589784,564812,574257,451612,367855,368536,345771,398316,365419,289832,317021,330272,316073,324934,312074,302280,282993,235403,230475,202893,191267,212992,198257,176189,164022,140993,151778,155466,147696,125495,110094,106778,103495,101199,96735,90983,52697,53327,49754,0,44192,0,
流动资产(万元),532373,583965,578977,605589,447586,530383,620493,574351,489625,458309,543407,584218,548993,531826,543902,554560,512038,466320,453627,462677,346406,268103,271627,255532,319018,294307,226190,252285,266176,254032,267977,255169,246598,228016,180075,177989,152365,140918,163276,147989,125012,113390,92229,107403,111171,105341,85042,71552,68910,65375,--,--,--,0,35121,0,0,0,0,
总负债(万元),661690,708343,706201,733740,652665,733129,736156,664179,531826,473136,516202,544207,506957,483705,483651,499358,443187,399413,376913,393706,340420,263817,261044,241853,298316,269027,193311,221791,230733,218287,226101,218404,211222,197774,149714,149467,125768,118536,139546,127612,108131,98267,73708,86748,91873,86466,64731,52473,51237,49636,48562,44949,38446,32599,34219,31564,0,--,0,
流动负债(万元),610205,656443,617047,631870,528025,608194,612037,539924,419353,394164,439926,473577,460860,446604,445263,459823,367330,325542,306803,327570,265897,188875,190924,175781,240319,258904,191800,214007,222500,204961,212797,209172,203408,192023,142965,138842,115145,94301,115311,107377,88108,78252,68333,81373,78513,69106,51031,46653,38117,36516,--,--,--,0,27099,0,0,0,0,
股东权益不含少数股东权益(万元),131075,135449,136132,135867,135924,135730,135579,134225,147968,159423,184148,187724,184472,181573,189219,184203,191699,188272,185867,178517,109206,104039,107492,103918,100000,96393,96521,95230,99538,97786,98833,93670,91058,85220,85689,81008,76784,72384,73086,70274,68058,65755,67285,65029,63593,61230,60764,57621,55541,53859,52637,51786,52537,20098,19108,18191,0,15178,0,
