报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.57,0.26,0.13,0.94,0.61,0.41,0.19,1.2,0.71,0.47,0.18,0.96,0.5,0.4,0.17,1.01,0.67,0.54,0.23,0.78,0.47,0.63,0.36,0.86,0.56,0.33,0.11,0.5,0.44,0.61,0.22,1.12,0.73,0.52,0.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,5.6,--,--,--,4.66,--,4,4.01,3.78,3.61,3.27,3.25,2.94,2.71,2.41,4.36,4.1,3.74,3.43,3.47,3.25,4.12,4.05,7.47,7.14,7.08,6.54,4.63,4.65,4.54,4.23,4.14,4.35,4.23,4.11,4.08,4.32,4.23,4.05,3.99,6.61,6.46,6.26,5.43,5.27,5.14,5.49,5.37,5.21,5.09,4.93,4.66,3.15,2.95,2.73,3.29,2.99,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-4.11,--,--,--,-1.23,--,1.14,0.92,0.46,-2.22,-1.55,-0.3,-0.86,-2.06,--,-0.2,-0.05,-0.23,2.68,3.81,1.55,0.6,1.24,2.05,0.52,-0.76,0.05,0.2,-2.15,-0.1,0,0,0,0.97,0,0,0,0.18,0,0,0,0.81,0,0,0,0.14,0,-0.09,--,0.98,0.4,0.19,-0.19,0.83,--,0.51,--,--,--,--,
主营业务收入(万元),8635367,5222802,2377131,12092483,8401207,5317816,2264399,10206780,7342919,4902237,2123874,9116697,6248046,4052923,1862891,8025414,5715192,3810470,1698545,6609553,4574519,2937469,1266062,4055097,2797467,1749138,710894,3388689,2672637,1734665,706463,2958845,2127788,1312636,536093,2097950,1348313,849636,317619,1578219,1173823,792851,385579,1437780,1063924,665849,330825,917649,596002,376212,151162,746432,571043,322125,145957,598346,270565,514882,228292,339929,134330,214795,99413,147042,100516,77330,
主营业务利润(万元),576457,290935,132653,774075,488718,336175,133573,753103,449303,302697,132008,658854,413042,297793,129093,606706,380527,275790,131412,516137,318032,218570,116212,308867,201902,124897,51057,178790,144792,104949,40118,157919,98168,65275,--,96703,58189,38282,15200,60774,39497,28166,15250,60804,40322,27510,13149,45629,29225,18838,10306,41090,28658,19140,9376,25932,12667,25631,11519,21158,8718,11968,5329,10736,--,--,
营业利润(万元),299139,113547,55907,460632,262441,173040,71667,452288,256079,170030,66120,355444,189385,156587,64557,361687,228814,188689,78982,283749,167164,125438,74478,164140,113874,70558,26673,76501,70921,57470,17699,88869,50263,35435,12503,48182,25048,18884,8607,18717,13676,12153,6950,32396,18191,14057,6108,19041,13754,10089,4908,17367,12191,8888,3466,11378,5979,10873,4387,11542,5943,9444,3658,6891,--,--,
投资收益(万元),34725,23281,12151,56059,36141,9909,4402,30459,15654,9742,880,6469,2708,2522,-849,61383,47095,37453,-667,8625,-189,2067,1304,8789,6918,2968,248,16029,5858,3289,1354,24178,16668,12826,179,2049,1380,564,982,3047,1449,296,81,1474,2763,2159,482,2468,1306,630,282,3612,3790,2022,1318,4823,3267,1266,1593,4429,72,128,30,30,--,--,
营业外收支净额(万元),6175,3302,1473,7718,4815,1893,148,5963,7899,6004,1532,4422,2461,1360,191,3017,1400,822,121,-101,260,193,195,1529,964,834,694,5201,--,2071,--,--,--,--,--,186,0,0,0,1131,0,0,0,-133,0,-81,0,-59,103,43,30,97,-672,36,0,152,28,60,0,1038,0,0,0,--,--,--,
利润总额(万元),305314,116850,57380,468350,267256,174932,71815,458252,263978,176034,67652,359866,191846,157947,64748,364703,230214,189511,79103,283648,167423,125631,74673,165669,114838,71392,27367,81702,74521,59541,18801,93375,53508,37628,13618,55606,29584,22625,9578,28895,18171,15434,7030,39772,23836,19135,6655,24450,15162,10762,5220,21075,15309,10945,4785,16354,9274,12198,5965,17008,6012,10939,4375,6866,--,--,
净利润(万元),160960,72932,36139,250719,157396,100356,42363,269298,158076,106019,40879,215604,111573,89875,37955,225020,148997,120807,51687,175452,106232,78705,44842,106370,70049,40917,14165,62311,54590,42019,15242,71113,45458,32030,11259,43394,25008,19302,7751,21287,14137,12409,5589,30950,20086,16258,5552,19520,11795,8519,3804,16494,11735,8204,3728,14497,8176,10328,4841,12237,5095,9278,3724,5841,5044,3738,
